Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Mouse Move,Key Press,Mouse Scroll,Mouse Click,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted
2254.0,-7.090126594,-6.254685961,2.4864675995,9.7763394925,-66.94723680499999,-7.090126594,-6.254685961,2.4864675995,9.7763394925,-68.1506407,-70.34184875,525.8571428571429,393.42857142857144,695.0,370.8571428571428,7.0,0.0,0.0,0.0,-0.0234647435699,-0.06100087049385,-0.0158902950385,0.0685472473945,0.0338401586699999,0.02301833258,0.023974085775,0.04911122999,0.0,0.0,0.0,0.0,0.0,0.0,75.06529799,-131.6980714,-138.3019285,160.3418487,158.1506407,-131.6980714,0
2255.0,-7.0499968095,-6.2648765335,2.533714936,9.765806106,-77.36816048,-7.0499968095,-6.2648765335,2.533714936,9.765806106,-67.98005771000001,-70.23196589,442.125,374.5,611.75,338.25,8.0,0.0,0.0,0.0,0.0007002991784,-0.004951573073,0.000911115188135,0.005123889492,0.037724125805,0.03084854543,0.01102200437,0.04996536902,0.0,0.0,0.0,0.0,0.0,0.0,74.96270116,-131.62542430000002,-138.37457569999998,160.23196585,157.98005775,-131.62542430000002,0
2256.0,-7.039904561,-6.255535664,2.580442765,9.76476664,-72.417890985,-7.039904561,-6.255535664,2.580442765,9.76476664,-67.58358401,-69.86983485,435.1428571428572,374.7142857142857,602.2857142857143,337.7142857142857,7.0,0.0,0.0,0.0,0.002122794584,-0.004800303159,0.0009104864279,0.005327114866,0.03671094091,0.03392138337,0.01134318562,0.05125447583,0.0,0.0,0.0,0.0,0.0,0.0,74.67697981,-131.6237299,-138.3762701,159.8698348,157.583584,-131.6237299,0
2257.0,-7.0386762325,-6.257471345,2.5775076925,9.764349697,-70.85216705,-7.0386762325,-6.257471345,2.5775076925,9.764349697,-67.61276612,-69.88767557,444.0,377.25,613.5,342.375,8.0,0.0,0.0,0.0,-0.0017652616095,0.0018234405915,-0.0026496576519999,0.0037121073375,0.03628107884,0.0350596241549999,0.011375760915,0.051747921245,0.0,0.0,0.0,0.0,0.0,0.0,74.69416144499999,-131.63748420000002,-138.36251579999998,159.88767555,157.6127661,-131.63748420000002,0
2258.0,-7.029294272,-6.2694053515,2.57492336,9.7645616165,-75.01349227,-7.029294272,-6.2694053515,2.57492336,9.7645616165,-67.671423935,-69.88154971,455.2857142857143,434.2857142857143,628.7142857142857,406.57142857142856,7.0,0.0,0.0,0.0,-0.0002242124676,-0.00052056531875,0.0004256895884,0.001089902139,0.035538453795,0.036023984795,0.01254315179,0.052163013905,0.0,0.0,0.0,0.0,0.0,0.0,74.71022724,-131.7296673,-138.2703327,159.8815497,157.67142395000002,-131.7296673,0
2259.0,-7.0375550350000005,-6.261220901,2.5776177574999997,9.7659707615,-76.601534705,-7.0375550350000005,-6.261220901,2.5776177574999997,9.7659707615,-67.62402772,-69.88392887,459.5,445.25,635.125,419.625,8.0,0.0,0.0,0.0,8.7851124335e-05,-3.720594649999999e-05,0.0002313163844499,0.00061778498585,0.03134217655,0.038075319895,0.011363275395,0.050651434245,0.0,0.0,0.0,0.0,0.0,0.0,74.696099145,-131.6590741,-138.3409259,159.8839289,157.6240277,-131.6590741,0
2260.0,-7.037607866,-6.2588376215,2.5772376655,9.7643805715,-78.208367345,-7.037607866,-6.2588376215,2.5772376655,9.7643805715,-67.61932307000001,-69.88679770499999,461.42857142857144,444.1428571428572,639.2857142857143,418.7142857142857,7.0,0.0,0.0,0.0,-0.00014527518685,0.00040088152725,-0.000383445042925,0.00091932511875,0.0299254019299999,0.041421228545,0.009589912339,0.05204188485,0.0,0.0,0.0,0.0,0.0,0.0,74.69585848,-131.64802735,-138.3519726,159.8867977,157.61932305,-131.64802735,0
2261.0,-7.037257125,-6.2581155935,2.578514422,9.764002176,-77.2158501,-7.037257125,-6.2581155935,2.578514422,9.764002176,-67.60700106,-69.876710455,461.0,442.875,640.25,417.125,8.0,0.0,0.0,0.0,-0.0001929482861,-0.0001418993776215,-0.0010763379174,0.00111130905215,0.02862080786,0.043048617575,0.0085347994725,0.05239964845,0.0,0.0,0.0,0.0,0.0,0.0,74.687483125,-131.64616145000002,-138.3538385,159.87671045,157.60700105,-131.64616145000002,0
2262.0,-7.02729402,-6.269907249,2.582580966,9.7654661815,-74.593892855,-7.02729402,-6.269907249,2.582580966,9.7654661815,-67.61318531,-69.821257675,460.42857142857144,443.57142857142856,642.7142857142857,417.2857142857143,7.0,0.0,0.0,0.0,0.0002052210815,-0.0009083256137,-0.00066918466025,0.0022040277765,0.027995757705,0.040218462015,0.0055182954405,0.04931778534,0.0,0.0,0.0,0.0,0.0,0.0,74.66509611000001,-131.7400467,-138.2599533,159.82125765,157.6131853,-131.7400467,0
2263.0,-7.0378294645,-6.255939237,2.581916172,9.7639210565,-77.46400299999999,-7.0378294645,-6.255939237,2.581916172,9.7639210565,-67.57337217,-69.85379132,462.5,443.75,645.5,417.625,8.0,0.0,0.0,0.0,-5.9683512735e-05,0.001937249712,0.0022250932855,0.002998787777,0.02942047766,0.040609594885,0.004420047893,0.0503519185,0.0,0.0,0.0,0.0,0.0,0.0,74.66665442,-131.6339551,-138.3660449,159.85379135,157.57337215,-131.6339551,0
2264.0,-7.0394701699999995,-6.2516496275,2.587836214,9.763923421,-76.23201644,-7.0394701699999995,-6.2516496275,2.587836214,9.763923421,-67.513149805,-69.81565614,489.42857142857144,437.42857142857144,669.8571428571429,414.2857142857143,7.0,0.0,0.0,0.0,0.00809245908365,0.0013175826499999,-0.0010879603844,0.0091473437965,0.02988141023,0.0383660239699999,0.0002007314735,0.04875114773,0.0,0.0,0.0,0.0,0.0,0.0,74.630619905,-131.60780575,-138.39219425,159.81565615,157.5131498,-131.60780575,0
2265.0,-6.9567055155,-6.2807890319999995,2.737378181,9.7642670505,-69.8296982,-6.9567055155,-6.2807890319999995,2.737378181,9.7642670505,-66.45213150000001,-68.52031403000001,491.375,436.0,668.75,412.875,8.0,0.0,0.0,0.0,-0.025491119215,-0.02709814049,-0.0076286999079999,0.071260604715,0.031365433565,0.0382131422099999,0.0056055078096,0.050025270885,0.0,0.0,0.0,0.0,0.0,0.0,73.718646925,-132.0773038,-137.9226962,158.52031405,156.4521315,-132.0773038,0
2266.0,-6.881275607999999,-6.3829501165,2.7060726930000003,9.768360685,-72.49727889,-6.881275607999999,-6.3829501165,2.7060726930000003,9.768360685,-67.02540178,-68.53352044,486.0,438.8333333333333,671.6666666666666,414.5,6.0,0.0,0.0,0.0,0.0024502299724999,-0.01313131286545,-4.9908419499999825e-05,0.0169380155069999,0.02935515509,0.031596192205,-0.0009898705515,0.04343808046,0.0,0.0,0.0,0.0,0.0,0.0,73.91679254499999,-132.8482888,-137.15171114999998,158.53352045,157.02540175,-132.8482888,0
2267.0,-6.876946374999999,-6.3560472375,2.771201962,9.7658232205,-75.85246497,-6.876946374999999,-6.3560472375,2.771201962,9.7658232205,-66.443066335,-68.05205191499999,447.6666666666667,456.0,627.3333333333334,429.0,3.0,0.0,0.0,0.0,0.000793897996415,-0.0022479344376,-0.000139317244155,0.00243263794465,0.031585030905,0.0340657924,0.00087650622525,0.046474168555,0.0,0.0,0.0,0.0,0.0,0.0,73.51493876500001,-132.74579260000002,-137.25420739999998,158.05205195,156.4430663,-132.74579260000002,0
2268.0,-6.872485064499999,-6.3546163895,2.7806015325,9.764422800999998,-75.447785115,-6.872485064499999,-6.3546163895,2.7806015325,9.764422800999998,-66.36716365999999,-67.971788035,432.0,449.5,643.0,420.1666666666667,6.0,0.0,0.0,0.0,-0.000168994295105,-0.0004925920043999,-0.00029689567985,0.0007639467081,0.03379326629,0.034639002975,0.0026822353369999,0.048482121005,0.0,0.0,0.0,0.0,0.0,0.0,73.45497831,-132.75789494999998,-137.24210505000002,157.97178805,156.36716365,-132.75789494999998,0
2269.0,-6.869202185000001,-6.3585420495000005,2.7861752365,9.76625734,-76.94014719500001,-6.869202185000001,-6.3585420495000005,2.7861752365,9.76625734,-66.338003595,-67.922335265,446.125,452.25,644.375,423.875,8.0,0.0,0.0,0.0,-7.1004352999999945e-06,5.8443162265e-05,0.0016925378495,0.0035745836525,0.0334168259899999,0.03311913392,0.004708682509,0.04729021188,0.0,0.0,0.0,0.0,0.0,0.0,73.42406244,-132.78917985,-137.21082015,157.92233525,156.33800355,-132.78917985,0
2270.0,-6.8775510005000005,-6.346564017,2.7948586495,9.766822976,-76.285934715,-6.8775510005000005,-6.346564017,2.7948586495,9.766822976,-66.23257907,-67.884453345,451.57142857142856,452.2857142857143,649.5714285714286,423.2857142857143,7.0,0.0,0.0,0.0,0.00021529365696,-0.0006902638169,0.0002361931107572,0.00120939982605,0.034248236995,0.0316799048499999,0.005390536645,0.0469919933,0.0,1.0,0.0,0.0,0.0,0.0,73.371894015,-132.70064109999998,-137.29935890000002,157.88445335,156.23257905,-132.70064109999998,0
2271.0,-6.878227534500001,-6.342189291,2.7971700200000003,9.7651191815,-75.59864292500001,-6.878227534500001,-6.342189291,2.7971700200000003,9.7651191815,-66.200519645,-67.86988816,448.0,453.125,647.0,423.625,8.0,0.0,0.0,0.0,-2.971129049999998e-06,0.00027824626485,0.00062104295905,0.0008378406057499,0.036270840485,0.032419256605,0.006082990292,0.04903176922,0.0,0.0,0.0,0.0,0.0,0.0,73.3547552,-132.67814149999998,-137.32185845,157.86988815,156.20051965,-132.67814149999998,0
2272.0,-6.8753819815,-6.3444801155,2.8010912770000003,9.7657281575,-75.844798035,-6.8753819815,-6.3444801155,2.8010912770000003,9.7657281575,-66.17851013,-67.833579555,452.42857142857144,450.8571428571428,648.2857142857143,421.0,7.0,0.0,0.0,0.0,-0.000348456929816,6.937820179999998e-05,-0.0015858924634,0.00185571666885,0.03664860501,0.03220546635,0.0086403302494999,0.049558405985,0.0,0.0,0.0,0.0,0.0,0.0,73.331809165,-132.70027075000002,-137.29972924999998,157.83357955000002,156.17851009999998,-132.70027075000002,0
2273.0,-6.870311642500001,-6.350875639,2.799057272,9.765733521,-77.47286874,-6.870311642500001,-6.350875639,2.799057272,9.765733521,-66.21518943,-67.83336188499999,456.25,449.875,645.75,421.375,8.0,0.0,0.0,0.0,-0.00018071839996,-0.00010879858915,0.001254260989,0.001387802651,0.03766239755,0.030398797095,0.007049205417,0.0489187026,0.0,0.0,0.0,0.0,0.0,0.0,73.34427357999999,-132.75010805,-137.24989195,157.8333619,156.21518945,-132.75010805,1
2274.0,-6.874163926,-6.3449732075,2.802014358,9.765454464,-75.798468115,-6.874163926,-6.3449732075,2.802014358,9.765454464,-66.173185425,-67.823439535,454.0,449.57142857142856,647.1428571428571,420.42857142857144,7.0,0.0,0.0,0.0,-0.00018321864495,0.0001722515958,0.00012239141275,0.0007907043547,0.037741013945,0.031304760105,0.0083155862109999,0.049739029285,0.0,0.0,0.0,0.0,0.0,0.0,73.32567477,-132.7075496,-137.2924504,157.82343955,156.17318545,-132.7075496,1
2275.0,-6.8757694105,-6.346332146,2.7996941825,9.76680223,-75.774955985,-6.8757694105,-6.346332146,2.7996941825,9.76680223,-66.19525229999999,-67.84469694500001,453.875,450.0,649.25,420.5,8.0,0.0,0.0,0.0,-0.0005534723488,0.0011930493841,0.00029233550565,0.00210417458395,0.03621554417,0.0304549017,0.0073572132345,0.04791095178,0.0,0.0,0.0,0.0,0.0,0.0,73.34225039500001,-132.7069978,-137.2930022,157.84469695,156.1952523,-132.7069978,1
2276.0,-6.88507506,-6.3911829959999995,2.685061973,9.7706687495,-74.25118954,-6.88507506,-6.3911829959999995,2.685061973,9.7706687495,-67.20892879,-68.695943175,454.42857142857144,449.7142857142857,650.5714285714286,420.42857142857144,7.0,0.0,0.0,0.0,0.0078704544349999,0.0164963250055,-0.00491836285505,0.041363172875,0.033307913,0.027561802583,0.0082613274895,0.0466116147,50.0,0.0,0.0,1.0,1034.378599877451,610.9127604166666,74.048525435,-132.86841565,-137.13158435,158.69594315,157.2089288,-132.86841565,1
2277.0,-7.1686397955,-5.8224465720000005,3.1455793225,9.7697040505,-65.687545575,-7.1686397955,-5.8224465720000005,3.1455793225,9.7697040505,-61.49306081,-66.353086935,454.625,447.625,651.25,418.5,8.0,0.0,0.0,0.0,0.0972140269,-0.0251711501849999,0.1171887883,0.15457397145,0.039311518735,0.011870810845,-0.0070419852549999,0.059203847655,0.0,0.0,0.0,0.0,0.0,0.0,71.202139755,-129.04774055,-140.95225945,156.3530869,151.4930608,-129.04774055,1
2278.0,-7.505724119,-5.3489782130000005,3.090819666,9.73023501,-65.07261031,-7.505724119,-5.3489782130000005,3.090819666,9.73023501,-59.858358765,-67.629784105,593.8571428571429,354.14285714285717,750.0,358.14285714285717,5.0,2.0,0.0,0.0,-0.049861558135,0.05207013093,-0.0907351497099999,0.18115164065,0.0479223463505,0.074811638868,-0.00010439573,0.12798501422,52.0,0.0,0.0,0.0,1145.1041165865386,758.8217397836538,71.469967175,-125.4462924,-144.55370755,157.6297841,149.85835874999998,-125.4462924,1
2279.0,-7.1212471725,-5.9696316755000005,3.0341155239999997,9.776513087,-58.733658065,-7.1212471725,-5.9696316755000005,3.0341155239999997,9.776513087,-63.057047530000006,-66.92849071,730.4285714285714,339.85714285714283,850.0,350.0,5.0,2.0,0.0,0.0,0.007888531527,-0.043599954185,0.020764452145,0.050225425305,0.03006660072,0.02842736821,0.0189315731105,0.0458425281149999,57.0,0.0,0.0,1.0,1068.5220905172414,767.2567349137931,71.91653027,-129.9706774,-140.0293226,156.92849075,153.05704755,-129.9706774,1
2280.0,-7.054345119500001,-5.9915596055,3.117198634,9.766415457,-72.88918581,-7.054345119500001,-5.9915596055,3.117198634,9.766415457,-62.12714639,-66.04461633,652.0,358.0,766.0,358.0,4.0,3.0,0.0,0.0,-0.029832175725,-0.0110998491749999,-0.011422520868,0.041872704555,0.02846085785,0.03949923156,0.004513422766,0.05002427474,0.0,0.0,0.0,1.0,811.53125,484.234375,71.21250319,-130.0333252,-139.9666748,156.0446163,152.1271464,-130.0333252,1
2281.0,-7.192206964,-5.8394010210000005,3.048462161,9.7531702485,-74.79046,-7.192206964,-5.8394010210000005,3.048462161,9.7531702485,-62.431831375,-67.029273835,627.5,347.625,786.5,347.375,8.0,0.0,0.0,0.0,0.042071144425,0.0653891484699999,0.0095517782299999,0.08652474227,0.042653489115,0.047207415315,0.010909373814,0.06589116046,0.0,0.0,0.0,0.0,0.0,0.0,71.78635895,-129.07334535,-140.9266546,157.02927385,152.43183134999998,-129.07334535,1
2282.0,-7.231007161,-6.218892746,1.9810201535,9.7599501935,-64.51876923,-7.231007161,-6.218892746,1.9810201535,9.7599501935,-72.198631435,-74.795208405,655.4285714285714,370.2857142857143,808.1428571428571,371.42857142857144,7.0,0.0,0.0,0.0,-0.1497877352,0.12204950815,-0.08524681647,0.2122438187,0.02391565088,0.0490792581049999,0.0110685535099999,0.10768044381,0.0,0.0,0.0,0.0,0.0,0.0,78.26996989,-130.67174585,-139.32825415,164.79520839999998,162.19863145,-130.67174585,1
2283.0,-6.994884944,-6.812740186999999,0.74078893325,9.7956913715,-58.296719800000005,-6.994884944,-6.812740186999999,0.74078893325,9.7956913715,-83.818477505,-83.926416155,665.375,358.75,814.25,359.125,8.0,0.0,0.0,0.0,0.027857940541,0.0116447185949999,-0.0879660983975,0.130611939915,-0.05860441825,0.073574631725,-0.0006707569665,0.095130969095,0.0,0.0,0.0,0.0,0.0,0.0,85.66091662,-134.24751945000003,-135.75248054999997,173.92641615,173.8184775,-134.24751945000003,1
2284.0,-6.490435422999999,-7.1959036885,0.90334648135,9.746786873,-48.528569305000005,-6.490435422999999,-7.1959036885,0.90334648135,9.746786873,-82.918606505,-81.91348496,648.5714285714286,301.14285714285717,811.7142857142857,297.2857142857143,7.0,0.0,0.0,0.0,-0.085960047695,-0.01218564877,0.05198584847,0.1016439151,0.0936559365499999,0.00913413048,-0.0109219947699999,0.24182769495,0.0,0.0,0.0,0.0,0.0,0.0,84.66333304,-137.97833680000002,-132.02166319999998,171.91348495,172.9186065,-137.97833680000002,1
2285.0,-6.7486440635000005,-7.051674203,0.5176059857499999,9.7743879925,-66.62301473,-6.7486440635000005,-7.051674203,0.5176059857499999,9.7743879925,-85.802098715,-85.61412529,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0215456274775,-0.0143597114285,-0.006190196114,0.032244168395,0.0362245271,0.016543401128,0.02728062137795,0.05825014919,0.0,0.0,0.0,0.0,0.0,0.0,86.964514525,-136.2578968,-133.74210315,175.6141253,175.8020987,-136.2578968,1
2286.0,-6.624365737,-7.1571577904999995,0.4702676616,9.76381999,-75.324425905,-6.624365737,-7.1571577904999995,0.4702676616,9.76381999,-86.24074561500001,-85.94068039000001,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0156099009549999,-0.009774642505,-0.0065033708899999,0.06042141425,0.043080731405,0.0234081412249999,0.0164777933645,0.05369948649,7.0,0.0,0.0,0.0,802.5887276785714,484.35546875,87.239584955,-137.21398605000002,-132.78601394999998,175.9406804,176.2407456,-137.21398605000002,1
2287.0,-6.654266793,-7.1416650075,0.5354101383,9.7760265405,-72.44546688,-6.654266793,-7.1416650075,0.5354101383,9.7760265405,-85.71245083,-85.400026765,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.02961024785,-0.006140326417,-0.00249166001585,0.03070441408,0.023390353075,0.025345879825,0.009959958682,0.0361614646,28.0,0.0,26.0,0.0,717.4459635416666,567.3029513888889,86.860428555,-137.02335975,-132.9766402,175.40002675,175.7124508,-137.02335975,1
2288.0,-6.618950527,-7.164766967,0.49056515865,9.7665963885,-74.26682393499999,-6.618950527,-7.164766967,0.49056515865,9.7665963885,-86.08374278,-85.76074946,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.010475636295,-0.00124773466015,-0.0016463801631699,0.02279522854,0.041271029625,0.022596880179,0.0233716821145,0.059147909635,0.0,0.0,0.0,0.0,0.0,0.0,87.1209587,-137.2675919,-132.7324081,175.76074945,176.08374279999998,-137.2675919,1
2289.0,-6.6409650419999995,-7.1437855975,0.55339479785,9.7694718325,-72.19317443,-6.6409650419999995,-7.1437855975,0.55339479785,9.7694718325,-85.570452965,-85.236420445,673.6666666666666,214.66666666666663,808.3333333333334,214.33333333333337,0.0,3.0,0.0,0.0,-0.0068800851525,-0.0010454344009999,0.0012624496113499,0.012653390465,0.0154305670715,0.040404718765,-0.0069647296349999,0.05744210779,0.0,0.0,0.0,0.0,0.0,0.0,86.75271285,-137.08906315000002,-132.9109368,175.23642045,175.570453,-137.08906315000002,1
2290.0,-6.615953818,-7.180579672,0.5074594385,9.776967037,-69.25300645499999,-6.615953818,-7.180579672,0.5074594385,9.776967037,-85.95756535,-85.61386517,661.5,213.0,803.0,212.5,0.0,2.0,0.0,0.0,0.001509298762,0.005139746877,-0.006081579552,0.00810435627,0.03112496969,0.01720093773,0.01367274213,0.03809960464,0.0,0.0,0.0,0.0,0.0,0.0,87.02480794,-137.3435333,-132.6564667,175.6138652,175.9575653,-137.3435333,1
2291.0,-6.6154548554999995,-7.173710134,0.52505960355,9.772516644,-68.20613904000001,-6.6154548554999995,-7.173710134,0.52505960355,9.772516644,-85.813878625,-85.46202558499999,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0016847395605,0.0006239333935,0.000245068163,0.0091906341685,0.027666765835,0.02669933254,0.017169887648,0.04363287093,0.0,0.0,0.0,0.0,0.0,0.0,86.92012659,-137.31833925,-132.68166075,175.46202555,175.81387865,-137.31833925,1
2292.0,-6.6263219630000005,-7.152561466,0.53831292545,9.7651090425,-70.358519315,-6.6263219630000005,-7.152561466,0.53831292545,9.7651090425,-85.69587461,-85.35563427,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0052181995955,0.000580505822,0.002824442553,0.007903228415,0.02733771091,0.035639077495,-0.0033495076195,0.046293077835,0.0,0.0,0.0,0.0,0.0,0.0,86.839901695,-137.18716005,-132.81283995,175.3556343,175.6958746,-137.18716005,1
2293.0,-6.635089025999999,-7.1553717985,0.5874034881500001,9.7759505715,-75.807391915,-6.635089025999999,-7.1553717985,0.5874034881500001,9.7759505715,-85.30712049,-84.94083444,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.008106128121,-0.002252006077,-0.00072578569298,0.0095110180905,0.0260826633949999,0.02383726953,0.019020358712,0.04220359083,0.0,0.0,0.0,0.0,0.0,0.0,86.55526978500001,-137.16060514999998,-132.83939485000002,174.9408344,175.3071205,-137.16060514999998,1
2294.0,-6.624199905499999,-7.1507211755,0.6144193672,9.766819108,-75.292138465,-6.624199905499999,-7.1507211755,0.6144193672,9.766819108,-85.089146875,-84.70063545,625.0,214.0,763.0,218.0,1.0,0.0,0.0,0.0,-0.003914366563,-0.00145504883416,-0.0015093931321,0.0045043941635,0.024206578525,0.037231784515,0.0084080259615,0.046583467485,0.0,0.0,0.0,0.0,0.0,0.0,86.39323895,-137.18891424999998,-132.81108575000002,174.7006354,175.08914685,-137.18891424999998,1
2295.0,-6.610378647,-7.1696729415,0.6368741428,9.7727710365,-70.41179676,-6.610378647,-7.1696729415,0.6368741428,9.7727710365,-84.92377608000001,-84.496848925,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0005477835132,0.0002623703375,-0.0019274927114999,0.004226998806,0.02586958398,0.028056224795,0.013723008839,0.0425462711599999,0.0,0.0,0.0,0.0,0.0,0.0,86.26348257500001,-137.3241494,-132.6758506,174.49684895,174.92377605,-137.3241494,1
2296.0,-6.5967833890000005,-7.179245681499999,0.60549821295,9.768613748,-73.7151155,-6.5967833890000005,-7.179245681499999,0.60549821295,9.768613748,-85.17910261,-84.75571346999999,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0002074562944999,0.000566896015,-0.0006023664719999,0.0044104570685,0.025396527035,0.034092259655,0.01360063579,0.04466866438,0.0,0.0,0.0,0.0,0.0,0.0,86.446310065,-137.4210718,-132.5789282,174.7557135,175.17910260000002,-137.4210718,1
2297.0,-6.604115201,-7.169866656,0.63828738045,9.7687689805,-75.41780704,-6.604115201,-7.169866656,0.63828738045,9.7687689805,-84.912673055,-84.47954193000001,645.5,224.0,778.5,225.0,1.0,1.0,0.0,0.0,0.0019948526478,-0.00032144994705,0.000280238061405,0.0028801449329499,0.02254395141,0.0366171217649999,0.01383765189,0.045271150545,0.0,0.0,0.0,0.0,0.0,0.0,86.253630235,-137.3520262,-132.6479738,174.47954190000002,174.91267305000002,-137.3520262,1
2298.0,-6.606053816999999,-7.175666360499999,0.6406691921500001,9.774490065,-74.82021121,-6.606053816999999,-7.175666360499999,0.6406691921500001,9.774490065,-84.897984565,-84.460684505,652.625,221.25,789.0,222.125,8.0,0.0,0.0,0.0,0.0017042954509999,0.0002144716664999,-0.00130775568405,0.0047103965095,0.0209708612249999,0.030067942145,0.0116144516396,0.0403594359,0.0,0.0,0.0,0.0,0.0,0.0,86.24186889,-137.3667453,-132.6332547,174.4606845,174.89798455,-137.3667453,1
2299.0,-6.594874124,-7.1773554950000005,0.65214385985,9.7689356295,-76.90130185,-6.594874124,-7.1773554950000005,0.65214385985,9.7689356295,-84.80829657999999,-84.352595315,654.5714285714286,225.1428571428571,789.7142857142857,225.57142857142856,7.0,0.0,0.0,0.0,-0.00213929955565,-0.00034428727765,0.000257204213695,0.0028167631385,0.02613093159,0.033237545775,0.0154052839549999,0.045118647395,0.0,0.0,0.0,0.0,0.0,0.0,86.17227179,-137.42181945,-132.57818055,174.35259530000002,174.8082966,-137.42181945,1
2300.0,-6.592347026500001,-7.1820472085,0.5943610786,9.767117026,-76.97754233500001,-6.592347026500001,-7.1820472085,0.5943610786,9.767117026,-85.26887021499999,-84.84918045500001,649.75,226.625,784.375,228.125,8.0,0.0,0.0,0.0,-0.033416602778,-0.011489969325,-0.00636931810225,0.035939342426,0.01937048404,0.0410345556099999,0.006873300607,0.04680272294,0.0,0.0,0.0,0.0,0.0,0.0,86.51128106,-137.45142245,-132.5485775,174.84918045,175.26887019999998,-137.45142245,1
2301.0,-6.567908141,-7.215016883500001,0.55988571165,9.772898444,-74.320587735,-6.567908141,-7.215016883500001,0.55988571165,9.772898444,-85.56195496000001,-85.12799033,664.4285714285714,226.42857142857144,799.2857142857143,229.42857142857144,6.0,1.0,0.0,0.0,0.0218343053299999,0.01197230994565,-0.00282823313,0.033068714995,0.02214064831,0.0317840196805,0.025488431505,0.06538911846,31.0,0.0,1.0,0.0,718.0362548828125,551.4381103515625,86.71561463,-137.6876915,-132.3123085,175.1279903,175.56195495,-137.6876915,1
2302.0,-6.53014109,-7.257836663000001,0.424057873,9.7723905315,-70.22568856999999,-6.53014109,-7.257836663000001,0.424057873,9.7723905315,-86.65646527,-86.28411347,661.125,225.0,797.625,228.75,2.0,6.0,0.0,0.0,-0.0162076696305,0.0059106348095,0.00264298955,0.021864103555,0.02448209703,0.02928042538,0.01319172875,0.040856960055,0.0,0.0,34.0,0.0,713.73828125,566.97265625,87.51296761500001,-138.02111955,-131.97888045,176.28411345,176.65646525,-138.02111955,1
2303.0,-6.570520356499999,-7.219764364,0.45008169735,9.7723841395,-74.68476444000001,-6.570520356499999,-7.219764364,0.45008169735,9.7723841395,-86.432770195,-86.08136193,657.75,218.5,801.25,220.0,4.0,0.0,0.0,0.0,0.0084191848105,-0.00062604493905,0.00190643010515,0.0088524782324999,0.01838451163,0.0350083521,0.013800039455,0.04193191586,0.0,0.0,15.0,0.0,713.73828125,566.97265625,87.360213575,-137.69548325,-132.30451675,176.08136195,176.4327702,-137.69548325,1
2304.0,-6.569639834,-7.2152795725,0.4759162095,9.769694444,-74.92766284,-6.569639834,-7.2152795725,0.4759162095,9.769694444,-86.226263575,-85.856634165,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.00061110617355,8.301269352e-05,-3.696318299999991e-06,0.00067420255215,0.022464973875,0.03508218753,0.014934272105,0.0442688965,0.0,0.0,15.0,0.0,713.73828125,566.97265625,87.207815755,-137.6815838,-132.31841615000002,175.85663415,176.22626355,-137.6815838,1
2305.0,-6.572968207000001,-7.214720441,0.46602648115,9.771043657,-74.65224029000001,-6.572968207000001,-7.214720441,0.46602648115,9.771043657,-86.31922832,-85.96323227,641.0,204.0,799.6666666666666,205.66666666666663,3.0,0.0,0.0,0.0,-0.00094324811665,0.00055202838335,0.00016096045945,0.001292784866,0.01947063767,0.035923011405,0.0143457889,0.0433525408,0.0,0.0,22.0,0.0,713.73828125,566.97265625,87.27809183,-137.6490526,-132.3509473,175.9632323,176.3192283,-137.6490526,1
