Time (s),Tilt up/down (deg),Tilt left/right (deg)
497.0,-144.0989285,115.34327354999999
498.0,-144.0615504,115.32647605
499.0,-144.07148805,115.3458315
500.0,-144.12843420000002,115.35730665
501.0,-143.9979563,115.3210985
502.0,-144.13422705,115.35799085
503.0,-144.11041395,115.34340975
504.0,-144.05880059999998,115.32565945
505.0,-144.12953075000001,115.3485298
506.0,-144.1338499,115.3737675
507.0,-144.06693395,115.34429355
508.0,-144.13851165,115.37403995
509.0,-144.01841639999998,115.3071998
510.0,-144.0635107,115.33121135
511.0,-144.13563595,115.3541328
512.0,-144.06569685,115.3312066
513.0,-144.145967,115.3734397
514.0,-144.11718175,115.34325645
515.0,-144.0882906,115.33773535
516.0,-144.01966105000002,115.32943945
517.0,-143.517157,115.11848115000001
518.0,-143.22184705,115.016219
519.0,-143.5102366,115.7685003
520.0,-143.58369564999998,115.71872925
521.0,-140.39824995,114.0058608
522.0,-142.27292925,114.4586947
523.0,-142.3416718,114.47144945
524.0,-142.53161369999998,114.5961862
525.0,-142.6977589,114.68484430000001
526.0,-142.8012324,114.7334172
527.0,-142.82038219999998,114.7491311
528.0,-142.80299475,114.74273145000001
529.0,-142.74418965,114.73022
530.0,-142.8929047,114.78181095
531.0,-142.87042235,114.79521
532.0,-142.79044425,114.7907936
533.0,-142.88736475000002,114.83689670000001
534.0,-142.87375255,114.8700485
535.0,-142.8561668,114.8544851
536.0,-142.91541175,114.86187435
537.0,-142.9330686,114.84453959999999
538.0,-142.9149301,114.8434376
539.0,-142.99175445,114.8554758
540.0,-142.83690245,114.82620265
541.0,-142.94693945,114.86143145
542.0,-142.95213884999998,114.85488465
543.0,-142.7962277,114.7937641
544.0,-142.90950709999998,114.83978445
545.0,-142.94704645,114.86424205
546.0,-142.9008987,114.8340524
547.0,-142.96327885,114.8668426
548.0,-142.87192015,114.7901042
549.0,-142.81559475,114.7670896
550.0,-142.9248659,114.79920805
551.0,-142.73304760000002,114.72539855
552.0,-142.8912367,114.7358957
553.0,-142.92329375000003,114.75685250000001
554.0,-142.8045161,114.69681095
555.0,-142.95456045,114.7376574
556.0,-142.9226625,114.7349904
557.0,-142.86486480000002,114.71171215
558.0,-142.9979745,114.77180419999999
559.0,-142.7450524,114.6904767
560.0,-142.9248887,114.74192645
561.0,-143.06704685,114.79431174999999
562.0,-143.0202,114.68036065
563.0,-141.52373725,114.3439643
564.0,-140.9342212,115.6520074
565.0,-142.0572537,113.89375580000001
566.0,-142.0592881,113.81811475
567.0,-142.00678190000002,113.9085297
568.0,-142.12305155,113.96898304999999
569.0,-142.0308232,113.90606455
570.0,-141.96148395,113.86787335
571.0,-142.0971506,113.9219279
572.0,-141.97405265,113.9044079
573.0,-142.12829505000002,113.95312440000001
574.0,-142.17427494999998,113.97990655000001
575.0,-142.07052325,113.9678415
576.0,-142.2068117,114.00452920000001
577.0,-142.2099909,114.0071788
578.0,-142.1605268,113.99235415
579.0,-142.2590261,114.0296405
580.0,-142.12772675000002,113.9941565
581.0,-142.2648947,114.02748410000001
582.0,-142.27799290000002,114.041545
583.0,-142.335393,114.0384571
584.0,-142.7557645,114.20746155
585.0,-141.78135494999998,113.7778306
586.0,-142.2276852,113.82016995000001
587.0,-142.27762955,113.9535248
588.0,-142.6304242,113.82919559999999
589.0,-145.4297847,118.7206925
590.0,-140.57215435,122.00347395
591.0,-145.908657,133.98981975
592.0,-167.8226533,133.229767
593.0,-143.45779335,102.50547945
594.0,-163.8868027,117.36188419999999
595.0,136.89689255,103.35075846000001
596.0,105.33172923500001,95.84813317999999
597.0,95.32641899,93.78567854
598.0,90.12179839500001,90.307721505
599.0,-45.15579545999999,92.877524445
600.0,-142.07858825,130.31168435
601.0,-142.8886673,126.42553135
602.0,-152.7364031,123.4557948
603.0,-151.3538816,118.4420649
604.0,-152.05722465,120.10663935
605.0,-152.1065453,120.33718809999999
606.0,-151.85071845,120.30392814999999
607.0,-151.80160665,120.26553559999999
608.0,-151.49722995000002,120.0255467
609.0,-151.62379425,120.1468317
610.0,-151.2019513,119.9305133
611.0,-151.71018855,120.15930415
612.0,-151.7468559,120.18784145000001
613.0,-151.80650874999998,120.20076935
614.0,-151.75082225,120.1963132
615.0,-151.747204,120.1869383
616.0,-151.8338373,120.2192068
617.0,-151.76406329999998,120.1592128
618.0,-151.8613436,120.1963229
619.0,-151.87047239999998,120.1976182
620.0,-151.85058850000001,120.19460235
621.0,-151.8836227,120.1993658
622.0,-151.82488415,120.18591615
623.0,-151.85421025,120.189505
624.0,-151.87180425,120.20376005
625.0,-151.81642165,120.19629365
626.0,-151.87315615,120.20843500000001
627.0,-151.8953367,120.203718
628.0,-151.78100584999999,120.21290035
629.0,-151.77902855000002,120.19396745
630.0,-151.77106845,120.1240013
631.0,-151.834617,120.12982155
632.0,-151.7986479,120.12287384999999
633.0,-151.7688529,120.1145548
634.0,-151.84082475000002,120.1279513
635.0,-151.77843395,120.10696490000001
636.0,-151.8278191,120.10949345
637.0,-151.82963695,120.11989410000001
638.0,-151.77981035,120.11358125000001
639.0,-151.8417429,120.13242755
641.0,-151.77784309999998,120.1107318
642.0,-151.23140955,120.06055334999999
643.0,-151.57133720000002,120.0942997
644.0,-151.59382245,120.07812770000001
645.0,-151.6036906,120.07579770000001
646.0,-151.5771498,120.0838442
647.0,-151.590463,120.0765907
648.0,-151.60455000000002,120.09153
649.0,-151.5658613,120.0885588
650.0,-153.0329962,121.21972435
651.0,-152.4879761,119.9029647
652.0,-152.6250569,118.8602407
653.0,-152.8770887,118.619686
654.0,-152.9793322,118.62530724999999
655.0,-153.0616387,118.62526905
656.0,-153.12135545,118.6724314
657.0,-153.15154965,118.6691147
658.0,-153.19408900000002,118.6911099
659.0,-153.0866121,118.6396946
660.0,-153.20478255,118.64997615
661.0,-153.23319145,118.6581651
662.0,-153.13396740000002,118.62781545
663.0,-153.221643,118.63219575
664.0,-153.2337332,118.63208125
665.0,-153.9943379,119.150108
666.0,-154.0339642,119.74951014999999
667.0,-152.3430486,120.04877885
668.0,-152.41715069999998,119.50969965
669.0,-152.4400214,119.5817392
670.0,-152.2084369,119.5561374
671.0,-152.1819411,119.5680271
672.0,-152.36224675,119.3297469
673.0,-152.2510407,119.36994565
674.0,-152.44605415,119.3469466
675.0,-152.6040467,119.43366215
676.0,-152.6553963,119.48074220000001
677.0,-152.6734153,119.4998888
678.0,-152.6406953,119.50183430000001
679.0,-152.6892042,119.50824510000001
680.0,-152.68755075,119.50266880000001
681.0,-152.6277072,119.49559020000001
682.0,-152.677762,119.49013885
683.0,-152.698362,119.5011269
684.0,-152.63508235,119.49854245
685.0,-152.6930145,119.4984266
686.0,-152.7009438,119.49726375
687.0,-152.62926955,119.48814625
688.0,-152.69465445,119.48999135
689.0,-152.6966584,119.5027144
690.0,-152.6913475,119.4951735
691.0,-152.7033597,119.49882654999999
692.0,-152.67456525,119.50267295
693.0,-152.63999055,119.498875
694.0,-152.69821895,119.49366775
695.0,-152.70116325,119.4993153
696.0,-152.6871333,119.4793144
697.0,-152.68605085000002,119.48639935
698.0,-152.6485723,119.4875835
699.0,-152.68648389999998,119.48989365
700.0,-152.72907295,119.49900695
701.0,-152.66183685,119.48910465
702.0,-152.6928267,119.4970462
703.0,-152.70989475,119.5005923
704.0,-152.70205005000003,119.49815235
705.0,-152.61306455,119.493914
706.0,-152.70465615,119.4942087
707.0,-152.68688344999998,119.4970703
708.0,-152.6869185,119.5069701
709.0,-152.71716070000002,119.5079811
710.0,-152.67466065000002,119.49719795
711.0,-152.67512455000002,119.498717
712.0,-152.75315740000002,119.51332815
713.0,-152.6079278,119.2485376
714.0,-152.3571907,119.2907047
715.0,-152.64070785,119.4158946
716.0,-152.70197645000002,119.1381174
717.0,-152.80390135,119.1971665
718.0,-152.56308415,119.56370770000001
719.0,-152.63975745,119.70272274999999
720.0,-152.6661526,119.7187019
721.0,-152.5514647,119.68139504999999
722.0,-152.6435147,119.7042799
723.0,-152.6582683,119.7659717
724.0,-152.5760582,120.6207258
725.0,-156.33884160000002,127.07596095
726.0,10.137882349999998,132.52967145
727.0,69.919188105,92.16399185
728.0,37.31149568,79.96666985
729.0,86.034875165,88.66999977
730.0,87.749767185,89.02106660000001
731.0,86.408852235,88.517239865
732.0,87.80035762,88.41604261
733.0,95.38964704,91.97875963999999
734.0,95.36217083,92.89311736
735.0,77.820707975,82.05173675500001
736.0,71.09479074,78.62436049
737.0,89.800253215,90.04196132000001
738.0,82.07089444,89.13572779
739.0,67.416757355,83.167685895
740.0,76.85590206,85.72446162
741.0,102.7393398,94.68874585
742.0,-23.309944150000007,105.908830635
743.0,-149.73327555,140.62291620000002
744.0,-149.2141763,129.0406195
745.0,-153.7892969,120.5838506
746.0,-153.21553715,120.54080795
747.0,-153.3681927,119.9713608
748.0,-153.27768375,120.08692930000001
749.0,-153.16782625000002,120.13449595
750.0,-153.22544595,120.0317589
751.0,-153.17877955,119.97821145
752.0,-153.1331225,120.00027505
753.0,-153.1220915,119.9753943
754.0,-153.10463005000003,119.9682565
755.0,-153.07852325,119.96324874999999
756.0,-153.12128715,119.96814005
757.0,-153.06098355,119.95389875000001
758.0,-153.09381215,119.9530723
759.0,-153.0705304,119.9286034
760.0,-153.0527106,119.9455823
761.0,-153.07763055,119.9314625
762.0,-153.07195495000002,119.91712509999999
763.0,-153.0550552,119.92306640000001
764.0,-153.0643788,119.9147624
765.0,-153.0956471,119.8844959
766.0,-153.06498105,119.9013607
767.0,-153.06885595,119.90085475000001
768.0,-153.0299384,119.90013880000001
769.0,-153.0743148,119.90718369999999
770.0,-153.04031885,119.90557085
771.0,-153.02338375,119.89736450000001
772.0,-153.0693952,119.88600855
773.0,-152.9901749,119.8703444
774.0,-153.0148989,119.86198515000001
775.0,-152.98455535,119.8439842
776.0,-152.9935432,119.82673489999999
777.0,-152.9758354,119.8198948
778.0,-152.95016980000003,119.8223483
779.0,-152.9832633,119.8498876
780.0,-152.61834190000002,119.4784921
781.0,-152.7467975,119.59040974999999
782.0,-152.3410126,119.17808465
783.0,-152.20519975,119.13469185
784.0,-152.25169495,119.216534
785.0,-151.5592974,119.55296885
