"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)","Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute Linear acceleration (m/s^2)","Time (s)","Attitude x (m/s^2)","Attitude y (m/s^2)","Attitude z (m/s^2)","Absolute Attitude (m/s^2)","Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.552615442E3,-5.260175728E0,-2.807702218E0,8.038689598E0,1.000865480E1,1.558751948E3,-1.413856539E-1,-1.936242210E-1,9.595267526E-2,2.582385680E-1,1.552615442E3,-5.260175728E0,-2.807702218E0,8.038689598E0,1.000865480E1,1.552669123E3,1.086484849E-3,-2.130528921E-3,4.753371241E-4,2.438349481E-3
1.553116205E3,-5.259965878E0,-2.806185578E0,8.036400305E0,1.000628045E1,1.559253138E3,-1.168631046E-1,-3.832022221E-2,1.480132841E-1,1.924405283E-1,1.553116205E3,-5.259965878E0,-2.806185578E0,8.036400305E0,1.000628045E1,1.553170313E3,1.761293836E-3,-1.846175465E-3,-8.297179570E-4,2.683086229E-3
1.553616877E3,-5.261368058E0,-2.805346164E0,8.036724630E0,1.000704271E1,1.559755305E3,-1.139427064E-1,-5.377192724E-2,1.525260910E-1,1.978347011E-1,1.553616877E3,-5.261368058E0,-2.805346164E0,8.036724630E0,1.000704271E1,1.553670557E3,1.981986041E-3,-1.880128102E-3,-1.867395842E-3,3.309126407E-3
1.554117243E3,-5.261720988E0,-2.803199968E0,8.039996383E0,1.000925470E1,1.560257441E3,-1.110672724E-1,-6.386743651E-2,1.529700415E-1,1.995365181E-1,1.554117243E3,-5.261720988E0,-2.803199968E0,8.039996383E0,1.000925470E1,1.554170984E3,2.501886062E-3,-2.457323169E-3,-3.439828067E-3,4.912258966E-3
1.554617457E3,-5.253794376E0,-2.810382582E0,8.041551195E0,1.000835407E1,1.560758936E3,-1.325238167E-1,-5.703578676E-2,1.464560675E-1,2.055845877E-1,1.554617457E3,-5.253794376E0,-2.810382582E0,8.041551195E0,1.000835407E1,1.554671656E3,2.694991760E-3,-2.953880719E-3,-5.460010845E-3,6.767577877E-3
1.555118189E3,-5.253746682E0,-2.813177443E0,8.042171186E0,1.000961233E1,1.561260431E3,-1.107289642E-1,-5.420809612E-2,1.430354416E-1,1.888347393E-1,1.555118189E3,-5.253746682E0,-2.813177443E0,8.042171186E0,1.000961233E1,1.555172053E3,1.339007742E-3,-2.145383177E-3,5.665849338E-4,2.591646040E-3
1.555618342E3,-5.254070996E0,-2.804211068E0,8.044784783E0,1.000936681E1,1.561763025E3,-1.216069534E-1,-5.733539164E-2,1.509412602E-1,2.021357521E-1,1.555618342E3,-5.254070996E0,-2.804211068E0,8.044784783E0,1.000936681E1,1.555672114E3,1.466330139E-3,-1.508770958E-3,7.427142065E-5,2.105238733E-3
1.556118616E3,-5.259136016E0,-2.803676893E0,8.041484415E0,1.000922511E1,1.562264734E3,-1.223652325E-1,-5.911411558E-2,1.466097605E-1,1.999053542E-1,1.556118616E3,-5.259136016E0,-2.803676893E0,8.041484415E0,1.000922511E1,1.556172632E3,2.291804009E-3,-2.775629287E-3,-1.846175452E-3,4.045348854E-3
1.556620112E3,-5.257211027E0,-2.803895168E0,8.040859902E0,1.000777317E1,1.562766871E3,-1.267635361E-1,-5.226413665E-2,1.447172088E-1,1.993579810E-1,1.556620112E3,-5.257211027E0,-2.803895168E0,8.040859902E0,1.000777317E1,1.556674067E3,5.994226203E-3,-1.923394194E-4,2.959063314E-5,5.997384249E-3
1.557121912E3,-5.266094206E0,-2.744182651E0,8.054256030E0,1.000666412E1,1.563268427E3,-1.289859953E-1,-5.901362404E-2,1.435555731E-1,2.018122825E-1,1.557121912E3,-5.266094206E0,-2.744182651E0,8.054256030E0,1.000666412E1,1.557175745E3,1.454170526E-2,-4.512367240E-2,9.783946733E-3,4.840798092E-2
1.557623804E3,-5.113986326E0,-2.613774706E0,8.189908427E0,1.000296328E1,1.563770655E3,-1.304187236E-1,-5.936767209E-2,1.440426688E-1,2.031793651E-1,1.557623804E3,-5.113986326E0,-2.613774706E0,8.189908427E0,1.000296328E1,1.557677546E3,2.170264971E-2,1.349039071E-1,2.979570059E-2,1.398493937E-1
1.558124048E3,-6.036011413E0,-2.761201336E0,7.647929188E0,1.012662271E1,1.564273493E3,-1.301146961E-1,-5.459158929E-2,1.422462385E-1,2.003598466E-1,1.558124048E3,-6.036011413E0,-2.761201336E0,7.647929188E0,1.012662271E1,1.558177759E3,-5.729514846E-5,-1.023714901E-1,6.160284420E-3,1.025566886E-1
1.558624140E3,-5.146856395E0,-2.488624827E0,8.065245129E0,9.885927537E0,1.564775690E3,-1.291392341E-1,-5.536911223E-2,1.440222225E-1,2.012090479E-1,1.558624140E3,-5.146856395E0,-2.488624827E0,8.065245129E0,9.885927537E0,1.558678095E3,-5.790624773E-2,2.111006117E-2,-1.408398454E-2,6.322283472E-2
1.559125788E3,-5.414952636E0,-2.731955141E0,7.975142821E0,1.001939090E1,1.565277949E3,-1.222208777E-1,-5.611984960E-2,1.481130662E-1,2.000621424E-1,1.559125788E3,-5.414952636E0,-2.731955141E0,7.975142821E0,1.001939090E1,1.559179529E3,6.761470215E-3,1.910712374E-3,2.255866574E-2,2.362756232E-2
1.559627649E3,-5.459862915E0,-2.682170967E0,7.946345855E0,1.000742507E1,1.565780543E3,-1.178665161E-1,-5.546920374E-2,1.493271291E-1,1.981613981E-1,1.559627649E3,-5.459862915E0,-2.682170967E0,7.946345855E0,1.000742507E1,1.559681299E3,4.003196184E-3,4.597123394E-3,4.007423424E-3,7.295105598E-3
1.560128138E3,-5.478782352E0,-2.646680308E0,7.931589527E0,9.996603680E0,1.566282648E3,-1.239086017E-1,-5.434007198E-2,1.494614482E-1,2.016058270E-1,1.560128138E3,-5.478782352E0,-2.646680308E0,7.931589527E0,9.996603680E0,1.560181879E3,-4.392624332E-4,3.013297567E-4,-1.400546900E-3,1.498426750E-3
1.560629358E3,-5.470237774E0,-2.674741355E0,7.942982568E0,1.000843218E1,1.566785212E3,-1.191508656E-1,-5.616169127E-2,1.490724503E-1,1.989312941E-1,1.560629358E3,-5.470237774E0,-2.674741355E0,7.942982568E0,1.000843218E1,1.560683130E3,4.926848096E-3,-6.495154089E-3,-9.105474725E-3,1.222172364E-2
1.561129450E3,-5.467221511E0,-2.675954428E0,7.944552560E0,1.000835444E1,1.567287958E3,-1.125302542E-1,-6.180640251E-2,1.544654180E-1,2.008548104E-1,1.561129450E3,-5.467221511E0,-2.675954428E0,7.944552560E0,1.000835444E1,1.561185023E3,2.606093366E-3,-1.287194555E-3,-2.515207743E-3,3.843808326E-3
1.561631190E3,-5.462618131E0,-2.667102719E0,7.942821060E0,1.000210179E1,1.567790980E3,-1.070215471E-1,-6.316180383E-2,1.527963761E-1,1.969511553E-1,1.561631190E3,-5.462618131E0,-2.667102719E0,7.942821060E0,1.000210179E1,1.561685206E3,1.322031394E-3,-1.498160765E-3,4.880693723E-5,1.998658250E-3
1.562131525E3,-5.457263173E0,-2.664355439E0,7.948959425E0,1.000332281E1,1.568293238E3,-1.146616633E-1,-5.960873952E-2,1.518262076E-1,1.993782741E-1,1.562131525E3,-5.457263173E0,-2.664355439E0,7.948959425E0,1.000332281E1,1.562185267E3,2.291804033E-3,-2.648306810E-3,-2.648306829E-3,4.390834060E-3
1.562632685E3,-5.468679636E0,-2.665221562E0,7.943856644E0,1.000573442E1,1.568796168E3,-1.158102126E-1,-5.827983599E-2,1.520667152E-1,1.998320057E-1,1.562632685E3,-5.468679636E0,-2.665221562E0,7.943856644E0,1.000573442E1,1.562686976E3,1.130786682E-3,-2.341890896E-3,-1.340035050E-3,2.925547030E-3
1.563133204E3,-5.458321957E0,-2.667054874E0,7.953623831E0,1.000832615E1,1.569296290E3,-1.098174111E-1,-6.183004379E-2,1.535568394E-1,1.986517581E-1,1.563133204E3,-5.458321957E0,-2.667054874E0,7.953623831E0,1.000832615E1,1.563188868E3,2.580729949E-3,-9.173110501E-4,-3.419837087E-3,4.381428115E-3
1.563633417E3,-5.472782540E0,-2.665872083E0,7.941404787E0,1.000620471E1,1.569800501E3,-1.123646347E-1,-6.029777460E-2,1.530988519E-1,1.992508248E-1,1.563633417E3,-5.472782540E0,-2.665872083E0,7.941404787E0,1.000620471E1,1.563689203E3,2.722578272E-3,-2.338488903E-3,-3.454682330E-3,4.981545222E-3
1.564133967E3,-5.464684232E0,-2.667627193E0,7.947223359E0,1.000686603E1,1.570302393E3,-9.939155271E-2,-6.391018821E-2,1.599543787E-1,1.988682885E-1,1.564133967E3,-5.464684232E0,-2.667627193E0,7.947223359E0,1.000686603E1,1.564189966E3,1.398424854E-3,-1.729463210E-3,8.679146663E-4,2.387448625E-3
1.564634119E3,-5.473507477E0,-2.657773775E0,7.943131282E0,1.000581731E1,1.570804935E3,-9.351205826E-2,-6.235765654E-2,1.652383123E-1,1.998416429E-1,1.564634119E3,-5.473507477E0,-2.657773775E0,7.943131282E0,1.000581731E1,1.564691767E3,-1.268172156E-5,8.982884797E-4,7.270852636E-4,1.155740455E-3
1.565134302E3,-5.478706037E0,-2.657687927E0,7.940212457E0,1.000632294E1,1.571307398E3,-9.714402093E-2,-6.199150615E-2,1.631358389E-1,1.997328455E-1,1.565134302E3,-5.478706037E0,-2.657687927E0,7.940212457E0,1.000632294E1,1.565192347E3,-2.992077456E-4,8.933791553E-4,9.124775220E-4,1.311589424E-3
1.565634546E3,-5.478801423E0,-2.656295285E0,7.938810276E0,1.000489272E1,1.571810755E3,-9.998903577E-2,-6.067181390E-2,1.618088843E-1,1.996521759E-1,1.565634546E3,-5.478801423E0,-2.656295285E0,7.938810276E0,1.000489272E1,1.565692438E3,3.501367236E-4,-4.901914130E-4,-1.020701600E-3,1.185206777E-3
1.566135493E3,-5.477551861E0,-2.657363613E0,7.939611522E0,1.000512803E1,1.572313593E3,-1.048758491E-1,-6.011892903E-2,1.587731915E-1,1.995548940E-1,1.566135493E3,-5.477551861E0,-2.657363613E0,7.939611522E0,1.000512803E1,1.566193079E3,1.196830982E-3,-9.549183370E-4,-2.673771342E-3,3.081124246E-3
1.566635737E3,-5.469386783E0,-2.664756062E0,7.942692504E0,1.000507276E1,1.572816431E3,-1.058086958E-1,-5.939531326E-2,1.559677046E-1,1.976087251E-1,1.566635737E3,-5.469386783E0,-2.664756062E0,7.942692504E0,1.000507276E1,1.566693293E3,3.862114163E-4,5.729509948E-4,-1.655191821E-4,7.105129838E-4
1.567136225E3,-5.482359337E0,-2.661455691E0,7.938629042E0,1.000806881E1,1.573318171E3,-1.060457460E-1,-6.226003939E-2,1.582945854E-1,2.004474708E-1,1.567136225E3,-5.482359337E0,-2.661455691E0,7.938629042E0,1.000806881E1,1.567194208E3,2.992077456E-4,7.151277324E-4,4.742761061E-3,4.805696144E-3
1.567636988E3,-5.479297433E0,-2.653433692E0,7.937017011E0,1.000298204E1,1.573819788E3,-9.826053557E-2,-6.226775685E-2,1.593775280E-1,1.973159974E-1,1.567636988E3,-5.479297433E0,-2.653433692E0,7.937017011E0,1.000298204E1,1.567694788E3,-3.458926421E-4,-3.183061123E-5,4.689710055E-4,5.835997872E-4
1.568137781E3,-5.478601112E0,-2.661283996E0,7.939430288E0,1.000660062E1,1.574321985E3,-9.994455427E-2,-6.052969769E-2,1.583278328E-1,1.967751531E-1,1.568137781E3,-5.478601112E0,-2.661283996E0,7.939430288E0,1.000660062E1,1.568195887E3,5.750730430E-4,-2.482787676E-4,-1.570310154E-3,1.690628679E-3
1.568638361E3,-5.481672555E0,-2.659443037E0,7.936950241E0,1.000582582E1,1.574824763E3,-1.015807352E-1,-6.464254087E-2,1.604838756E-1,2.006299533E-1,1.568638361E3,-5.481672555E0,-2.659443037E0,7.936950241E0,1.000582582E1,1.568696131E3,5.962934505E-4,-6.514665099E-4,-7.108836509E-4,1.133723978E-3
1.569139002E3,-5.478591573E0,-2.659118724E0,7.938562272E0,1.000533103E1,1.575327334E3,-9.404936914E-2,-6.750465978E-2,1.619458968E-1,1.990694261E-1,1.569139002E3,-5.478591573E0,-2.659118724E0,7.938562272E0,1.000533103E1,1.569196883E3,8.021314031E-4,-2.779873381E-4,-3.089691330E-3,3.204197913E-3
1.569639063E3,-5.466429803E0,-2.668437978E0,7.943503289E0,1.000508174E1,1.575830866E3,-9.874175844E-2,-6.251754458E-2,1.626642242E-1,2.002948529E-1,1.569639063E3,-5.466429803E0,-2.668437978E0,7.943503289E0,1.000508174E1,1.569698816E3,2.409526746E-4,-4.269512285E-4,9.891741321E-4,1.103997739E-3
1.570140955E3,-5.467378028E0,-2.664394994E0,7.944502689E0,1.000531589E1,1.576333855E3,-9.553977421E-2,-6.437159720E-2,1.638701757E-1,2.003122199E-1,1.570140955E3,-5.467378028E0,-2.664394994E0,7.944502689E0,1.000531589E1,1.570200678E3,-1.430920708E-3,1.456284147E-3,4.451283612E-3,4.897164831E-3
1.570641321E3,-5.470951120E0,-2.661455691E0,7.944333151E0,1.000635207E1,1.576836128E3,-1.028200611E-1,-6.249715388E-2,1.615068614E-1,2.014009074E-1,1.570641321E3,-5.470951120E0,-2.661455691E0,7.944333151E0,1.000635207E1,1.570701258E3,-1.186220779E-3,1.502404848E-3,2.436102780E-3,3.098215102E-3
1.571142004E3,-5.470693577E0,-2.663897584E0,7.941395249E0,1.000452883E1,1.577338984E3,-1.003720495E-1,-5.958189662E-2,1.609562011E-1,1.988251730E-1,1.571142004E3,-5.470693577E0,-2.663897584E0,7.941395249E0,1.000452883E1,1.571201760E3,5.241440650E-4,9.336979295E-5,-8.127416068E-4,9.715934534E-4
1.571642786E3,-5.470540959E0,-2.662266476E0,7.943302977E0,1.000552564E1,1.577841395E3,-9.686328519E-2,-6.356280850E-2,1.620802264E-1,1.992303351E-1,1.571642786E3,-5.470540959E0,-2.662266476E0,7.943302977E0,1.000552564E1,1.571702784E3,7.002734472E-4,1.067386495E-3,-1.165000371E-3,1.728271592E-3
1.572144526E3,-5.473192701E0,-2.667789350E0,7.941967567E0,1.000738663E1,1.578343867E3,-9.952531961E-2,-6.405966098E-2,1.610865960E-1,1.998945242E-1,1.572144526E3,-5.473192701E0,-2.667789350E0,7.941967567E0,1.000738663E1,1.572204096E3,1.003725274E-3,-2.155993399E-3,-3.047250497E-3,3.865424628E-3
1.572644648E3,-5.460525384E0,-2.669353687E0,7.945506404E0,1.000369225E1,1.578846004E3,-1.013751184E-1,-6.526571320E-2,1.617669213E-1,2.017549622E-1,1.572644648E3,-5.460525384E0,-2.669353687E0,7.945506404E0,1.000369225E1,1.572704706E3,-4.923134519E-4,6.451003858E-4,1.869517904E-3,2.038044218E-3
1.573145136E3,-5.476865079E0,-2.665194839E0,7.939020126E0,1.000636573E1,1.579347834E3,-9.836779535E-2,-6.797372177E-2,1.613988876E-1,2.008637621E-1,1.573145136E3,-5.476865079E0,-2.665194839E0,7.939020126E0,1.000636573E1,1.573204889E3,3.925775386E-4,1.648825660E-3,2.546448899E-3,3.058945108E-3
1.573646815E3,-5.475244683E0,-2.657582926E0,7.938621699E0,1.000313780E1,1.579851313E3,-1.033157379E-1,-6.566506047E-2,1.584138870E-1,2.002024013E-1,1.573646815E3,-5.475244683E0,-2.657582926E0,7.938621699E0,1.000313780E1,1.573706415E3,-6.129497862E-5,9.490153586E-4,8.221981596E-4,1.257138433E-3
1.574148493E3,-5.474503621E0,-2.668375825E0,7.939590780E0,1.000637403E1,1.580353392E3,-1.103631854E-1,-5.999838188E-2,1.560165808E-1,2.003023015E-1,1.574148493E3,-5.474503621E0,-2.668375825E0,7.939590780E0,1.000637403E1,1.574206507E3,7.469583436E-4,1.442987709E-4,6.196358987E-4,9.811817107E-4
1.574648777E3,-5.475195816E0,-2.662466787E0,7.940126609E0,1.000560389E1,1.580856169E3,-1.089451075E-1,-6.384961208E-2,1.547979593E-1,1.997704123E-1,1.574648777E3,-5.475195816E0,-2.662466787E0,7.940126609E0,1.000560389E1,1.574706773E3,8.360840551E-4,6.578326322E-4,-1.438743628E-3,1.789347240E-3
1.575149683E3,-5.470788963E0,-2.670794023E0,7.942930970E0,1.000763833E1,1.581358397E3,-1.098240883E-1,-6.143258464E-2,1.558541098E-1,2.003142440E-1,1.575149683E3,-5.470788963E0,-2.670794023E0,7.942930970E0,1.000763833E1,1.575207880E3,8.976232368E-4,-1.746439535E-3,-3.083325208E-3,3.655498990E-3
1.575650772E3,-5.457911795E0,-2.674208857E0,7.946155031E0,1.000407787E1,1.581861083E3,-1.059441491E-1,-6.165586578E-2,1.570221280E-1,1.992023022E-1,1.575650772E3,-5.457911795E0,-2.674208857E0,7.946155031E0,1.000407787E1,1.575708857E3,-2.652550936E-4,1.965009734E-3,4.570875777E-3,4.982421990E-3
1.576151941E3,-5.469558478E0,-2.666453940E0,7.943407902E0,1.000618687E1,1.582362883E3,-1.025545635E-1,-6.688994832E-2,1.605778346E-1,2.019330202E-1,1.576151941E3,-5.469558478E0,-2.666453940E0,7.943407902E0,1.000618687E1,1.576209955E3,4.880693723E-5,2.183579927E-3,2.423370535E-3,3.262380751E-3
1.576652754E3,-5.471189586E0,-2.665900699E0,7.943942066E0,1.000735517E1,1.582866454E3,-1.035973989E-1,-6.469344359E-2,1.603941551E-1,2.016034416E-1,1.576652754E3,-5.471189586E0,-2.665900699E0,7.943942066E0,1.000735517E1,1.576710779E3,9.188436443E-4,-1.746439533E-3,-1.831321166E-3,2.692222483E-3
1.577153742E3,-5.462394958E0,-2.666320399E0,7.947290130E0,1.000532076E1,1.583369658E3,-1.067216902E-1,-6.086860281E-2,1.569393187E-1,1.993099489E-1,1.577153742E3,-5.462394958E0,-2.666320399E0,7.947290130E0,1.000532076E1,1.577211695E3,2.482787676E-4,-3.565028440E-4,-2.504008102E-4,5.014351304E-4
1.577655451E3,-5.463302188E0,-2.667178725E0,7.948150992E0,1.000672860E1,1.583873015E3,-1.087002149E-1,-6.360356770E-2,1.550178528E-1,1.997290295E-1,1.577655451E3,-5.463302188E0,-2.667178725E0,7.948150992E0,1.000672860E1,1.577713581E3,1.115991335E-3,-2.980204133E-4,-2.160119591E-3,2.449565160E-3
1.578156489E3,-5.451854757E0,-2.680265895E0,7.951429901E0,1.000658698E1,1.584375640E3,-1.050334289E-1,-6.003388030E-2,1.573786736E-1,1.985047477E-1,1.578156489E3,-5.451854757E0,-2.680265895E0,7.951429901E0,1.000658698E1,1.578214411E3,3.946995793E-4,1.203197103E-3,5.793171189E-4,1.392508295E-3
1.578656916E3,-5.462261417E0,-2.669849697E0,7.947347362E0,1.000623442E1,1.584877745E3,-1.055053454E-1,-6.523134595E-2,1.608956201E-1,2.031598064E-1,1.578656916E3,-5.462261417E0,-2.669849697E0,7.947347362E0,1.000623442E1,1.578714763E3,-2.716212159E-4,1.281712612E-3,4.600584340E-3,4.783507246E-3
1.579158076E3,-5.469183178E0,-2.665820112E0,7.945215248E0,1.000724772E1,1.585379912E3,-1.065734227E-1,-6.458534513E-2,1.562867089E-1,1.998867095E-1,1.579158076E3,-5.469183178E0,-2.665820112E0,7.945215248E0,1.000724772E1,1.579216059E3,-8.454479809E-5,3.022476513E-4,2.675842860E-3,2.694185679E-3
1.579659195E3,-5.469625249E0,-2.667150261E0,7.944762389E0,1.000748421E1,1.585882933E3,-1.082865397E-1,-6.044721982E-2,1.551879550E-1,1.986533222E-1,1.579659195E3,-5.469625249E0,-2.667150261E0,7.944762389E0,1.000748421E1,1.579717493E3,5.920493690E-4,-1.740073414E-4,-1.201075064E-3,1.350326745E-3
1.580160151E3,-5.468623691E0,-2.666806870E0,7.943322054E0,1.000570184E1,1.586385192E3,-1.035569660E-1,-6.557196284E-2,1.588457577E-1,2.006382373E-1,1.580160151E3,-5.468623691E0,-2.666806870E0,7.943322054E0,1.000570184E1,1.580217589E3,9.103554813E-4,-1.523625258E-3,-1.483306484E-3,2.313088661E-3
1.580660979E3,-5.466849504E0,-2.666959488E0,7.945153474E0,1.000622707E1,1.586888121E3,-9.441418802E-2,-6.579335274E-2,1.639223714E-1,2.002831696E-1,1.580660979E3,-5.466849504E0,-2.666959488E0,7.945153474E0,1.000622707E1,1.580719145E3,7.172497731E-4,-7.681787511E-4,-3.125766023E-3,3.297720283E-3
1.581162963E3,-5.456129091E0,-2.676052464E0,7.949376594E0,1.000615759E1,1.587389464E3,-1.020113476E-1,-6.438672732E-2,1.619547965E-1,2.019438580E-1,1.581162963E3,-5.456129091E0,-2.676052464E0,7.949376594E0,1.000615759E1,1.581221007E3,5.199505083E-4,2.324981948E-4,1.720486641E-3,1.812312949E-3
1.581663695E3,-5.460057990E0,-2.666625636E0,7.949197858E0,1.000564201E1,1.587892912E3,-9.944711832E-2,-6.249192311E-2,1.628295605E-1,2.007696082E-1,1.581663695E3,-5.460057990E0,-2.666625636E0,7.949197858E0,1.000564201E1,1.581721770E3,-7.830330364E-4,1.670046069E-3,3.448316206E-3,3.910636683E-3
1.582163787E3,-5.468747694E0,-2.666701945E0,7.945687638E0,1.000761973E1,1.588402709E3,-1.031275094E-1,-6.081993505E-2,1.603710130E-1,2.001329795E-1,1.582163787E3,-5.468747694E0,-2.666701945E0,7.945687638E0,1.000761973E1,1.582223418E3,1.606351164E-4,1.050469116E-3,1.101195995E-3,1.530333828E-3
1.582664580E3,-5.473068699E0,-2.665719464E0,7.942902354E0,1.000750913E1,1.588905272E3,-1.149207629E-1,-5.351734161E-2,1.550341166E-1,2.002659854E-1,1.582664580E3,-5.473068699E0,-2.665719464E0,7.942902354E0,1.000750913E1,1.582724516E3,1.612750969E-4,1.888616248E-4,2.758652974E-4,3.711873280E-4
1.583165984E3,-5.470521881E0,-2.666225013E0,7.945897488E0,1.000862890E1,1.589407225E3,-1.136052041E-1,-5.375545744E-2,1.542729423E-1,1.989872668E-1,1.583165984E3,-5.470521881E0,-2.666225013E0,7.945897488E0,1.000862890E1,1.583226012E3,1.022823641E-3,-6.366122247E-4,-2.253607274E-3,2.555423462E-3
1.583667174E3,-5.468127682E0,-2.670450631E0,7.942387267E0,1.000566052E1,1.589910338E3,-1.019928225E-1,-6.249892327E-2,1.597047160E-1,1.995350785E-1,1.583667174E3,-5.468127682E0,-2.670450631E0,7.942387267E0,1.000566052E1,1.583727172E3,5.220220205E-4,-6.344901821E-4,-2.119918706E-3,2.273574301E-3
1.584167998E3,-5.464054681E0,-2.670736791E0,7.945325169E0,1.000584432E1,1.590413634E3,-1.011813784E-1,-6.309482030E-2,1.609606970E-1,2.003171827E-1,1.584167998E3,-5.464054681E0,-2.670736791E0,7.945325169E0,1.000584432E1,1.584228026E3,-1.148024045E-3,1.861029737E-3,4.662123524E-3,5.149445275E-3
1.584668669E3,-5.474594882E0,-2.667779811E0,7.940632157E0,1.000709135E1,1.590916167E3,-1.002418200E-1,-6.309519495E-2,1.610500472E-1,1.999163420E-1,1.584668669E3,-5.474594882E0,-2.667779811E0,7.940632157E0,1.000709135E1,1.584728789E3,-1.485428524E-4,7.172497731E-4,2.149627279E-3,2.270993098E-3
1.585168791E3,-5.476101987E0,-2.666511172E0,7.938724429E0,1.000606418E1,1.591418303E3,-1.037301185E-1,-5.801695112E-2,1.605942514E-1,1.997909349E-1,1.585168791E3,-5.476101987E0,-2.666511172E0,7.938724429E0,1.000606418E1,1.585230681E3,5.727910071E-4,6.108361644E-4,-5.347458479E-4,9.935610094E-4
1.585669158E3,-5.474423186E0,-2.664660675E0,7.941586021E0,1.000692332E1,1.591920806E3,-1.028111135E-1,-6.458965040E-2,1.601290703E-1,2.009558836E-1,1.585669158E3,-5.474423186E0,-2.664660675E0,7.941586021E0,1.000692332E1,1.585731383E3,1.222295471E-3,-3.431339869E-3,-3.811185170E-3,5.271928671E-3
1.586169554E3,-5.465247012E0,-2.674704866E0,7.944075607E0,1.000656326E1,1.592423735E3,-1.049503759E-1,-6.625816226E-2,1.588747203E-1,2.016082891E-1,1.586169554E3,-5.465247012E0,-2.674704866E0,7.944075607E0,1.000656326E1,1.586233245E3,5.347458479E-4,1.099082372E-3,-2.181255791E-3,2.500362375E-3
1.586670531E3,-5.456671772E0,-2.678682480E0,7.948472922E0,1.000643935E1,1.592926299E3,-9.807368805E-2,-6.434515016E-2,1.606934317E-1,1.989500581E-1,1.586670531E3,-5.456671772E0,-2.678682480E0,7.948472922E0,1.000643935E1,1.586734404E3,1.570310154E-4,2.177213807E-3,3.658398242E-3,4.260140420E-3
1.587170653E3,-5.472830233E0,-2.673188222E0,7.941061396E0,1.000790998E1,1.593428679E3,-9.887288463E-2,-6.431792244E-2,1.625857199E-1,2.008650263E-1,1.587170653E3,-5.472830233E0,-2.673188222E0,7.941061396E0,1.000790998E1,1.587236327E3,-1.025105677E-3,4.168058542E-3,4.459738092E-3,6.189734850E-3
1.587671141E3,-5.486689881E0,-2.667932430E0,7.933134784E0,1.000780979E1,1.593931700E3,-9.442620724E-2,-6.173831969E-2,1.647867262E-1,1.997062690E-1,1.587671141E3,-5.486689881E0,-2.667932430E0,7.933134784E0,1.000780979E1,1.587737212E3,-7.214938546E-5,1.740073410E-3,1.835565246E-3,2.530288675E-3
1.588171843E3,-5.488311450E0,-2.665070837E0,7.932734161E0,1.000761892E1,1.594435149E3,-1.014069527E-1,-6.308051140E-2,1.646139205E-1,2.033722297E-1,1.588171843E3,-5.488311450E0,-2.665070837E0,7.932734161E0,1.000761892E1,1.588237364E3,3.161840716E-4,-1.402668933E-3,-1.769781985E-3,2.280258927E-3
1.588671904E3,-5.485526167E0,-2.664088357E0,7.932028301E0,1.000527046E1,1.594937346E3,-9.724683610E-2,-6.175040063E-2,1.642731334E-1,2.006382851E-1,1.588671904E3,-5.485526167E0,-2.664088357E0,7.932028301E0,1.000527046E1,1.588737700E3,7.214938546E-4,-2.775629300E-3,-4.411722719E-3,5.261935836E-3
1.589172606E3,-5.477218009E0,-2.672568210E0,7.937789642E0,1.000754927E1,1.595440245E3,-9.892667624E-2,-6.196830823E-2,1.632937798E-1,2.007272204E-1,1.589172606E3,-5.477218009E0,-2.672568210E0,7.937789642E0,1.000754927E1,1.589238188E3,-1.782514229E-4,2.822314196E-4,1.298656977E-11,3.338085439E-4
1.589673064E3,-5.475090891E0,-2.670689097E0,7.936730852E0,1.000504359E1,1.595943907E3,-1.003914848E-1,-6.572569907E-2,1.639730036E-1,2.031882468E-1,1.589673064E3,-5.475090891E0,-2.670689097E0,7.936730852E0,1.000504359E1,1.589739104E3,-5.029236556E-4,8.509383385E-4,5.073799407E-3,5.169184527E-3
1.590173674E3,-5.479869751E0,-2.668275821E0,7.936397000E0,1.000675101E1,1.596446044E3,-9.872477395E-2,-5.957149702E-2,1.603390376E-1,1.974941802E-1,1.590173674E3,-5.479869751E0,-2.668275821E0,7.936397000E0,1.000675101E1,1.590239653E3,-4.647269166E-4,1.241393838E-3,1.430255470E-3,1.950041148E-3
1.590674742E3,-5.481376857E0,-2.672186664E0,7.936349306E0,1.000858202E1,1.596948943E3,-1.081426814E-1,-6.060045958E-2,1.593118906E-1,2.018601836E-1,1.590674742E3,-5.481376857E0,-2.672186664E0,7.936349306E0,1.000858202E1,1.590740569E3,5.029236575E-4,1.451475870E-3,-6.981514064E-4,1.687344006E-3
1.591175231E3,-5.481176545E0,-2.667188415E0,7.933039397E0,1.000451420E1,1.597451476E3,-1.088599162E-1,-6.570291875E-2,1.562480784E-1,2.014468091E-1,1.591175231E3,-5.481176545E0,-2.667188415E0,7.933039397E0,1.000451420E1,1.591241271E3,1.400546894E-3,4.880693723E-5,-1.218051390E-3,1.856761403E-3
