"t (s)","Inclination (deg)","Rotation (deg)"
6.012679632E2,7.175884064E1,1.792337531E2
6.022700256E2,7.803899810E1,-1.767765479E2
6.027713378E2,5.591530836E1,-1.764577476E2
6.032724365E2,7.879947408E1,-1.757370141E2
6.037737792E2,6.921505854E1,1.787882647E2
6.042753356E2,5.872328701E1,-1.736262805E2
6.047771667E2,7.764560692E1,-1.757422008E2
6.052787536E2,5.483159137E1,-1.797948366E2
6.057801879E2,6.542060015E1,-1.761281441E2
6.062816528E2,8.407255350E1,-1.771516420E2
6.067829040E2,8.144811441E1,1.787910227E2
6.072847351E2,8.487342268E1,-1.786699379E2
6.077863830E2,7.855159566E1,1.763742175E2
6.082883056E2,8.688441726E1,1.785822736E2
6.087898315E2,7.259686074E1,1.785162996E2
6.097926391E2,8.346215483E1,-1.748704417E2
6.102944396E2,8.306846886E1,1.789258263E2
6.107960382E2,8.602218588E1,1.795714934E2
6.112962519E2,8.493933126E1,1.772935069E2
6.117963434E2,7.646839085E1,1.764435816E2
6.122980524E2,6.389576685E1,1.758897583E2
6.127991510E2,7.520305541E1,1.759038484E2
6.133005243E2,8.399338780E1,-1.761945118E2
6.138019586E2,6.624148466E1,1.764430287E2
6.143034235E2,8.671912837E1,1.742447051E2
6.148050104E2,8.284857048E1,-1.767712249E2
6.153063532E2,7.571076617E1,1.756431943E2
6.158075739E2,8.498958304E1,1.742587933E2
6.168109003E2,8.315063186E1,1.624686008E2
6.173126703E2,8.869694138E1,1.747071381E2
6.178140741E2,8.381099028E1,-1.799099784E2
6.183154169E2,7.038179931E1,-1.796231864E2
6.188168701E2,7.092126501E1,1.783843348E2
6.193179382E2,7.923426251E1,-1.700160283E2
6.198193420E2,7.725276140E1,-1.632709933E2
6.203207763E2,7.749699113E1,-1.388659797E2
6.208219970E2,3.405535039E1,-1.271790056E2
6.213234314E2,1.624721759E1,5.332838533E1
6.223265442E2,2.771469821E1,5.824092843E1
6.228281006E2,1.256921710E1,-2.092044353E1
6.233297790E2,1.241340134E1,-6.910258109E1
6.238309692E2,3.353641668E1,-1.187307361E2
6.243326172E2,5.112318213E1,-1.176473431E2
6.248344177E2,4.748577299E1,-1.272110528E2
6.253362182E2,3.981202718E1,-1.263236091E2
6.258380188E2,3.695403875E1,-1.202586452E2
6.263394531E2,3.397654951E1,-1.162124682E2
6.268409790E2,3.272114052E1,-1.428694162E2
6.273424133E2,3.062618030E1,-1.254297965E2
6.278436645E2,2.997094344E1,-1.262423555E2
6.288468689E2,3.141890893E1,-1.241078923E2
6.293481811E2,2.751749355E1,-1.280616196E2
6.298499206E2,3.245343579E1,-1.230032384E2
6.303506530E2,2.807318061E1,-1.278805568E2
6.308519653E2,3.257465272E1,-1.224613913E2
6.313531250E2,3.245320179E1,-1.193649147E2
6.318545593E2,3.438051387E1,-1.204626445E2
6.323552307E2,3.292494949E1,-1.218528536E2
6.328567566E2,3.234863185E1,-1.229973277E2
6.333580993E2,3.179871663E1,-1.232552831E2
6.338590454E2,3.252727453E1,-1.215868506E2
6.348618835E2,3.279704369E1,-1.196198697E2
6.353631958E2,3.231879544E1,-1.198294101E2
6.358631958E2,3.257031485E1,-1.197592138E2
6.363645732E2,3.233863524E1,-1.205722439E2
6.368659465E2,3.249354134E1,-1.196833903E2
6.373675029E2,3.204659589E1,-1.208289105E2
6.378690898E2,3.192534602E1,-1.207222481E2
6.383704936E2,3.163603535E1,-1.209793697E2
6.388717143E2,3.153330885E1,-1.216677397E2
6.393729655E2,3.098369549E1,-1.217594195E2
6.398737590E2,3.224897876E1,-1.206651025E2
6.408762004E2,3.229937301E1,-1.218839664E2
6.413776652E2,3.195205240E1,-1.218050623E2
6.418790996E2,3.144334472E1,-1.222732954E2
6.423803508E2,3.121596980E1,-1.224535940E2
6.428821818E2,3.121394981E1,-1.223211227E2
6.433837993E2,3.123811525E1,-1.222716782E2
6.438857219E2,3.121463838E1,-1.220791892E2
6.443871867E2,3.120883033E1,-1.222111151E2
6.448883769E2,3.111867726E1,-1.223841827E2
6.453896586E2,3.094975689E1,-1.217940416E2
6.458911235E2,3.094507241E1,-1.218447072E2
6.463926799E2,3.105406102E1,-1.216241864E2
6.473948512E2,3.111944962E1,-1.220171810E2
6.478963770E2,3.145288384E1,-1.225206881E2
6.483972315E2,3.099184108E1,-1.233889501E2
6.488990321E2,3.096945233E1,-1.227827046E2
6.494004359E2,3.100767624E1,-1.227574140E2
6.499020838E2,3.101014311E1,-1.226926890E2
6.504040675E2,3.096872967E1,-1.228566051E2
6.509052882E2,3.102088603E1,-1.228064372E2
6.514062037E2,3.101554937E1,-1.227984823E2
6.519068121E2,3.103213876E1,-1.227335186E2
6.524081854E2,3.106621609E1,-1.227705657E2
6.534092230E2,3.100848287E1,-1.228902789E2
6.539105658E2,3.102368529E1,-1.228069084E2
6.544121832E2,3.106349616E1,-1.227795582E2
6.549140143E2,3.105848406E1,-1.227596658E2
6.554156927E2,3.105564226E1,-1.228223000E2
6.559168829E2,3.103853305E1,-1.228833288E2
6.564188361E2,3.101978303E1,-1.229154243E2
6.569204230E2,3.102312635E1,-1.228316981E2
6.574217963E2,3.104973885E1,-1.228286036E2
6.579231085E2,3.106563015E1,-1.228169292E2
6.589261908E2,3.102648442E1,-1.229314222E2
6.594276556E2,3.100771639E1,-1.229369307E2
6.599293646E2,3.103683359E1,-1.228596967E2
6.604311957E2,3.106148400E1,-1.228173109E2
6.609324469E2,3.108161101E1,-1.228411862E2
6.614341254E2,3.105957815E1,-1.228289165E2
6.619356818E2,3.105026499E1,-1.229378568E2
6.624368414E2,3.103897884E1,-1.229820463E2
6.629377264E2,3.101995944E1,-1.228659679E2
6.634382758E2,3.106547862E1,-1.229005096E2
6.639388556E2,3.109200632E1,-1.228633961E2
6.649414191E2,3.103244036E1,-1.229937062E2
6.654431586E2,3.103384913E1,-1.230346835E2
6.659441656E2,3.103635071E1,-1.228942510E2
6.664451422E2,3.107441102E1,-1.229103433E2
6.669465765E2,3.107617188E1,-1.228966972E2
6.674466986E2,3.106269543E1,-1.229761017E2
6.679481635E2,3.105940220E1,-1.230069889E2
6.684493231E2,3.105952830E1,-1.229416157E2
6.689503412E2,3.106547068E1,-1.228836681E2
6.694515924E2,3.109147321E1,-1.228931112E2
6.699531488E2,3.107472714E1,-1.228879110E2
6.709558649E2,3.104717969E1,-1.229211534E2
6.714575433E2,3.106909927E1,-1.229020168E2
6.719587640E2,3.109280933E1,-1.228957667E2
6.724597406E2,3.106087753E1,-1.228820844E2
6.729598016E2,3.104506016E1,-1.230738230E2
6.734616632E2,3.104895066E1,-1.229458799E2
6.739627924E2,3.106686496E1,-1.229060052E2
6.744629449E2,3.101914119E1,-1.229973049E2
6.749642572E2,3.074171635E1,-1.227442554E2
6.754653253E2,3.036770895E1,-1.224970113E2
6.759660577E2,3.020886283E1,-1.229600506E2
6.769691705E2,3.049848872E1,-1.227374970E2
6.774711237E2,3.045110264E1,-1.225622518E2
6.779724969E2,2.992088747E1,-1.224788127E2
6.784738397E2,3.038675750E1,-1.231785428E2
6.789754266E2,3.085107667E1,-1.206596235E2
6.794771356E2,3.097438776E1,-1.219524953E2
6.799789667E2,3.126275034E1,-1.200389213E2
6.804807367E2,3.134489340E1,-1.194873927E2
6.809823236E2,3.028959146E1,-1.198255565E2
6.814834833E2,3.027004377E1,-1.188892896E2
6.819849481E2,3.015667539E1,-1.203757122E2
6.829866571E2,2.991171528E1,-1.201341703E2
6.834878168E2,2.927116039E1,-1.197883922E2
6.839891901E2,2.968261653E1,-1.177835427E2
6.844903497E2,2.958110453E1,-1.190659881E2
6.849915704E2,2.953627349E1,-1.196512530E2
6.854925775E2,2.970474338E1,-1.203935038E2
6.859942560E2,3.009201029E1,-1.197487835E2
6.864955072E2,3.020287621E1,-1.195943642E2
6.869973383E2,2.986382255E1,-1.208024248E2
6.874988031E2,2.987919830E1,-1.205900452E2
6.885017328E2,3.048329635E1,-1.182703680E2
6.890032892E2,2.990031232E1,-1.204038272E2
6.895033502E2,3.063528350E1,-1.187855200E2
6.900050132E2,3.061500420E1,-1.189417887E2
6.905061884E2,3.062218166E1,-1.181988556E2
6.910071954E2,2.994019321E1,-1.187420203E2
6.915088739E2,3.017409231E1,-1.190280552E2
6.920106134E2,3.060787229E1,-1.193886926E2
6.925118341E2,2.948202960E1,-1.203198113E2
6.930129330E2,2.999572044E1,-1.201964871E2
6.935142226E2,3.006456758E1,-1.204701341E2
6.945171747E2,3.012179532E1,-1.186153230E2
6.950188596E2,3.036449009E1,-1.184304544E2
6.955190057E2,3.065994876E1,-1.180613160E2
6.960207452E2,3.091569228E1,-1.163704653E2
6.965225763E2,3.169517157E1,-1.163965484E2
6.970238885E2,3.097935781E1,-1.163601714E2
6.975253869E2,3.037871445E1,-1.193940759E2
6.980270929E2,3.024367965E1,-1.194432204E2
6.985289324E2,3.035606816E1,-1.195219518E2
6.990307351E2,2.924430135E1,-1.211270447E2
6.995307716E2,2.891396310E1,-1.222694787E2
7.005336776E2,2.896964849E1,-1.222642845E2
7.010353561E2,2.903587451E1,-1.221291131E2
7.015353561E2,2.922106490E1,-1.216020206E2
7.020368820E2,2.915268045E1,-1.217162962E2
7.025385299E2,2.907599069E1,-1.215861239E2
7.030402084E2,2.942183410E1,-1.207577734E2
7.035421310E2,2.953570900E1,-1.211715609E2
7.040423752E2,2.961569620E1,-1.206172396E2
7.045440841E2,2.971833629E1,-1.205772811E2
7.050458847E2,2.963691377E1,-1.206993204E2
7.055476852E2,2.964739469E1,-1.208065362E2
7.060490890E2,2.961943610E1,-1.207354963E2
7.070522323E2,2.962978736E1,-1.208448331E2
7.075538803E2,2.963861919E1,-1.209893568E2
7.080552536E2,2.960925092E1,-1.211999895E2
7.085564743E2,2.962747303E1,-1.211758039E2
7.090576950E2,2.982692509E1,-1.212261762E2
7.095589157E2,2.992784083E1,-1.212008816E2
7.100604721E2,2.969511448E1,-1.216820411E2
7.105617843E2,2.971312697E1,-1.218610974E2
7.110630050E2,2.958870057E1,-1.224142978E2
7.115647751E2,2.983900699E1,-1.223495344E2
7.125673996E2,2.992629065E1,-1.227756354E2
7.130687729E2,2.993563324E1,-1.224627367E2
7.135704818E2,2.988873527E1,-1.224718810E2
7.140722519E2,2.987390122E1,-1.224065004E2
7.145738083E2,2.995356953E1,-1.224657230E2
7.150751816E2,2.992817687E1,-1.223723451E2
7.155767990E2,2.989252293E1,-1.224734688E2
7.160781112E2,2.989982940E1,-1.225439347E2
7.165793930E2,2.988884321E1,-1.225159626E2
7.170812220E2,2.991902744E1,-1.224537814E2
7.175831161E2,2.991746901E1,-1.225171829E2
7.185865646E2,2.992030939E1,-1.227002733E2
7.190884379E2,2.990342994E1,-1.225903998E2
7.195900741E2,2.990707020E1,-1.225353097E2
7.200917831E2,2.990233269E1,-1.226011115E2
7.205932785E2,2.992529918E1,-1.225469821E2
7.210946823E2,2.989658062E1,-1.227120511E2
7.215946823E2,2.991800585E1,-1.226819399E2
7.220963179E2,2.988387721E1,-1.226469520E2
7.225974289E2,2.990226381E1,-1.225990231E2
7.230987106E2,2.989189261E1,-1.226177467E2
7.236004501E2,2.987135180E1,-1.227853631E2
7.246026474E2,2.989236801E1,-1.226625576E2
7.251039596E2,2.988611529E1,-1.226842508E2
7.256051498E2,2.990078745E1,-1.226253773E2
7.261061264E2,2.988667699E1,-1.226828912E2
7.266076033E2,2.989498110E1,-1.227622039E2
7.271095749E2,2.984538965E1,-1.227861372E2
7.276112533E2,2.986030140E1,-1.226743639E2
7.281129186E2,2.983016599E1,-1.227204615E2
7.286142324E2,2.986014919E1,-1.226657157E2
7.291161060E2,2.987361774E1,-1.228528999E2
7.296177641E2,2.980916975E1,-1.227322093E2
7.306210065E2,2.980240564E1,-1.227281601E2
7.311219831E2,2.978903271E1,-1.227349608E2
7.316234784E2,2.981092779E1,-1.227746220E2
7.321247907E2,2.978209248E1,-1.228668052E2
7.326265607E2,2.980352385E1,-1.227882490E2
7.331267438E2,2.979776397E1,-1.227659854E2
7.336270490E2,2.981884925E1,-1.227387169E2
7.341286359E2,2.980387574E1,-1.227887642E2
7.346301313E2,2.981328284E1,-1.228906595E2
7.351315351E2,2.980315088E1,-1.228539151E2
7.356330304E2,2.981461513E1,-1.227729659E2
7.361342511E2,2.981682618E1,-1.227726051E2
7.371376081E2,2.980753597E1,-1.228663953E2
7.376392865E2,2.980990732E1,-1.228882600E2
7.381403546E2,2.980087179E1,-1.228286479E2
7.386416364E2,2.981008569E1,-1.227614738E2
7.391426740E2,2.981078074E1,-1.228054979E2
7.396439862E2,2.983180599E1,-1.227699816E2
7.401451459E2,3.005183860E1,-1.229912495E2
7.406468854E2,2.990071451E1,-1.232157490E2
7.411486859E2,2.985754507E1,-1.231063431E2
7.416499372E2,2.987102382E1,-1.230734880E2
7.421511579E2,2.963936121E1,-1.231327839E2
7.431538739E2,2.996929384E1,-1.225165090E2
7.436548810E2,2.986758898E1,-1.224921633E2
7.441549726E2,2.990129584E1,-1.226824468E2
7.446567731E2,2.979565643E1,-1.226444816E2
7.451586347E2,3.014870421E1,-1.228099254E2
7.456604047E2,3.020471033E1,-1.225746427E2
7.461618390E2,2.974936650E1,-1.223111886E2
7.466631818E2,2.990991089E1,-1.223146743E2
7.471631818E2,2.985999029E1,-1.225350966E2
7.476643415E2,2.987882895E1,-1.225237311E2
7.481655316E2,2.986194103E1,-1.225610453E2
7.486672711E2,2.988251702E1,-1.226027982E2
7.496708112E2,2.990773996E1,-1.225231671E2
7.501708417E2,3.010554616E1,-1.222271472E2
7.506722760E2,2.967165019E1,-1.231925575E2
7.511740155E2,2.976502137E1,-1.229468566E2
7.516754804E2,2.980757448E1,-1.228148732E2
7.521774030E2,2.978503927E1,-1.227655189E2
7.526792340E2,2.981614489E1,-1.225861796E2
7.531804242E2,2.980048287E1,-1.227556488E2
7.536820722E2,2.978823900E1,-1.227216985E2
7.541835269E2,2.979674148E1,-1.226402179E2
7.551854875E2,2.981629627E1,-1.226219987E2
7.556874799E2,2.981638465E1,-1.227281180E2
7.561891327E2,2.979684677E1,-1.227003573E2
7.566909223E2,2.983040528E1,-1.226354416E2
7.571926923E2,2.983859701E1,-1.225700552E2
7.576944318E2,2.984165532E1,-1.226454187E2
7.581944928E2,2.983510278E1,-1.225929441E2
7.586964154E2,2.981866348E1,-1.227696232E2
7.591977853E2,2.982933428E1,-1.226089773E2
7.596991620E2,2.983234967E1,-1.226325778E2
7.602003217E2,2.984777809E1,-1.225707163E2
7.612040101E2,2.983823968E1,-1.226461150E2
7.617057191E2,2.983825923E1,-1.227043143E2
7.622073671E2,2.983093959E1,-1.226441825E2
7.627089540E2,2.985247776E1,-1.225739301E2
7.632102052E2,2.984342684E1,-1.226215714E2
7.637113649E2,2.985561572E1,-1.225407411E2
7.642126771E2,2.982978890E1,-1.227166911E2
7.647136842E2,2.985818555E1,-1.225993002E2
7.652150270E2,2.985615434E1,-1.226239388E2
7.657162477E2,2.986638476E1,-1.226018337E2
7.667189332E2,2.987779871E1,-1.226011121E2
7.672200014E2,2.985837659E1,-1.226838286E2
7.677213136E2,2.983780990E1,-1.226094374E2
7.682223817E2,2.986075735E1,-1.225525914E2
7.687234498E2,2.988086430E1,-1.225847729E2
7.692247621E2,2.988795763E1,-1.225566419E2
7.697259218E2,2.988612634E1,-1.226403169E2
7.702267763E2,2.988013411E1,-1.226219196E2
7.707276002E2,2.988248964E1,-1.226219710E2
7.712285158E2,2.988932769E1,-1.226001316E2
7.717294008E2,2.990276293E1,-1.225716069E2
7.722307130E2,2.988590429E1,-1.226167564E2
7.732329103E2,2.990385594E1,-1.226042694E2
7.737340700E2,2.991377336E1,-1.226241863E2
7.742351381E2,2.994027445E1,-1.225747707E2
7.747362977E2,2.989166287E1,-1.226586335E2
7.752377015E2,2.991006960E1,-1.227122330E2
7.757389833E2,2.990222790E1,-1.226334094E2
7.762397767E2,2.989804535E1,-1.226415819E2
7.767412111E2,2.990520939E1,-1.226144032E2
7.772425765E2,2.991296682E1,-1.225911117E2
7.777436830E2,2.989716251E1,-1.227444982E2
7.782448121E2,2.988896501E1,-1.226925940E2
7.787457887E2,2.988869966E1,-1.226120904E2
7.797486574E2,2.998590250E1,-1.226957573E2
7.802498781E2,2.995994908E1,-1.229604588E2
7.807512208E2,2.988519849E1,-1.231093857E2
7.812522279E2,2.968568509E1,-1.238569957E2
7.817538759E2,3.233451269E1,-1.226010840E2
7.822550355E2,3.282959187E1,-1.244414334E2
7.827557374E2,3.321853907E1,-1.226542705E2
7.832569819E2,3.301506463E1,-1.220410387E2
7.837582704E2,3.183158529E1,-1.232941511E2
7.842596925E2,3.156858755E1,-1.235942196E2
7.852628365E2,3.133055200E1,-1.240541191E2
7.857629701E2,3.127340749E1,-1.242208591E2
7.862643535E2,3.129425111E1,-1.243626305E2
7.867661744E2,3.127565896E1,-1.243487110E2
7.872677003E2,3.129835006E1,-1.242814552E2
7.877693155E2,3.132444510E1,-1.243382022E2
7.882706300E2,3.132301704E1,-1.243422985E2
7.887720601E2,3.132279376E1,-1.245976973E2
7.892736207E2,3.133449721E1,-1.244451579E2
7.897754677E2,3.133768889E1,-1.244146855E2
7.902767640E2,3.133856735E1,-1.244123970E2
7.912795717E2,3.134119351E1,-1.244149497E2
7.917806703E2,3.134268663E1,-1.245044613E2
7.922822519E2,3.134794440E1,-1.244474564E2
7.927822645E2,3.135906165E1,-1.243869357E2
7.932836450E2,3.137275264E1,-1.244067464E2
7.937842840E2,3.133940071E1,-1.244257401E2
7.942862677E2,3.134371974E1,-1.245668780E2
7.947880987E2,3.133207329E1,-1.245022142E2
7.952896857E2,3.135286730E1,-1.244828524E2
7.957905096E2,3.135639067E1,-1.244792649E2
7.962916388E2,3.135452828E1,-1.244540526E2
7.972943243E2,3.133401131E1,-1.245635944E2
7.977956061E2,3.134174655E1,-1.244915826E2
7.982964911E2,3.134283159E1,-1.245415031E2
7.987978949E2,3.137559882E1,-1.244616176E2
7.992992682E2,3.133547120E1,-1.245763994E2
7.998011908E2,3.135678634E1,-1.246063095E2
8.003024725E2,3.134140676E1,-1.245678127E2
8.008043951E2,3.135696445E1,-1.245181463E2
8.013059515E2,3.134987934E1,-1.245322086E2
8.018076910E2,3.136044291E1,-1.245375279E2
8.023094610E2,3.134177879E1,-1.246248166E2
8.028105292E2,3.133626562E1,-1.245764824E2
8.038130926E2,3.135175118E1,-1.245509132E2
8.043150458E2,3.135567704E1,-1.245304615E2
8.048163580E2,3.135576403E1,-1.246010054E2
8.053182196E2,3.134790658E1,-1.246312997E2
8.058200201E2,3.134524129E1,-1.245671200E2
8.063219122E2,3.135694476E1,-1.245920077E2
8.068236517E2,3.136448884E1,-1.245413171E2
8.073249335E2,3.135662481E1,-1.245924457E2
8.078262762E2,3.135628103E1,-1.246236812E2
8.083275580E2,3.134017059E1,-1.246773089E2
8.088290228E2,3.135857817E1,-1.245762099E2
8.098304571E2,3.136910002E1,-1.245553445E2
8.103306402E2,3.134684620E1,-1.246269441E2
8.108321661E2,3.134450277E1,-1.246625858E2
8.113336615E2,3.135369475E1,-1.246018028E2
8.118354010E2,3.136179473E1,-1.246040826E2
8.123368048E2,3.136927671E1,-1.245642098E2
8.128384833E2,3.136078503E1,-1.246307522E2
8.133397345E2,3.135928992E1,-1.246763688E2
8.138413214E2,3.136664513E1,-1.246777873E2
8.143424811E2,3.136415205E1,-1.246341928E2
8.153454165E2,3.136355025E1,-1.246433793E2
8.158473770E2,3.137013941E1,-1.247179530E2
8.163489813E2,3.136353711E1,-1.247493720E2
8.168504156E2,3.137058428E1,-1.246804224E2
8.173518805E2,3.139159981E1,-1.246760763E2
8.178530232E2,3.138942568E1,-1.247415707E2
8.183548102E2,3.146834421E1,-1.251331257E2
8.188558446E2,3.144747012E1,-1.251133680E2
8.193575309E2,3.135030208E1,-1.249647353E2
8.198586481E2,3.133183837E1,-1.248400281E2
8.203597838E2,3.150968033E1,-1.245916372E2
8.208607579E2,3.153852003E1,-1.246473953E2
8.213626532E2,3.156056108E1,-1.246590937E2
8.218641775E2,3.157439785E1,-1.246443820E2
8.223651941E2,3.157063519E1,-1.246712164E2
8.228671246E2,3.153526602E1,-1.247070684E2
8.233686041E2,3.149018990E1,-1.249206726E2
8.238700690E2,3.146941915E1,-1.249030901E2
8.243716731E2,3.147235979E1,-1.248162697E2
8.248729800E2,3.148887499E1,-1.247601025E2
8.258764896E2,3.148971444E1,-1.248677013E2
8.263783206E2,3.150297849E1,-1.248661595E2
8.268791141E2,3.149620156E1,-1.247978475E2
8.273791141E2,3.150410405E1,-1.247530591E2
8.278807010E2,3.151250655E1,-1.247544528E2
8.283824405E2,3.149409955E1,-1.248144778E2
8.288834781E2,3.150065398E1,-1.248574263E2
8.293849429E2,3.169143919E1,-1.247146083E2
8.298859195E2,3.134029756E1,-1.247438427E2
8.303871402E2,3.265968677E1,-1.254376358E2
8.308884525E2,3.381586956E1,-1.253654312E2
8.313901614E2,3.232888106E1,-1.205526270E2
8.318902835E2,3.337181802E1,-1.229097334E2
8.323903445E2,3.273827499E1,-1.225946694E2
8.328910159E2,3.396383993E1,-1.222654739E2
8.338925113E2,3.591704332E1,-1.207085881E2
8.343931216E2,4.071712885E1,-1.157539238E2
8.348944949E2,4.748874683E1,-1.110348553E2
8.353961429E2,5.054303407E1,-1.131749876E2
8.358976382E2,5.851119989E1,-9.612006607E1
8.363993472E2,1.631246635E1,-7.712162431E1
8.368995914E2,1.249372222E1,3.929817133E1
8.373995914E2,1.804515248E1,-2.965382314E1
8.379015750E2,2.252842967E1,-2.572137073E1
8.384029788E2,1.460206817E1,-7.098732961E1
8.389032535E2,3.319372128E1,-1.000623721E2
8.394033145E2,4.566880562E1,-1.171791302E2
8.399050845E2,4.961162541E1,-1.394891996E2
8.409082584E2,4.125814473E1,-1.133594834E2
8.414096317E2,4.000594331E1,-1.164583119E2
8.419114932E2,4.055205658E1,-1.159256510E2
8.424132632E2,3.934013997E1,-1.164596292E2
8.429150638E2,4.148482538E1,-1.153316402E2
8.434166507E2,3.996595822E1,-1.169269427E2
8.439182986E2,4.047336673E1,-1.155394616E2
8.444186649E2,4.131873616E1,-1.158060236E2
8.449187869E2,3.944464745E1,-1.161846687E2
8.454206578E2,4.213680125E1,-1.149715344E2
8.459224185E2,3.931197915E1,-1.164088850E2
8.464243665E2,4.198891041E1,-1.145901838E2
8.469261417E2,4.033030867E1,-1.163960964E2
8.474279117E2,4.070807272E1,-1.151716626E2
8.479297427E2,4.124778245E1,-1.157582953E2
8.484312991E2,3.966139569E1,-1.157819944E2
8.494345035E2,3.951537785E1,-1.159472307E2
8.499363651E2,4.185399428E1,-1.139964612E2
8.504379520E2,4.071975161E1,-1.155683332E2
8.509396915E2,4.013571759E1,-1.148129108E2
8.514416141E2,4.184539013E1,-1.142427337E2
8.519433794E2,3.994462566E1,-1.152297391E2
8.524451236E2,4.064925518E1,-1.144466722E2
8.529465274E2,4.121918474E1,-1.144582417E2
8.534475730E2,3.988692108E1,-1.150297579E2
8.539492357E2,4.129475299E1,-1.139577825E2
8.544507547E2,4.043802522E1,-1.154230777E2
8.549519705E2,4.023943253E1,-1.143396780E2
8.554536590E2,4.161245553E1,-1.142424936E2
8.559536896E2,3.978080211E1,-1.151664478E2
8.564554291E2,4.154118253E1,-1.138794311E2
8.569554291E2,4.036434241E1,-1.154189700E2
8.574565887E2,4.056642417E1,-1.143155588E2
8.579576874E2,4.151757909E1,-1.143306426E2
8.584595184E2,3.980306964E1,-1.149938248E2
8.589613800E2,4.188452809E1,-1.138354839E2
8.599645843E2,4.134849172E1,-1.138063601E2
8.604660492E2,4.091629803E1,-1.149586193E2
8.609675751E2,4.013547039E1,-1.146286830E2
8.614688263E2,4.176633955E1,-1.139056167E2
8.619700470E2,3.978246700E1,-1.150685611E2
8.624718475E2,4.177940876E1,-1.136769649E2
8.629733734E2,4.008403093E1,-1.151892950E2
8.634752960E2,4.129632481E1,-1.138054247E2
8.639769927E2,4.075432342E1,-1.149731916E2
8.644785186E2,4.029750485E1,-1.144487657E2
8.649794036E2,4.117946377E1,-1.146210779E2
8.654808379E2,4.044939856E1,-1.146682686E2
8.659826690E2,4.011314167E1,-1.146595401E2
8.664841643E2,4.168672359E1,-1.144653870E2
8.674873076E2,4.214726569E1,-1.140298222E2
8.679886199E2,3.969332719E1,-1.151070100E2
8.684886504E2,4.180600499E1,-1.137441469E2
8.689901763E2,4.004526313E1,-1.155739705E2
8.694918547E2,4.150918299E1,-1.136397274E2
8.699931670E2,4.028728684E1,-1.153915756E2
8.704948150E2,4.115645080E1,-1.137254833E2
8.709962188E2,4.090620358E1,-1.149073379E2
8.714978972E2,4.030490094E1,-1.142373508E2
8.719994928E2,4.175489992E1,-1.143706555E2
8.725010187E2,3.989257052E1,-1.145576188E2
8.730028497E2,4.202922589E1,-1.139966937E2
8.740043451E2,4.201924162E1,-1.137693569E2
8.745062677E2,4.015728930E1,-1.147818290E2
8.750065729E2,4.171071854E1,-1.132919330E2
8.755078546E2,4.071952094E1,-1.149680839E2
8.760079156E2,4.087574021E1,-1.137860195E2
8.765093194E2,4.157332453E1,-1.140741950E2
8.770103876E2,4.009955403E1,-1.142419553E2
8.775113946E2,4.223520724E1,-1.136981691E2
8.780129205E2,4.014006083E1,-1.145297263E2
8.785144159E2,4.178396942E1,-1.137218983E2
8.790147516E2,4.044889288E1,-1.155271084E2
8.795150567E2,4.043195923E1,-1.142250522E2
8.800153924E2,4.123102707E1,-1.144571638E2
8.810164911E2,4.161743064E1,-1.139019531E2
8.815171014E2,3.949872841E1,-1.144490085E2
8.820178338E2,4.177774592E1,-1.135706819E2
8.825188714E2,3.956049588E1,-1.143492932E2
8.830201227E2,4.191684798E1,-1.135255139E2
8.835201227E2,3.966448579E1,-1.141054477E2
8.840203973E2,4.186979342E1,-1.135081716E2
8.845207025E2,3.971526651E1,-1.140157734E2
8.850216180E2,4.168767276E1,-1.136009566E2
8.855232965E2,4.040240167E1,-1.133677101E2
8.860239068E2,4.105863423E1,-1.140524382E2
8.865255243E2,4.095213835E1,-1.129793898E2
8.870265924E2,4.070038990E1,-1.143283819E2
8.880276821E2,4.067013784E1,-1.142575338E2
8.885287502E2,4.132195223E1,-1.127713953E2
8.890304897E2,4.060710774E1,-1.143256294E2
8.895312221E2,4.128573921E1,-1.127265459E2
8.900314968E2,4.048721134E1,-1.143232972E2
8.905315883E2,4.177024448E1,-1.125525524E2
8.910319851E2,4.017219585E1,-1.143408398E2
8.915320461E2,4.188419644E1,-1.127328609E2
8.920329006E2,4.012532512E1,-1.142520652E2
8.925342129E2,4.197999326E1,-1.126742804E2
8.930345180E2,4.024601365E1,-1.142834438E2
8.940353725E2,4.007457992E1,-1.142168337E2
8.945361965E2,4.189496358E1,-1.128812428E2
8.950366543E2,4.120603982E1,-1.140916091E2
8.955377529E2,4.078144013E1,-1.142299871E2
8.960379055E2,4.200420898E1,-1.142110216E2
8.965394619E2,3.967496310E1,-1.148802394E2
8.970414455E2,4.202681435E1,-1.136592146E2
8.975423000E2,4.005947279E1,-1.145331678E2
8.980432461E2,4.245113917E1,-1.130586086E2
8.985433681E2,4.010284919E1,-1.145757229E2
8.990444973E2,4.306428035E1,-1.124056961E2
8.995455044E2,4.035114278E1,-1.147363903E2
9.005473354E2,4.106628109E1,-1.140798573E2
9.010482204E2,4.179763267E1,-1.123984030E2
9.015491665E2,4.169090915E1,-1.136404851E2
9.020492885E2,4.097693805E1,-1.130305452E2
9.025507839E2,4.239153081E1,-1.130977936E2
9.030524319E2,4.046072790E1,-1.130927844E2
9.035530727E2,4.277100934E1,-1.125909086E2
9.040536526E2,4.008243359E1,-1.133411901E2
9.045539882E2,4.296318339E1,-1.125138143E2
