,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Event,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted
1511,1511.0,-2.0989249689999996,1.367092411,9.5414819155,9.865296175,-73.647552845,-2.0989249689999996,1.367092411,9.5414819155,9.865296175,8.153414999999999,-12.40615781,275.6666666666667,308.3333333333333,343.0,303.3333333333333,20.0,20.0,20.0,20.0,0.017536906316,-0.0030807241295,-0.084203200105,0.08763228576,-0.0427614117899999,-0.0157962889115,0.04934463569,0.09042279269,0.0,0.0,0.0,14.716065965,-56.880388659999994,146.88038865,102.4061578,81.846584995,-56.880388659999994,0
1512,1512.0,-2.0269980710000004,1.3824017515,9.5591936135,9.8690405235,-75.28931828,-2.0269980710000004,1.3824017515,9.5591936135,9.8690405235,8.2287737955,-11.97206177,282.25,306.25,350.5,302.5,20.0,20.0,20.0,20.0,-0.00815701732185,0.001152456631,0.0353350103354999,0.037755774618,0.0027753665785,0.010019774409,0.0601402639649999,0.061836813705,0.0,0.0,0.0,14.395159435,-55.70629894,145.70629895000002,101.97206175,81.7712262,-55.70629894,0
1513,1513.0,-2.032756684,1.3542265185,9.557897779,9.8651085375,-71.45677116,-2.032756684,1.3542265185,9.557897779,9.8651085375,8.064284229,-12.00665392,284.5,307.0,352.875,302.375,21.0,21.0,21.0,21.0,-0.0123584680435,-0.0078587510785,0.052167128811,0.0542610654475,-0.0524396500605,-0.0165345830105,0.04839421092,0.083795291415,0.0,0.0,0.0,14.336342855,-56.328750064999994,146.32875005,102.00665395,81.935715765,-56.328750064999994,0
1514,1514.0,-1.658755013,1.4013212315,9.6298643,9.8743713885,-63.494471755,-1.658755013,1.4013212315,9.6298643,9.8743713885,8.277060588000001,-9.772927468,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.045266667925,0.019668663079,0.25185359505,0.25675232035,0.114749410175,0.038632212735,0.078596868305,0.202207185035,1.0,0.0,0.0,12.763268845,-49.55756911,139.5575691,99.77292747,81.722939405,-49.55756911,1
1515,1515.0,-2.0221185125,1.2847401340000002,9.5608387215,9.8657095525,-65.949321955,-2.0221185125,1.2847401340000002,9.5608387215,9.8657095525,7.64542156,-11.93877007,257.0,287.0,317.0,279.0,21.0,21.0,21.0,21.0,0.08714422231,-0.033729490175,-0.4697173599499999,0.4793270425,-0.0965899619,-0.1109831325924999,0.0450999412115,0.30065686795,0.0,0.0,0.0,14.205888465,-56.730627095,146.7306271,101.93877008,82.35457843500001,-56.730627095,1
1516,1516.0,-1.8209368715,1.352591683,9.6081594355,9.873998919000002,-64.851578735,-1.8209368715,1.352591683,9.6081594355,9.873998919000002,8.0107127435,-10.730795358,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,-0.0888272741049999,0.049407553305,0.52984717765,0.53995489545,0.0486737407749999,-0.03892821514,0.079739677955,0.15278033915,0.0,0.0,0.0,13.323129155,-53.312622965,143.31262295,100.730795365,81.98928724999999,-53.312622965,1
1517,1517.0,-1.631605588,1.4539544275,9.6118693675,9.857698875,-54.522885195,-1.631605588,1.4539544275,9.6118693675,9.857698875,8.601698471999999,-9.633789323,-1.0,-1.0,-1.0,-1.0,22.0,22.0,22.0,22.0,-0.0520011295249999,-0.036355387865,0.24819866275,0.2622422907,-0.022771085645,-0.027405856765,0.051031861235,0.08865597128,0.0,0.0,0.0,12.815685505,-48.235547945,138.23554795,99.633789335,81.398301525,-48.235547945,1
1518,1518.0,0.0592033565999999,2.04405377985,9.493811928,9.821015442,-58.84659905,0.0592033565999999,2.04405377985,9.493811928,9.821015442,12.2764780075,0.583961714,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,0.7833003377500001,-0.4664041547349999,-0.0535634785499999,1.49643749505,-0.0980171028,-0.2378988352449999,0.54603268325,0.6940437593500001,0.0,0.0,0.0,13.4875349125,-12.32634972,102.32634973,89.41603828,77.72352198499999,-12.32634972,1
1519,1519.0,1.687170922,5.72008737,7.41634968,9.5375733075,-55.446155865,1.687170922,5.72008737,7.41634968,9.5375733075,37.62879617,12.994675481000002,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.04162145785,0.40544335875,0.12579666017,0.6358708811,0.0312484836999999,-0.4404166225,0.1585818828,0.8430515972000001,0.0,0.0,0.0,38.985716415,16.636921045,73.363078955,77.005324515,52.371203824999995,16.636921045,1
1520,1520.0,1.218841876,8.6740093635,3.55844723,9.490180188,-66.95544772,1.218841876,8.6740093635,3.55844723,9.490180188,67.843953245,19.954482595,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.29719475705,-0.7270436665,-0.346698028,0.9456346014,-0.0751251184,-0.287358919585,-0.0004238213999999,0.43411043015,0.0,0.0,0.0,68.034824685,7.99780727,82.002192725,70.04551739499999,22.156046745,7.99780727,1
1521,1521.0,1.1613746148,8.601130034499999,4.931625514,9.993359971,-71.162554965,1.1613746148,8.601130034499999,4.931625514,9.993359971,60.140830105,13.121389985,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,-0.21316205065,0.228048066215,0.24816128355,0.43742670765,-0.1140660132715,0.017166708585,0.400930042725,0.42780580111,0.0,0.0,0.0,60.402464925,7.773603675,82.22639631999999,76.87861001,29.859169885,7.773603675,1
1522,1522.0,2.243188207,6.3746761455000005,7.082747821,9.827374865,-69.89780371,2.243188207,6.3746761455000005,7.082747821,9.827374865,42.022307835,17.640030035000002,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.25634990307,0.19941430246,0.180914312695,0.4368578658,0.2527144463,-0.1111833208949999,0.107383599535,0.316267215,0.0,0.0,0.0,43.720113915,19.57596041,70.424039585,72.35996996,47.977692155,19.57596041,1
1523,1523.0,1.643819894,6.1097887465,7.5484367685,9.8508699835,-72.64172922,1.643819894,6.1097887465,7.5484367685,9.8508699835,38.98573171,12.28310443,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.01745271927,-0.19698421565,-0.32187971545,0.3834190838,0.13058486395,-0.07586113956,0.08850711348,0.18104433695,0.0,0.0,0.0,39.97968916,15.06424257,74.935757425,77.716895565,51.01426829,15.06424257,1
1524,1524.0,1.3322266795000002,5.8347636055,7.8045996635,9.8353434075,-70.73134519,1.3322266795000002,5.8347636055,7.8045996635,9.8353434075,36.780950655,9.6868961505,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,-0.127410741,-0.1845966565,-0.2773238891,0.3579546287,0.0252439598505,-0.069493991785,0.08514460334,0.12509381162,0.0,0.0,0.0,37.481714345,12.86296437,77.13703562500001,80.313103845,53.21904934,12.86296437,1
1525,1525.0,0.9000151734499999,5.71837769,7.984659051,9.863495235,-71.93356607999999,0.9000151734499999,5.71837769,7.984659051,9.863495235,35.608626055,6.427478547,353.0,306.0,397.0,309.0,19.0,19.0,19.0,19.0,-0.004327071905,-0.0277313680199999,-0.103760406755,0.16544167365,0.003722036525,-0.0345032845159999,0.08820364299,0.104243705695,0.0,0.0,0.0,35.95093683,8.950840765,81.04915923499999,83.57252145000001,54.391373935,8.950840765,1
1526,1526.0,0.27377039745,5.410071757,8.032100103,9.6947760895,-69.04512712,0.27377039745,5.410071757,8.032100103,9.6947760895,31.97348751,2.936073484,351.25,305.0,393.5,307.0,21.0,21.0,21.0,21.0,-0.0732946936199999,0.2196356166,0.2470999512999999,0.3635636166,-0.039417860453,-0.186455852205,-0.011290640935,0.25563108715,0.0,0.0,0.0,32.06013388,4.697111865,85.30288813,87.06392651,58.02651249,4.697111865,1
1527,1527.0,-0.31019612033,4.286603609,9.0601240805,10.0306238415,-55.539869435,-0.31019612033,4.286603609,9.0601240805,10.0306238415,25.320222015,-2.01535082735,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.06192965946,0.273154453665,0.39349912035,0.5319329056,0.24105379367,0.04468829145,0.2601285280249999,0.55542016415,0.0,0.0,0.0,25.415087715,-4.243323885500001,94.243323885,92.015350825,64.67977798,-4.243323885500001,1
1528,1528.0,-1.5906099563999998,2.2949555564999997,9.2153791675,9.6852587975,-58.13276752,-1.5906099563999998,2.2949555564999997,9.2153791675,9.6852587975,13.97833404,-9.578668855,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.34773034265,-0.0309777216499999,-0.17356383365,0.57584248625,0.047802324495,-0.13723744045,0.05101515655,0.7118218222499999,0.0,0.0,0.0,17.4674658,-30.62378613,120.6237861,99.57866883,76.021665955,-30.62378613,1
1529,1529.0,0.187209225835,1.160260755,9.7893943205,9.86396152,-49.839153499999995,0.187209225835,1.160260755,9.7893943205,9.86396152,6.770505249499999,1.0630155038,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.027415804475,-0.097564374815,-0.05893111663,0.18031358792,0.0652674186549999,-0.0491637561,0.0725063626499999,0.3254043341,0.0,0.0,0.0,7.047957341,9.5617068705,80.43829312,88.93698449499999,83.22949474500001,9.5617068705,1
1530,1530.0,0.428464885,1.36898113,9.7586729115,9.8654571975,-49.37478669,0.428464885,1.36898113,9.7586729115,9.8654571975,7.985617100500001,2.510963423,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,0.0077734560699999,-0.012296752275,-0.2076038493975,0.23500560717,0.062657930465,0.0211688095399999,0.04825186561,0.1533048309,1.0,0.0,0.0,8.4320502765,17.1037080505,72.896291945,87.48903657,82.014382895,17.1037080505,1
1531,1531.0,0.22131330605,1.2472900705,9.784329852,9.8666466635,-49.76438044,0.22131330605,1.2472900705,9.784329852,9.8666466635,7.264425478,1.29441315005,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.0116857466795,0.0045307165825,0.01793966009,0.02207123992,0.0539542360699999,-0.0218462610699999,0.058677978515,0.08524242785,0.0,0.0,0.0,7.400664952,9.8793745375,80.12062545500001,88.705586845,82.735574515,9.8793745375,0
1532,1532.0,0.09169021158,1.2555596385,9.7923293935,9.873176813,-60.409259985000006,0.09169021158,1.2555596385,9.7923293935,9.873176813,7.3068971905,0.53655382475,328.0,297.0,398.0,295.0,20.0,20.0,20.0,20.0,0.0100260105295,0.006647622005,0.008831237007,0.024694339515,0.015968657315,0.0432562919025,0.057555404835,0.086984024285,0.0,0.0,0.0,7.326156112,4.1704952055,85.82950478999999,89.46344617,82.693102805,4.1704952055,0
1533,1533.0,0.13407119755,1.3049627865,9.7768718315,9.8644899035,-65.327239455,0.13407119755,1.3049627865,9.7768718315,9.8644899035,7.602599202,0.7856531819,317.0,301.0,387.0,296.0,21.0,21.0,21.0,21.0,0.0010125498521,-0.0025436383224999,-0.015401038183,0.0161281118965,0.017114328355,0.011586717855,0.05336662005,0.0579975741549999,0.0,0.0,0.0,7.642147317,5.8660829875000005,84.133917005,89.21434681,82.39740079,5.8660829875000005,0
1534,1534.0,0.13238206305,1.3164227789999998,9.77499045,9.8641237425,-70.79424653999999,0.13238206305,1.3164227789999998,9.77499045,9.8641237425,7.6700207505,0.7759059546,326.5,300.0,394.5,293.0,19.0,19.0,19.0,19.0,0.0001491633764,0.0007309420809999,3.9346637100000034e-05,0.002998379624,0.01524605687,0.01991294657,0.0517952438999999,0.0575796751499999,0.0,0.0,0.0,7.708249175500001,5.7423983455,84.25760165,89.22409404,82.329979245,5.7423983455,0
1535,1535.0,0.1144942609,1.313644732,9.774723358,9.863264579,-66.75574055999999,0.1144942609,1.313644732,9.774723358,9.863264579,7.654233339,0.6710919273,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.001002930584,0.003289932634,0.003410617807,0.004843742388,0.01351061429,0.01684122505,0.05135100456,0.05570537881,0.0,0.0,0.0,7.68290495,4.981181011,85.01881898,89.32890807,82.34576666,4.981181011,0
1536,1536.0,0.1043477137,1.3132807830000002,9.7763523235,9.8647184995,-72.79022768499999,0.1043477137,1.3132807830000002,9.7763523235,9.8647184995,7.6508778015,0.6115220289000001,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.0004648718565,0.001362016525,0.0029912539025,0.005091626256,0.01336373658,0.01611391741,0.052727175425,0.056803717775,5.0,0.0,0.0,7.674725184,4.543067519,85.456932475,89.38847796499999,82.349122195,4.543067519,0
1537,1537.0,0.104786507105,1.3090087845,9.7763024275,9.8641123755,-72.19180985,0.104786507105,1.3090087845,9.7763024275,9.8641123755,7.6263216565,0.61409617225,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.0003177804924999,-0.0023200591941,-0.002012608025,0.0040043802895,0.0111852515015,0.01519215975,0.052095658935,0.05555772579,28.0,0.0,0.0,7.650709411999999,4.5754987709999995,85.424501225,89.385903825,82.37367834,4.5754987709999995,0
1538,1538.0,0.1130458024,1.3071596885,9.7777009895,9.865341269999998,-66.93203341499999,0.1130458024,1.3071596885,9.7777009895,9.865341269999998,7.6146032115,0.6623962826500001,336.0,309.5,405.5,303.5,20.0,20.0,20.0,20.0,-4.68655945e-05,0.001963168958,0.000277366005,0.0033072572414999,0.0091775790145,0.0147444708374999,0.05387024876,0.0571335788999999,2.0,0.0,0.0,7.642738272500001,4.9438722575,85.05612774,89.33760371,82.38539678500001,4.9438722575,0
1539,1539.0,0.089361231185,1.304227551,9.778076679000002,9.8650799795,-71.00102099,0.089361231185,1.304227551,9.778076679000002,9.8650799795,7.5974310135,0.5236071628000001,336.0,309.0,405.0,303.0,19.0,19.0,19.0,19.0,-0.0001232014128999,0.001501886535,-0.0003709070792,0.0043959702285,0.0114457682035,0.0118048290305,0.053995625675,0.0566641631,1.0,0.0,0.0,7.6150401125,3.919831229,86.080168765,89.476392835,82.40256898,3.919831229,0
1540,1540.0,0.088819710225,1.304324408,9.777690717,9.8647041445,-71.516520915,0.088819710225,1.304324408,9.777690717,9.8647041445,7.598283812,0.52045569935,335.5,308.5,405.5,303.0,21.0,21.0,21.0,21.0,0.0001767041166,-0.00120641299716,-0.00163398653415,0.0027482752425,0.008196269557,0.01218796497,0.05335291922,0.055393073895,17.0,0.0,0.0,7.6156756175,3.8956347355,86.10436526000001,89.47954429500001,82.40171618,3.8956347355,0
1541,1541.0,0.103938271,1.308906057,9.7778462755,9.865612867,-68.44201982,0.103938271,1.308906057,9.7778462755,9.865612867,7.62454075,0.6090306263,328.3333333333333,310.3333333333333,398.6666666666667,304.0,20.0,20.0,20.0,20.0,0.0001086027512,-0.000125942411655,-0.0014857866635,0.0019678559279,0.0100039984849999,0.0146876467949999,0.0543955007,0.05724952968,12.0,0.0,0.0,7.6482610735,4.540247076,85.45975292,89.39096936499999,82.375459245,4.540247076,0
1542,1542.0,0.0849850374099999,1.310276736,9.7771506635,9.8649326545,-64.957304245,0.0849850374099999,1.310276736,9.7771506635,9.8649326545,7.6329680595,0.49801831035,327.5,310.0,398.0,304.0,18.0,18.0,18.0,18.0,0.00052271632465,0.003700671512,0.0021726189265,0.0043309028944999,0.007085881961,0.013846122108,0.05350734304,0.055995964545,5.0,0.0,0.0,7.6491830585,3.7099507695,86.29004922499999,89.501981685,82.367031935,3.7099507695,0
1543,1543.0,0.07196652132,1.310653893,9.776882103999998,9.864604781,-73.610266735,0.07196652132,1.310653893,9.776882103999998,9.864604781,7.6353473855,0.4217410229,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.00047126386595,-0.0009288788197,-0.0014466823459999,0.001833404275,0.003983222458,0.0094601442805,0.05391907301,0.05519754989,2.0,0.0,0.0,7.646716091,3.1427723629999997,86.85722763000001,89.57825897000001,82.36465261000001,3.1427723629999997,0
1544,1544.0,0.09095057319,1.3198113205,9.773035691,9.862170393,-58.45276934,0.09095057319,1.3198113205,9.773035691,9.862170393,7.691047644999999,0.5331941682500001,325.0,310.5,395.0,304.0,20.0,20.0,20.0,20.0,8.672525344999998e-05,-0.002283401509,-0.0019022000351499,0.0032434144255,0.0065430555434999,0.016954033315,0.05046855653,0.053734680265,2.0,0.0,0.0,7.70907708,3.9421601265,86.05783987000001,89.466805825,82.30895235,3.9421601265,0
1545,1545.0,0.10758216405,1.3205054655,9.773653524,9.8630427285,-65.57169713,0.10758216405,1.3205054655,9.773653524,9.8630427285,7.694563478,0.6306500934,324.0,311.0,395.0,304.0,20.0,20.0,20.0,20.0,5.3082665850000006e-05,-0.0006808712265,-0.0009119584788999,0.0028457932945,0.0057748793785,0.01346010986,0.0517399991799999,0.05379416802,1.0,0.0,0.0,7.7197504115,4.6576256095,85.342374385,89.369349905,82.30543652,4.6576256095,0
1546,1546.0,0.080616181315,1.32059792,9.7749845795,9.864121217,-71.137647095,0.080616181315,1.32059792,9.7749845795,9.864121217,7.6940484585,0.4725193942,-1.0,-1.0,-1.0,-1.0,17.0,17.0,17.0,17.0,0.000286796070867,0.0016363806334,0.006464150561,0.0076990744185,-0.00241017186355,0.0110931784555,0.0530344809999999,0.05492347698,37.0,1367.4864864864865,235.13513513513513,7.708207406,3.493884433,86.50611556,89.5274806,82.30595154,3.493884433,0
1547,1547.0,0.11055686055,1.3178037305,9.7752575415,9.864310863,-65.70746708,0.11055686055,1.3178037305,9.7752575415,9.864310863,7.677756743,0.6479839108500001,301.6666666666667,309.0,375.3333333333333,302.0,20.0,20.0,20.0,20.0,-0.002836141843,-0.0027175544495,0.0005621655765,0.005084261806,0.0056267433759999,0.0190894063745,0.052413690145,0.0574493461299999,29.0,1239.0689655172414,410.9655172413793,7.704634658,4.7976099345000005,85.20239006,89.352016085,82.32224325,4.7976099345000005,0
1548,1548.0,0.1271913865,1.2887171574999998,9.776381674,9.8618063695,-66.604917395,0.1271913865,1.2887171574999998,9.776381674,9.8618063695,7.5093713625,0.7453675555,-1.0,-1.0,-1.0,-1.0,16.0,16.0,16.0,16.0,0.000166386284,0.003519133442,0.0424309681,0.04288495944,0.004626634915,0.0125704688905,0.05058450911,0.0566289971149999,38.0,982.0,430.0,7.546046308,5.6259809595,84.374019035,89.25463244,82.49062863500001,5.6259809595,0
1549,1549.0,0.1480626903,1.3068617785,9.775398425,9.863487902,-71.87641945499999,0.1480626903,1.3068617785,9.775398425,9.863487902,7.54984695,0.9067036496,281.42857142857144,314.0,354.14285714285717,307.7142857142857,19.0,19.0,19.0,19.0,0.003018118804,-0.000767255147,-0.003258150121,0.004557274217,0.0078981645221,0.0126292821365,0.052180879235,0.054850807625,44.0,982.0,430.0,7.602856645,6.809430172,83.19056982,89.09329635,82.45015305,6.809430172,0
1550,1550.0,0.16258102865,1.3329061485,9.772006948,9.8638399345,-73.61868963500001,0.16258102865,1.3329061485,9.772006948,9.8638399345,7.767237136,0.95315679785,280.0,311.6,352.2,303.6,17.0,17.0,17.0,17.0,0.00026096394695,-0.00204589922345,-0.0031570642794999,0.003999039761,0.0059879888025,0.0194483036,0.051522786585,0.055422823945,55.0,982.0,430.0,7.824405786,6.953890003,83.04610998999999,89.04684320000001,82.23276286000001,6.953890003,0
1551,1551.0,0.16665931255,1.3284463055,9.773555199,9.8648330405,-73.371905235,0.16665931255,1.3284463055,9.773555199,9.8648330405,7.7403516945,0.9769178985,282.3333333333333,307.3333333333333,353.6666666666667,299.6666666666667,17.0,17.0,17.0,17.0,-0.0003302493087,-0.0009159240108,-0.0024563407905,0.002650892844,0.0006882165659549,0.014795140975,0.053343242655,0.055367017645,0.0,0.0,0.0,7.800291664,7.1506852975,82.84931470000001,89.023082095,82.2596483,7.1506852975,0
1552,1552.0,0.16405737035,1.3309337795,9.7741774345,9.8657452045,-73.49498271,0.16405737035,1.3309337795,9.7741774345,9.8657452045,7.754182377499999,0.96160997335,284.5,296.5,354.5,290.5,19.0,19.0,19.0,19.0,-0.00085838767715,0.0018667331191,0.0020390519639999,0.0032256888435,0.0048870551005,0.0177535555,0.05378661638,0.057116835005,9.0,982.0,430.0,7.812208348,7.025850462499999,82.97414953,89.03839002,82.24581762,7.025850462499999,0
1553,1553.0,0.15161412855,1.337627213,9.7704132035,9.8627230735,-71.384774865,0.15161412855,1.337627213,9.7704132035,9.8627230735,7.795669227,0.8890323522,279.75,299.0,350.25,292.75,18.0,18.0,18.0,18.0,0.0002644920185,-0.0008692220175,-0.00042658000865,0.0031985779839999,0.00520344410605,0.0235627771449999,0.050127102065,0.05618208238,0.0,0.0,0.0,7.845028399,6.4652261255,83.53477387000001,89.110967645,82.20433077,6.4652261255,0
1554,1554.0,0.164707489,1.3329413695,9.773929421,9.8657785545,-74.60332367000001,0.164707489,1.3329413695,9.773929421,9.8657785545,7.765929937,0.9654388351,288.0,301.5,361.5,295.0,20.0,20.0,20.0,20.0,-8.375908215e-05,-0.0010566493491,-0.001610620443,0.0023179510315,0.0043047740855,0.017512197345,0.053871441135,0.056884470995,0.0,0.0,0.0,7.824320278,7.043871434,82.956128565,89.03456116,82.23407006,7.043871434,0
1555,1555.0,0.176836678,1.3377343435,9.7715065185,9.8642366845,-74.666588135,0.176836678,1.3377343435,9.7715065185,9.8642366845,7.795421585,1.0367799725000002,286.4,302.2,359.8,295.0,18.0,18.0,18.0,18.0,-0.0007970512654499,0.000169962671975,-0.001709058287,0.00215671216,0.008902806997,0.02355056822,0.051281244985,0.0573097776,0.0,0.0,0.0,7.862415946,7.530006617,82.469993375,88.963220025,82.20457841000001,7.530006617,0
1556,1556.0,0.14318606655,1.3289643455,9.774881852,9.8658489605,-74.01588385,0.14318606655,1.3289643455,9.774881852,9.8658489605,7.7422946425,0.8392293788,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,0.0002902814655499,0.0040533632115,0.000740816762,0.0055228489665,0.0004170599099999,0.01599684411,0.0542807462299999,0.05820777873,0.0,0.0,0.0,7.7865589655,6.149330044,83.85066995,89.16077061499999,82.257705355,6.149330044,0
1557,1557.0,0.1263592933,1.3410172225,9.773004873,9.8653910535,-72.25721001,0.1263592933,1.3410172225,9.773004873,9.8653910535,7.8131320905,0.74075935975,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,4.628515695e-05,-0.0001481427174,0.0009676392497,0.0015951876155,0.003341206599,0.02452859099,0.052444760645,0.05824571774,1.0,982.0,430.0,7.847320515,5.383174217500001,84.61682578,89.259240635,82.186867905,5.383174217500001,0
1558,1558.0,0.1435500156,1.336153807,9.773051834,9.8650127985,-71.12785465,0.1435500156,1.336153807,9.773051834,9.8650127985,7.7851105275,0.8415174799,291.0,301.5,363.5,295.5,20.0,20.0,20.0,20.0,-0.000914801729575,-0.002790512161,-6.489141149999995e-05,0.003496006228,0.004080232226,0.02274965302,0.05257803703,0.05756840568,14.0,982.0,430.0,7.829373866,6.132381285499999,83.86761870999999,89.158482515,82.21488947,6.132381285499999,0
1559,1559.0,0.16225376805,1.335456727,9.7723444815,9.8645103635,-73.4685937,0.16225376805,1.335456727,9.7723444815,9.8645103635,7.781654100500001,0.95122019645,-1.0,-1.0,-1.0,-1.0,17.0,17.0,17.0,17.0,-0.000102651358,0.0006640795905,-0.0002411070995,0.0034102810105,0.0029435997865,0.02792492757,0.051374737375,0.05889356596,2.0,982.0,430.0,7.838264795500001,6.9261242895,83.073875705,89.0487798,82.218345895,6.9261242895,0
1560,1560.0,0.1528439241,1.336849419,9.772944704,9.865139422,-72.600915885,0.1528439241,1.336849419,9.772944704,9.865139422,7.789195364,0.8960040348,287.0,300.0,359.5,295.0,19.0,19.0,19.0,19.0,-0.0004589212237,0.002039343712,0.002043655594,0.002923364441,0.008027257571,0.02920038445,0.05124545658,0.0595247523,7.0,982.0,430.0,7.839310088,6.522388061,83.47761193,89.10399596,82.21080463,6.522388061,0
1561,1561.0,0.13957592685,1.3337235665,9.7726042355,9.864183577,-71.853064405,0.13957592685,1.3337235665,9.7726042355,9.864183577,7.7714717765,0.8182621482,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.000218405778645,0.0005139309784999,1.4529033899999936e-05,0.00295673054,0.0077656189444999,0.024225395665,0.0512629753,0.05736345877,21.0,982.0,430.0,7.8134279605,5.973987968,84.026012025,89.181737845,82.22852822,5.973987968,0
1562,1562.0,0.14161286745,1.3383228255,9.7727084305,9.8649488035,-69.178377345,0.14161286745,1.3383228255,9.7727084305,9.8649488035,7.7978609505,0.8301957289,284.0,301.0,356.5,294.0,15.0,15.0,15.0,15.0,-0.00053879697165,-0.0008820093033,-0.0001385364357499,0.00134263953015,0.0037457977365,0.029173348245,0.05134179233,0.060052014955,0.0,0.0,0.0,7.841307084,6.0387148150000005,83.96128518,89.16980427,82.202139045,6.0387148150000005,0
1563,1563.0,0.1641424874499999,1.333353747,9.773803213,9.865701474000002,-74.444819965,0.1641424874499999,1.333353747,9.773803213,9.865701474000002,7.768403937,0.9621475105,282.25,303.0,355.0,295.25,20.0,20.0,20.0,20.0,-0.0004552034022,-0.0014821078445,-0.0018924231405,0.0024510062685,0.0104535707235,0.02630195978,0.05254638754,0.059830344435,5.0,982.0,430.0,7.826436623,7.0174496479999995,82.98255035,89.03785248,82.23159606,7.0174496479999995,0
1564,1564.0,0.15255775455,1.3342504119999998,9.7728889375,9.8647302665,-74.34836945,0.15255775455,1.3342504119999998,9.7728889375,9.8647302665,7.774281204999999,0.89433102115,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.000254163929425,0.002953892391,0.0020196017255,0.0036207409065,0.0069847741699999,0.02645207844,0.05148931987,0.05832022737,5.0,982.0,430.0,7.824403272,6.522473208,83.47752679,89.105668975,82.22571879,6.522473208,0
1565,1565.0,0.14608151605,1.3392415034999998,9.7709796725,9.8634151515,-74.034374615,0.14608151605,1.3392415034999998,9.7709796725,9.8634151515,7.8045104905,0.8565413739500001,279.6666666666667,302.0,350.0,294.6666666666667,19.0,19.0,19.0,19.0,-0.0003725539357,-0.0017106224187,1.470581149999974e-06,0.00219324131,0.0061552037635,0.030237511395,0.049772067155,0.0585739440899999,11.0,982.0,430.0,7.850240919999999,6.22515762,83.77484237499999,89.14345862,82.195489505,6.22515762,0
1566,1566.0,0.15883147295,1.3327388495,9.7733409385,9.8650730375,-73.434676685,0.15883147295,1.3327388495,9.7733409385,9.8650730375,7.765226864,0.9310624493,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.00045765380075,-0.0023077858645,-0.001407923453135,0.0031044107435,-0.00293789158515,0.027172046965,0.05187571764,0.0588676914499999,2.0,982.0,430.0,7.819563761,6.7954466755,83.20455332,89.06893755,82.23477313000001,6.7954466755,0
1567,1567.0,0.16675323485,1.3389612045,9.772852249,9.865562371,-73.51671666499999,0.16675323485,1.3389612045,9.772852249,9.865562371,7.801422237000001,0.97753422465,281.5,301.0,353.0,293.0,18.0,18.0,18.0,18.0,0.00068786321675,0.001557064567,0.00150878705965,0.0030027709165,-0.0015348486065,0.03157015347,0.05204093588,0.060948256835,14.0,982.0,430.0,7.861001403,7.099886948,82.900113045,89.02246577,82.198577755,7.099886948,0
