Time,Event,Key/Button,PositionX,PositionY
2024-06-08 22:17:05, Mouse Move,,,1123,806
2024-06-08 22:17:05, Mouse Move,,,1122,814
2024-06-08 22:17:05, Mouse Move,,,1121,824
2024-06-08 22:17:05, Mouse Move,,,1120,834
2024-06-08 22:17:05, Mouse Move,,,1118,844
2024-06-08 22:17:05, Mouse Move,,,1117,858
2024-06-08 22:17:05, Mouse Move,,,1116,871
2024-06-08 22:17:05, Mouse Move,,,1115,886
2024-06-08 22:17:05, Mouse Move,,,1113,901
2024-06-08 22:17:05, Mouse Move,,,1113,915
2024-06-08 22:17:05, Mouse Move,,,1113,930
2024-06-08 22:17:05, Mouse Move,,,1113,941
2024-06-08 22:17:05, Mouse Move,,,1113,953
2024-06-08 22:17:05, Mouse Move,,,1113,963
2024-06-08 22:17:05, Mouse Move,,,1113,971
2024-06-08 22:17:05, Mouse Move,,,1112,978
2024-06-08 22:17:05, Mouse Move,,,1112,984
2024-06-08 22:17:05, Mouse Move,,,1111,989
2024-06-08 22:17:05, Mouse Move,,,1111,993
2024-06-08 22:17:05, Mouse Move,,,1111,995
2024-06-08 22:17:05, Mouse Move,,,1111,998
2024-06-08 22:17:05, Mouse Move,,,1111,999
2024-06-08 22:17:05, Mouse Move,,,1111,1001
2024-06-08 22:17:05, Mouse Move,,,1111,1004
2024-06-08 22:17:05, Mouse Move,,,1111,1005
2024-06-08 22:17:05, Mouse Move,,,1111,1008
2024-06-08 22:17:05, Mouse Move,,,1111,1010
2024-06-08 22:17:05, Mouse Move,,,1111,1011
2024-06-08 22:17:06, Mouse Move,,,1111,1014
2024-06-08 22:17:06, Mouse Move,,,1111,1015
2024-06-08 22:17:06, Mouse Move,,,1111,1016
2024-06-08 22:17:06, Mouse Move,,,1111,1018
2024-06-08 22:17:06, Mouse Move,,,1111,1019
2024-06-08 22:17:06, Mouse Move,,,1111,1020
2024-06-08 22:17:06, Mouse Move,,,1111,1021
2024-06-08 22:17:06, Mouse Move,,,1111,1023
2024-06-08 22:17:06, Mouse Move,,,1111,1024
2024-06-08 22:17:06, Mouse Move,,,1111,1025
2024-06-08 22:17:06, Mouse Move,,,1110,1026
2024-06-08 22:17:06, Mouse Move,,,1107,1029
2024-06-08 22:17:06, Mouse Move,,,1100,1034
2024-06-08 22:17:06, Mouse Move,,,1081,1043
2024-06-08 22:17:06, Mouse Move,,,1057,1051
2024-06-08 22:17:06, Mouse Move,,,1038,1056
2024-06-08 22:17:06, Mouse Move,,,1027,1059
2024-06-08 22:17:06, Mouse Move,,,1020,1060
2024-06-08 22:17:06, Mouse Move,,,1016,1060
2024-06-08 22:17:06, Mouse Move,,,1013,1060
2024-06-08 22:17:06, Mouse Move,,,1012,1061
2024-06-08 22:17:06, Mouse Move,,,1011,1061
2024-06-08 22:17:06, Mouse Move,,,1010,1061
2024-06-08 22:17:06, Mouse Move,,,1008,1061
2024-06-08 22:17:06, Mouse Move,,,1007,1061
2024-06-08 22:17:06, Mouse Move,,,1006,1061
2024-06-08 22:17:06, Mouse Move,,,1005,1061
2024-06-08 22:17:06, Mouse Move,,,1003,1061
2024-06-08 22:17:06, Mouse Move,,,1001,1061
2024-06-08 22:17:06, Mouse Move,,,1000,1061
2024-06-08 22:17:06, Mouse Move,,,997,1061
2024-06-08 22:17:06, Mouse Move,,,995,1061
2024-06-08 22:17:06, Mouse Move,,,992,1061
2024-06-08 22:17:06, Mouse Move,,,991,1061
2024-06-08 22:17:06, Mouse Move,,,990,1061
2024-06-08 22:17:06, Mouse Move,,,988,1061
2024-06-08 22:17:06, Mouse Move,,,987,1061
2024-06-08 22:17:06, Mouse Move,,,986,1061
2024-06-08 22:17:06, Mouse Move,,,985,1061
2024-06-08 22:17:06, Mouse Move,,,983,1061
2024-06-08 22:17:06, Mouse Move,,,982,1061
2024-06-08 22:17:07, Mouse Move,,,982,1057
2024-06-08 22:17:07, Mouse Move,,,982,1051
2024-06-08 22:17:07, Mouse Move,,,982,1047
2024-06-08 22:17:07, Mouse Move,,,982,1043
2024-06-08 22:17:07, Mouse Move,,,982,1041
2024-06-08 22:17:07, Mouse Move,,,982,1040
2024-06-08 22:17:07, Mouse Move,,,982,1037
2024-06-08 22:17:07, Mouse Move,,,982,1036
2024-06-08 22:17:07, Mouse Move,,,982,1035
2024-06-08 22:17:07, Mouse Move,,,982,1033
2024-06-08 22:17:07, Mouse Move,,,983,1032
2024-06-08 22:17:07, Mouse Move,,,983,1031
2024-06-08 22:17:07, Mouse Move,,,983,1030
2024-06-08 22:17:07, Mouse Move,,,984,1028
2024-06-08 22:17:07, Mouse Move,,,985,1027
2024-06-08 22:17:07, Mouse Move,,,985,1025
2024-06-08 22:17:07, Mouse Move,,,986,1023
2024-06-08 22:17:07, Mouse Move,,,986,1022
2024-06-08 22:17:07, Mouse Move,,,988,1022
2024-06-08 22:17:07, Mouse Move,,,988,1021
2024-06-08 22:17:07, Mouse Move,,,989,1020
2024-06-08 22:17:07, Mouse Move,,,989,1018
2024-06-08 22:17:08, Mouse Click,Button.left,989,1018
2024-06-08 22:17:08, Mouse Move,,,973,955
2024-06-08 22:17:08, Mouse Move,,,941,850
2024-06-08 22:17:08, Mouse Move,,,902,737
2024-06-08 22:17:08, Mouse Move,,,865,633
2024-06-08 22:17:08, Mouse Move,,,832,545
2024-06-08 22:17:08, Mouse Move,,,806,472
2024-06-08 22:17:08, Mouse Move,,,795,436
2024-06-08 22:17:08, Mouse Move,,,791,425
2024-06-08 22:17:08, Mouse Move,,,790,420
2024-06-08 22:17:08, Mouse Move,,,788,417
2024-06-08 22:17:08, Mouse Move,,,787,417
2024-06-08 22:17:08, Mouse Move,,,770,423
2024-06-08 22:17:08, Mouse Move,,,722,443
2024-06-08 22:17:08, Mouse Move,,,661,464
2024-06-08 22:17:08, Mouse Move,,,617,479
2024-06-08 22:17:08, Mouse Move,,,592,486
2024-06-08 22:17:08, Mouse Move,,,576,493
2024-06-08 22:17:08, Mouse Move,,,566,496
2024-06-08 22:17:08, Mouse Move,,,560,499
2024-06-08 22:17:08, Mouse Move,,,555,501
2024-06-08 22:17:08, Mouse Move,,,551,503
2024-06-08 22:17:08, Mouse Move,,,548,504
2024-06-08 22:17:09, Mouse Move,,,547,505
2024-06-08 22:17:09, Mouse Move,,,546,505
2024-06-08 22:17:09, Mouse Move,,,545,506
2024-06-08 22:17:09, Mouse Move,,,543,506
2024-06-08 22:17:09, Mouse Move,,,542,508
2024-06-08 22:17:09, Mouse Move,,,541,508
2024-06-08 22:17:09, Mouse Move,,,540,509
2024-06-08 22:17:09, Mouse Move,,,538,510
2024-06-08 22:17:09, Mouse Move,,,535,513
2024-06-08 22:17:09, Mouse Move,,,531,516
2024-06-08 22:17:09, Mouse Move,,,525,521
2024-06-08 22:17:09, Mouse Move,,,517,528
2024-06-08 22:17:09, Mouse Move,,,511,534
2024-06-08 22:17:09, Mouse Move,,,506,538
2024-06-08 22:17:09, Mouse Move,,,501,541
2024-06-08 22:17:09, Mouse Move,,,498,545
2024-06-08 22:17:09, Mouse Move,,,496,548
2024-06-08 22:17:09, Mouse Move,,,493,550
2024-06-08 22:17:09, Mouse Move,,,492,551
2024-06-08 22:17:09, Mouse Move,,,491,553
2024-06-08 22:17:09, Mouse Move,,,490,554
2024-06-08 22:17:09, Mouse Move,,,490,555
2024-06-08 22:17:09, Mouse Move,,,490,556
2024-06-08 22:17:09, Mouse Move,,,488,558
2024-06-08 22:17:09, Mouse Move,,,487,560
2024-06-08 22:17:09, Mouse Move,,,487,563
2024-06-08 22:17:09, Mouse Move,,,487,565
2024-06-08 22:17:09, Mouse Move,,,486,568
2024-06-08 22:17:09, Mouse Move,,,486,569
2024-06-08 22:17:09, Mouse Move,,,485,570
2024-06-08 22:17:09, Mouse Move,,,485,571
2024-06-08 22:17:09, Mouse Move,,,485,573
2024-06-08 22:17:09, Mouse Move,,,485,574
2024-06-08 22:17:09, Mouse Move,,,485,575
2024-06-08 22:17:09, Mouse Move,,,483,575
2024-06-08 22:17:09, Mouse Move,,,483,576
2024-06-08 22:17:09, Mouse Move,,,483,578
2024-06-08 22:17:10, Mouse Click,Button.left,483,578
2024-06-08 22:17:10, Mouse Move,,,546,594
2024-06-08 22:17:10, Mouse Move,,,624,610
2024-06-08 22:17:11, Mouse Move,,,696,630
2024-06-08 22:17:11, Mouse Move,,,743,648
2024-06-08 22:17:11, Mouse Move,,,759,654
2024-06-08 22:17:11, Mouse Move,,,768,659
2024-06-08 22:17:11, Mouse Move,,,774,661
2024-06-08 22:17:11, Mouse Move,,,778,664
2024-06-08 22:17:11, Mouse Move,,,780,665
2024-06-08 22:17:11, Mouse Move,,,781,666
2024-06-08 22:17:11, Mouse Move,,,784,668
2024-06-08 22:17:11, Mouse Move,,,785,669
2024-06-08 22:17:11, Mouse Move,,,788,673
2024-06-08 22:17:11, Mouse Move,,,793,680
2024-06-08 22:17:11, Mouse Move,,,809,703
2024-06-08 22:17:11, Mouse Move,,,841,750
2024-06-08 22:17:11, Mouse Move,,,866,781
2024-06-08 22:17:11, Mouse Move,,,879,798
2024-06-08 22:17:11, Mouse Move,,,886,806
2024-06-08 22:17:11, Mouse Move,,,890,811
2024-06-08 22:17:11, Mouse Move,,,893,814
2024-06-08 22:17:11, Mouse Move,,,895,816
2024-06-08 22:17:11, Mouse Move,,,896,818
2024-06-08 22:17:11, Mouse Move,,,898,819
2024-06-08 22:17:11, Mouse Move,,,899,821
2024-06-08 22:17:11, Mouse Move,,,900,824
2024-06-08 22:17:11, Mouse Move,,,904,828
2024-06-08 22:17:11, Mouse Move,,,908,833
2024-06-08 22:17:11, Mouse Move,,,911,839
2024-06-08 22:17:11, Mouse Move,,,914,844
2024-06-08 22:17:11, Mouse Move,,,916,848
2024-06-08 22:17:11, Mouse Move,,,918,851
2024-06-08 22:17:11, Mouse Move,,,919,854
2024-06-08 22:17:11, Mouse Move,,,919,856
2024-06-08 22:17:11, Mouse Move,,,919,858
2024-06-08 22:17:11, Mouse Move,,,919,860
2024-06-08 22:17:11, Mouse Move,,,919,861
2024-06-08 22:17:11, Mouse Move,,,919,864
2024-06-08 22:17:11, Mouse Move,,,919,866
2024-06-08 22:17:11, Mouse Move,,,919,870
2024-06-08 22:17:11, Mouse Move,,,918,876
2024-06-08 22:17:11, Mouse Move,,,918,889
2024-06-08 22:17:11, Mouse Move,,,917,906
2024-06-08 22:17:11, Mouse Move,,,916,921
2024-06-08 22:17:11, Mouse Move,,,916,931
2024-06-08 22:17:11, Mouse Move,,,916,939
2024-06-08 22:17:11, Mouse Move,,,915,944
2024-06-08 22:17:11, Mouse Move,,,915,948
2024-06-08 22:17:11, Mouse Move,,,913,950
2024-06-08 22:17:11, Mouse Move,,,913,953
2024-06-08 22:17:11, Mouse Move,,,912,954
2024-06-08 22:17:11, Mouse Move,,,912,955
2024-06-08 22:17:11, Mouse Move,,,912,956
2024-06-08 22:17:12, Key Press,d,,
2024-06-08 22:17:12, Key Press,o,,
2024-06-08 22:17:12, Key Press,e,,
2024-06-08 22:17:12, Key Press,Key.space,,
2024-06-08 22:17:18, Key Press,2,,
2024-06-08 22:17:20, Key Press,2,,
2024-06-08 22:17:20, Key Press,Key.shift_r,,
2024-06-08 22:17:21, Key Press,:,,
2024-06-08 22:17:25, Key Press,4,,
2024-06-08 22:17:26, Key Press,0,,
2024-06-08 22:17:26, Key Press,Key.space,,
2024-06-08 22:17:27, Key Press,d,,
2024-06-08 22:17:27, Key Press,a,,
2024-06-08 22:17:27, Key Press,n,,
2024-06-08 22:17:28, Key Press,Key.enter,,
2024-06-08 22:17:29, Mouse Move,,,897,951
2024-06-08 22:17:29, Mouse Move,,,883,943
2024-06-08 22:17:29, Mouse Move,,,873,937
2024-06-08 22:17:29, Mouse Move,,,866,931
2024-06-08 22:17:29, Mouse Move,,,861,926
2024-06-08 22:17:29, Mouse Move,,,857,920
2024-06-08 22:17:29, Mouse Move,,,852,912
2024-06-08 22:17:29, Mouse Move,,,850,905
2024-06-08 22:17:29, Mouse Move,,,847,897
2024-06-08 22:17:29, Mouse Move,,,846,891
2024-06-08 22:17:29, Mouse Move,,,846,887
2024-06-08 22:17:29, Mouse Move,,,845,883
2024-06-08 22:17:29, Mouse Move,,,845,882
2024-06-08 22:17:29, Mouse Move,,,845,880
2024-06-08 22:17:29, Mouse Move,,,845,878
2024-06-08 22:17:29, Mouse Move,,,845,877
2024-06-08 22:17:29, Mouse Move,,,845,876
2024-06-08 22:17:29, Mouse Move,,,843,876
2024-06-08 22:17:29, Mouse Move,,,842,875
2024-06-08 22:17:29, Mouse Move,,,841,875
2024-06-08 22:17:29, Mouse Move,,,838,875
2024-06-08 22:17:29, Mouse Move,,,827,875
2024-06-08 22:17:29, Mouse Move,,,766,898
2024-06-08 22:17:29, Mouse Move,,,683,935
2024-06-08 22:17:29, Mouse Move,,,606,981
2024-06-08 22:17:29, Mouse Move,,,540,1024
2024-06-08 22:17:29, Mouse Move,,,485,1063
2024-06-08 22:17:29, Mouse Move,,,437,1093
2024-06-08 22:17:29, Mouse Move,,,412,1092
2024-06-08 22:17:29, Mouse Move,,,396,1089
2024-06-08 22:17:29, Mouse Move,,,381,1087
2024-06-08 22:17:29, Mouse Move,,,368,1085
2024-06-08 22:17:30, Mouse Move,,,357,1084
2024-06-08 22:17:30, Mouse Move,,,350,1082
2024-06-08 22:17:30, Mouse Move,,,345,1080
2024-06-08 22:17:30, Mouse Move,,,338,1080
2024-06-08 22:17:30, Mouse Move,,,335,1079
2024-06-08 22:17:30, Mouse Move,,,332,1079
2024-06-08 22:17:30, Mouse Move,,,330,1079
2024-06-08 22:17:30, Mouse Move,,,327,1079
2024-06-08 22:17:30, Mouse Move,,,326,1079
2024-06-08 22:17:30, Mouse Move,,,325,1077
2024-06-08 22:17:30, Mouse Move,,,323,1076
2024-06-08 22:17:30, Mouse Move,,,318,1065
2024-06-08 22:17:30, Mouse Move,,,311,1049
2024-06-08 22:17:30, Mouse Move,,,302,1025
2024-06-08 22:17:30, Mouse Move,,,295,1002
2024-06-08 22:17:30, Mouse Move,,,291,991
2024-06-08 22:17:30, Mouse Move,,,290,984
2024-06-08 22:17:30, Mouse Move,,,288,980
2024-06-08 22:17:30, Mouse Move,,,287,977
2024-06-08 22:17:30, Mouse Move,,,287,976
2024-06-08 22:17:30, Mouse Move,,,287,975
2024-06-08 22:17:30, Mouse Move,,,286,975
2024-06-08 22:17:30, Mouse Move,,,283,977
2024-06-08 22:17:30, Mouse Move,,,281,979
2024-06-08 22:17:30, Mouse Move,,,275,985
2024-06-08 22:17:30, Mouse Move,,,260,994
2024-06-08 22:17:30, Mouse Move,,,233,1007
2024-06-08 22:17:30, Mouse Move,,,203,1017
2024-06-08 22:17:30, Mouse Move,,,182,1020
2024-06-08 22:17:30, Mouse Move,,,167,1022
2024-06-08 22:17:30, Mouse Move,,,156,1022
2024-06-08 22:17:30, Mouse Move,,,150,1021
2024-06-08 22:17:30, Mouse Move,,,143,1021
2024-06-08 22:17:30, Mouse Move,,,140,1020
2024-06-08 22:17:30, Mouse Move,,,136,1019
2024-06-08 22:17:30, Mouse Move,,,132,1017
2024-06-08 22:17:30, Mouse Move,,,130,1016
2024-06-08 22:17:30, Mouse Move,,,126,1015
2024-06-08 22:17:30, Mouse Move,,,123,1014
2024-06-08 22:17:30, Mouse Move,,,121,1012
2024-06-08 22:17:30, Mouse Move,,,118,1011
2024-06-08 22:17:30, Mouse Move,,,116,1010
2024-06-08 22:17:30, Mouse Move,,,115,1009
2024-06-08 22:17:30, Mouse Move,,,112,1007
2024-06-08 22:17:30, Mouse Move,,,111,1007
2024-06-08 22:17:30, Mouse Move,,,110,1006
2024-06-08 22:17:30, Mouse Move,,,108,1005
2024-06-08 22:17:30, Mouse Move,,,107,1004
2024-06-08 22:17:30, Mouse Move,,,105,1004
2024-06-08 22:17:30, Mouse Move,,,103,1002
2024-06-08 22:17:30, Mouse Move,,,101,1000
2024-06-08 22:17:30, Mouse Move,,,97,996
2024-06-08 22:17:30, Mouse Move,,,91,986
2024-06-08 22:17:30, Mouse Move,,,80,972
2024-06-08 22:17:30, Mouse Move,,,72,960
2024-06-08 22:17:30, Mouse Move,,,68,954
2024-06-08 22:17:30, Mouse Move,,,66,951
2024-06-08 22:17:30, Mouse Move,,,65,949
2024-06-08 22:17:30, Mouse Move,,,63,947
2024-06-08 22:17:30, Mouse Move,,,63,946
2024-06-08 22:17:31, Mouse Move,,,62,946
2024-06-08 22:17:31, Mouse Click,Button.left,62,946
2024-06-08 22:17:31, Mouse Move,,,130,955
2024-06-08 22:17:31, Mouse Move,,,245,983
2024-06-08 22:17:31, Mouse Move,,,379,1025
2024-06-08 22:17:31, Mouse Move,,,488,1067
2024-06-08 22:17:31, Mouse Move,,,600,1110
2024-06-08 22:17:31, Mouse Move,,,711,1121
2024-06-08 22:17:31, Mouse Move,,,809,1112
2024-06-08 22:17:31, Mouse Move,,,894,1103
2024-06-08 22:17:32, Mouse Move,,,888,1074
2024-06-08 22:17:32, Mouse Move,,,881,1067
2024-06-08 22:17:32, Mouse Move,,,875,1062
2024-06-08 22:17:32, Mouse Move,,,871,1059
2024-06-08 22:17:32, Mouse Move,,,868,1057
2024-06-08 22:17:32, Mouse Move,,,866,1056
2024-06-08 22:17:32, Mouse Move,,,865,1055
2024-06-08 22:17:32, Mouse Move,,,863,1054
2024-06-08 22:17:32, Mouse Move,,,862,1054
2024-06-08 22:17:32, Mouse Move,,,861,1052
2024-06-08 22:17:32, Mouse Move,,,860,1052
2024-06-08 22:17:32, Mouse Move,,,858,1052
2024-06-08 22:17:32, Mouse Move,,,858,1051
2024-06-08 22:17:32, Mouse Move,,,857,1051
2024-06-08 22:17:32, Mouse Move,,,856,1051
2024-06-08 22:17:32, Mouse Move,,,855,1051
2024-06-08 22:17:32, Mouse Move,,,856,1051
2024-06-08 22:17:32, Mouse Move,,,863,1051
2024-06-08 22:17:32, Mouse Move,,,883,1053
2024-06-08 22:17:32, Mouse Move,,,906,1058
2024-06-08 22:17:32, Mouse Move,,,918,1060
2024-06-08 22:17:32, Mouse Move,,,924,1062
2024-06-08 22:17:32, Mouse Move,,,926,1062
2024-06-08 22:17:32, Mouse Move,,,929,1063
2024-06-08 22:17:32, Mouse Move,,,930,1063
2024-06-08 22:17:32, Mouse Move,,,931,1063
2024-06-08 22:17:32, Mouse Move,,,931,1064
2024-06-08 22:17:32, Mouse Move,,,933,1064
2024-06-08 22:17:33, Mouse Move,,,933,1057
2024-06-08 22:17:33, Mouse Move,,,933,1049
2024-06-08 22:17:33, Mouse Move,,,933,1041
2024-06-08 22:17:33, Mouse Move,,,933,1035
2024-06-08 22:17:33, Mouse Move,,,933,1030
2024-06-08 22:17:33, Mouse Move,,,932,1025
2024-06-08 22:17:33, Mouse Move,,,932,1022
2024-06-08 22:17:33, Mouse Move,,,931,1019
2024-06-08 22:17:33, Mouse Move,,,931,1016
2024-06-08 22:17:33, Mouse Move,,,930,1012
2024-06-08 22:17:33, Mouse Move,,,928,1009
2024-06-08 22:17:33, Mouse Move,,,927,1006
2024-06-08 22:17:33, Mouse Move,,,926,1004
2024-06-08 22:17:33, Mouse Move,,,925,1000
2024-06-08 22:17:33, Mouse Move,,,923,996
2024-06-08 22:17:33, Mouse Move,,,922,994
2024-06-08 22:17:33, Mouse Move,,,920,990
2024-06-08 22:17:33, Mouse Move,,,918,987
2024-06-08 22:17:33, Mouse Move,,,917,985
2024-06-08 22:17:33, Mouse Move,,,916,982
2024-06-08 22:17:33, Mouse Move,,,915,981
2024-06-08 22:17:33, Mouse Move,,,913,979
2024-06-08 22:17:33, Mouse Click,Button.left,913,979
2024-06-08 22:17:34, Mouse Move,,,919,957
2024-06-08 22:17:34, Mouse Move,,,949,890
2024-06-08 22:17:34, Mouse Move,,,981,820
2024-06-08 22:17:34, Mouse Move,,,1011,760
2024-06-08 22:17:34, Mouse Move,,,1029,724
2024-06-08 22:17:34, Mouse Move,,,1036,710
2024-06-08 22:17:34, Mouse Move,,,1041,701
2024-06-08 22:17:34, Mouse Move,,,1044,696
2024-06-08 22:17:34, Mouse Move,,,1045,692
2024-06-08 22:17:34, Mouse Move,,,1048,691
2024-06-08 22:17:34, Mouse Move,,,1048,690
2024-06-08 22:17:34, Mouse Move,,,1049,689
2024-06-08 22:17:34, Mouse Move,,,1049,687
2024-06-08 22:17:34, Mouse Move,,,1050,687
2024-06-08 22:17:34, Mouse Move,,,1051,687
2024-06-08 22:17:34, Mouse Move,,,1054,687
2024-06-08 22:17:34, Mouse Move,,,1056,687
2024-06-08 22:17:34, Mouse Move,,,1061,687
2024-06-08 22:17:34, Mouse Move,,,1073,687
2024-06-08 22:17:34, Mouse Move,,,1086,688
2024-06-08 22:17:34, Mouse Move,,,1103,690
2024-06-08 22:17:34, Mouse Move,,,1114,692
2024-06-08 22:17:34, Mouse Move,,,1123,693
2024-06-08 22:17:34, Mouse Move,,,1129,695
2024-06-08 22:17:35, Mouse Move,,,1129,694
2024-06-08 22:17:35, Mouse Move,,,1129,692
2024-06-08 22:17:35, Mouse Move,,,1128,691
2024-06-08 22:17:35, Mouse Move,,,1128,690
2024-06-08 22:17:35, Mouse Move,,,1128,689
2024-06-08 22:17:35, Mouse Move,,,1128,687
2024-06-08 22:17:35, Mouse Move,,,1127,687
2024-06-08 22:17:35, Mouse Move,,,1127,686
2024-06-08 22:17:35, Mouse Move,,,1127,685
2024-06-08 22:17:35, Mouse Scroll,,,1127,685
2024-06-08 22:17:35, Mouse Scroll,,,1127,685
2024-06-08 22:17:35, Mouse Scroll,,,1127,685
2024-06-08 22:17:35, Mouse Scroll,,,1127,685
2024-06-08 22:17:35, Mouse Scroll,,,1127,685
2024-06-08 22:17:35, Mouse Scroll,,,1127,685
2024-06-08 22:17:35, Mouse Scroll,,,1127,685
2024-06-08 22:17:35, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:36, Mouse Scroll,,,1127,685
2024-06-08 22:17:39, Mouse Move,,,1127,679
2024-06-08 22:17:39, Mouse Move,,,1127,671
2024-06-08 22:17:39, Mouse Move,,,1128,661
2024-06-08 22:17:39, Mouse Move,,,1128,649
2024-06-08 22:17:39, Mouse Move,,,1128,635
2024-06-08 22:17:39, Mouse Move,,,1127,621
2024-06-08 22:17:39, Mouse Move,,,1126,609
2024-06-08 22:17:39, Mouse Move,,,1126,600
2024-06-08 22:17:39, Mouse Move,,,1125,594
2024-06-08 22:17:39, Mouse Move,,,1123,589
2024-06-08 22:17:39, Mouse Move,,,1122,586
2024-06-08 22:17:39, Mouse Move,,,1122,584
2024-06-08 22:17:39, Mouse Move,,,1121,582
2024-06-08 22:17:39, Mouse Move,,,1120,581
2024-06-08 22:17:39, Mouse Move,,,1118,579
2024-06-08 22:17:39, Mouse Move,,,1116,576
2024-06-08 22:17:39, Mouse Move,,,1110,570
2024-06-08 22:17:39, Mouse Move,,,1088,551
2024-06-08 22:17:39, Mouse Move,,,1035,512
2024-06-08 22:17:39, Mouse Move,,,1011,496
2024-06-08 22:17:39, Mouse Move,,,996,487
2024-06-08 22:17:39, Mouse Move,,,990,484
2024-06-08 22:17:39, Mouse Move,,,986,482
2024-06-08 22:17:39, Mouse Move,,,983,481
2024-06-08 22:17:39, Mouse Move,,,981,480
2024-06-08 22:17:39, Mouse Move,,,980,480
2024-06-08 22:17:39, Mouse Move,,,978,480
2024-06-08 22:17:39, Mouse Move,,,977,480
2024-06-08 22:17:39, Mouse Move,,,976,480
2024-06-08 22:17:39, Mouse Move,,,975,480
2024-06-08 22:17:39, Mouse Move,,,973,480
2024-06-08 22:17:39, Mouse Move,,,972,483
2024-06-08 22:17:39, Mouse Move,,,971,489
2024-06-08 22:17:39, Mouse Move,,,968,498
2024-06-08 22:17:39, Mouse Move,,,966,509
2024-06-08 22:17:39, Mouse Move,,,963,517
2024-06-08 22:17:39, Mouse Move,,,961,523
2024-06-08 22:17:39, Mouse Move,,,958,528
2024-06-08 22:17:39, Mouse Move,,,957,532
2024-06-08 22:17:39, Mouse Move,,,956,534
2024-06-08 22:17:39, Mouse Move,,,955,535
2024-06-08 22:17:39, Mouse Move,,,953,537
2024-06-08 22:17:39, Mouse Move,,,953,538
2024-06-08 22:17:39, Mouse Move,,,952,539
2024-06-08 22:17:39, Mouse Move,,,951,540
2024-06-08 22:17:39, Mouse Move,,,951,542
2024-06-08 22:17:39, Mouse Move,,,951,543
2024-06-08 22:17:39, Mouse Move,,,950,545
2024-06-08 22:17:39, Mouse Move,,,950,548
2024-06-08 22:17:39, Mouse Move,,,950,550
2024-06-08 22:17:39, Mouse Move,,,950,554
2024-06-08 22:17:39, Mouse Move,,,948,558
2024-06-08 22:17:39, Mouse Move,,,948,563
2024-06-08 22:17:39, Mouse Move,,,948,568
2024-06-08 22:17:39, Mouse Move,,,947,573
2024-06-08 22:17:39, Mouse Move,,,947,578
2024-06-08 22:17:39, Mouse Move,,,946,582
2024-06-08 22:17:39, Mouse Move,,,946,584
2024-06-08 22:17:39, Mouse Move,,,946,587
2024-06-08 22:17:39, Mouse Move,,,946,588
2024-06-08 22:17:39, Mouse Move,,,945,589
2024-06-08 22:17:39, Mouse Move,,,945,590
2024-06-08 22:17:39, Mouse Move,,,945,592
2024-06-08 22:17:43, Mouse Move,,,960,586
2024-06-08 22:17:43, Mouse Move,,,988,575
2024-06-08 22:17:43, Mouse Move,,,1025,560
2024-06-08 22:17:43, Mouse Move,,,1060,545
2024-06-08 22:17:43, Mouse Move,,,1083,535
2024-06-08 22:17:44, Mouse Move,,,1098,527
2024-06-08 22:17:44, Mouse Move,,,1110,521
2024-06-08 22:17:44, Mouse Move,,,1120,516
2024-06-08 22:17:44, Mouse Move,,,1129,512
2024-06-08 22:17:44, Mouse Move,,,1135,510
2024-06-08 22:17:44, Mouse Move,,,1140,507
2024-06-08 22:17:44, Mouse Move,,,1144,506
2024-06-08 22:17:44, Mouse Move,,,1145,505
2024-06-08 22:17:44, Mouse Move,,,1148,504
2024-06-08 22:17:44, Mouse Move,,,1149,504
2024-06-08 22:17:44, Mouse Move,,,1150,504
2024-06-08 22:17:44, Mouse Move,,,1151,502
2024-06-08 22:17:44, Mouse Move,,,1153,502
2024-06-08 22:17:44, Mouse Move,,,1154,502
2024-06-08 22:17:44, Mouse Move,,,1155,502
2024-06-08 22:17:44, Mouse Move,,,1156,502
2024-06-08 22:17:44, Mouse Move,,,1158,502
2024-06-08 22:17:44, Mouse Move,,,1159,502
2024-06-08 22:17:44, Mouse Move,,,1160,502
2024-06-08 22:17:44, Mouse Move,,,1163,502
2024-06-08 22:17:44, Mouse Move,,,1165,502
2024-06-08 22:17:44, Mouse Move,,,1168,502
2024-06-08 22:17:44, Mouse Move,,,1170,503
2024-06-08 22:17:44, Mouse Move,,,1174,503
2024-06-08 22:17:44, Mouse Move,,,1178,504
2024-06-08 22:17:44, Mouse Move,,,1183,505
2024-06-08 22:17:44, Mouse Move,,,1189,507
2024-06-08 22:17:44, Mouse Move,,,1198,509
