"t (s)","Inclination (deg)","Rotation (deg)"
2.033072319E3,9.768465054E0,-4.762892004E1
2.033582306E3,9.693967872E0,-4.713566655E1
2.034092292E3,9.719426902E0,-4.754469822E1
2.034602278E3,9.853110916E0,-4.853544756E1
2.035112264E3,9.751056499E0,-4.763231069E1
2.035622251E3,9.785807277E0,-4.759354838E1
2.036132237E3,9.750424951E0,-4.758478368E1
2.036642225E3,9.696334476E0,-4.705112939E1
2.037152211E3,9.651532073E0,-4.693633897E1
2.037662198E3,9.724826348E0,-4.714731812E1
2.038172184E3,9.690917485E0,-4.749650379E1
2.038682170E3,9.754107503E0,-4.733426172E1
2.039192156E3,9.721911890E0,-4.722485972E1
2.039702144E3,9.630565495E0,-4.681036704E1
2.040212130E3,9.644251851E0,-4.657767277E1
2.040722116E3,9.656978993E0,-4.723893556E1
2.041232103E3,9.723532496E0,-4.738897348E1
2.041742088E3,9.738060161E0,-4.764108952E1
2.042252076E3,9.771479890E0,-4.745441871E1
2.042762062E3,9.661572003E0,-4.723175219E1
2.043272048E3,9.693887522E0,-4.702916076E1
2.043782035E3,9.648342791E0,-4.681596220E1
2.044292021E3,9.705466955E0,-4.729182103E1
2.044802007E3,9.730098442E0,-4.757118658E1
2.045311994E3,9.716099711E0,-4.724671182E1
2.045821980E3,9.756373240E0,-4.759567511E1
2.046331965E3,9.629051639E0,-4.668572392E1
2.046841951E3,9.629533424E0,-4.685489346E1
2.047351939E3,9.664124480E0,-4.717912628E1
2.047861925E3,9.866025574E0,-4.833425883E1
2.048371910E3,9.807592567E0,-4.778226862E1
2.048881896E3,9.743776024E0,-4.799608765E1
2.049391882E3,9.800683020E0,-4.786883217E1
2.050411856E3,9.734110220E0,-4.777128212E1
2.050921842E3,9.844269154E0,-4.802837315E1
2.051431828E3,9.779685455E0,-4.810142122E1
2.051941814E3,9.814052581E0,-4.779100082E1
2.052451799E3,9.736356428E0,-4.770710592E1
2.052961785E3,9.752904357E0,-4.751036972E1
2.053471771E3,9.734480136E0,-4.772660247E1
2.053981757E3,9.799905230E0,-4.772656683E1
2.054491744E3,9.781180027E0,-4.799328850E1
2.055001730E3,9.843077256E0,-4.802741875E1
2.055511715E3,9.725123048E0,-4.769298172E1
2.056021701E3,9.761078405E0,-4.766032764E1
2.056531688E3,9.726688899E0,-4.754479804E1
2.057041673E3,9.826793451E0,-4.812264822E1
2.057551659E3,9.799107496E0,-4.815646034E1
2.058061645E3,9.834709219E0,-4.778391866E1
2.058571630E3,9.785488234E0,-4.864114602E1
2.059081616E3,9.806286793E0,-4.769436907E1
2.059591602E3,9.743279972E0,-4.789648791E1
2.060101588E3,9.753865107E0,-4.756332475E1
2.060611575E3,9.795295040E0,-4.792363152E1
2.061121561E3,9.750729644E0,-4.798028011E1
2.061631546E3,9.799584086E0,-4.675167445E1
2.062141532E3,9.779741370E0,-4.982433139E1
2.062651517E3,9.822241060E0,-4.770298098E1
2.063161503E3,9.763481275E0,-4.796217175E1
2.063671489E3,9.657317501E0,-4.718361478E1
2.064181475E3,9.786820752E0,-4.817577606E1
2.064691462E3,9.796883793E0,-4.821402707E1
2.065201448E3,9.797945811E0,-4.790285692E1
2.065711434E3,9.772839239E0,-4.784958360E1
2.066221420E3,9.695746425E0,-4.734797990E1
2.066731406E3,9.817999065E0,-4.765252678E1
2.067241392E3,9.735302451E0,-4.786738616E1
2.067751377E3,9.828902014E0,-4.831649638E1
2.068261363E3,9.776304194E0,-4.780662597E1
2.068771350E3,9.762265540E0,-4.779934196E1
2.069281335E3,9.868806185E0,-4.879325112E1
2.069791321E3,9.786625436E0,-4.849580935E1
2.070301307E3,9.620212557E0,-4.725112904E1
2.070811293E3,9.715992029E0,-4.786106803E1
2.071321279E3,9.564511687E0,-4.759664530E1
2.071831265E3,9.794424473E0,-4.780464232E1
2.072341251E3,9.418815144E0,-4.727007126E1
2.072851237E3,9.528387566E0,-4.798222861E1
2.073871209E3,9.757055137E0,-4.898629926E1
2.074381195E3,9.814339509E0,-4.931330025E1
2.074891181E3,9.749823947E0,-4.851286817E1
2.075401167E3,9.882053504E0,-4.866345465E1
2.075911153E3,9.821732470E0,-4.835962663E1
2.076421140E3,9.810317802E0,-4.859616776E1
2.076931126E3,9.722588994E0,-4.777900217E1
2.077441111E3,9.621752931E0,-4.751882365E1
2.077951097E3,9.594783915E0,-4.719698042E1
2.078461083E3,9.566023948E0,-4.717251584E1
2.078971069E3,9.590340286E0,-4.743771362E1
2.079481055E3,9.625063070E0,-4.767021128E1
2.079991041E3,9.617494307E0,-4.743658845E1
2.080501027E3,9.599727782E0,-4.731755642E1
2.081011013E3,9.555450257E0,-4.731930685E1
2.081521000E3,9.550332287E0,-4.694374007E1
2.082030985E3,9.528574694E0,-4.722788911E1
2.082540970E3,9.593024463E0,-4.754322634E1
2.083050956E3,9.620771696E0,-4.737947645E1
2.083560942E3,9.533478314E0,-4.718967081E1
2.084070928E3,9.671634762E0,-4.787817018E1
2.084580914E3,9.652043908E0,-4.765068968E1
2.085090900E3,9.602807968E0,-4.741717229E1
2.085600886E3,9.630368849E0,-4.748332673E1
2.086110872E3,9.653366483E0,-4.774691649E1
2.086620859E3,9.624729249E0,-4.751574745E1
2.087130845E3,9.625216998E0,-4.753105293E1
2.087640830E3,9.561137277E0,-4.712308861E1
2.088150816E3,9.553831769E0,-4.684081357E1
2.088660803E3,9.566627135E0,-4.726888912E1
2.089170789E3,9.592734397E0,-4.716602899E1
2.089680774E3,9.610768150E0,-4.756260562E1
2.090190760E3,9.627230421E0,-4.729453168E1
2.090700747E3,9.568470433E0,-4.722935772E1
2.091210733E3,9.596524718E0,-4.684030202E1
2.091720719E3,9.530471585E0,-4.683400155E1
2.092230705E3,9.560592555E0,-4.711042664E1
2.092740691E3,9.700606485E0,-4.760167910E1
2.093250677E3,9.632700358E0,-4.809397258E1
2.093760662E3,9.661694664E0,-4.774761260E1
2.094270648E3,9.634685960E0,-4.740150072E1
2.094780636E3,9.580372606E0,-4.707711781E1
2.095290622E3,9.579039913E0,-4.700860165E1
2.095800608E3,9.606345546E0,-4.754445503E1
2.096310593E3,9.622246379E0,-4.751157550E1
2.096820579E3,9.644457918E0,-4.762412124E1
2.097330565E3,9.628144611E0,-4.748868925E1
2.097840551E3,9.605520265E0,-4.711436901E1
2.098860524E3,9.695567510E0,-4.745469844E1
2.099370511E3,9.688750969E0,-4.784977084E1
2.099880497E3,9.793566363E0,-4.882705315E1
2.100390483E3,9.700238674E0,-4.767428390E1
2.100900469E3,9.671152495E0,-4.792194056E1
2.101410454E3,9.674575650E0,-4.780877660E1
2.101920440E3,9.673341008E0,-4.789385460E1
2.102430428E3,9.733999871E0,-4.749957687E1
2.102940414E3,9.812624977E0,-4.774334700E1
2.103450400E3,9.832161788E0,-4.856692805E1
2.103960386E3,9.868279275E0,-4.805044959E1
2.104470372E3,9.809814294E0,-4.799249174E1
2.104980358E3,9.734619424E0,-4.757959640E1
2.105490343E3,9.763649069E0,-4.768848264E1
2.106000330E3,9.771185645E0,-4.787881784E1
2.106510316E3,9.816429152E0,-4.791055071E1
2.107020302E3,9.847584115E0,-4.786758109E1
2.107530288E3,9.762950891E0,-4.744646386E1
2.108040274E3,9.748903185E0,-4.712862700E1
2.108550261E3,9.659897986E0,-4.681248726E1
2.109060247E3,9.611386170E0,-4.739408123E1
2.109570233E3,9.695539477E0,-4.733087056E1
2.110080220E3,9.618521182E0,-4.715268441E1
2.110590206E3,9.702692660E0,-4.725572405E1
2.111100192E3,9.684701801E0,-4.696270116E1
2.111610177E3,9.685467276E0,-4.764131005E1
2.112120163E3,9.636543351E0,-4.704260105E1
2.112630150E3,9.647186678E0,-4.691560058E1
2.113140136E3,9.618346491E0,-4.694490958E1
2.113650121E3,9.642842223E0,-4.736182057E1
2.114160107E3,9.673161530E0,-4.731726366E1
2.114670093E3,9.676559521E0,-4.745760237E1
2.115180079E3,9.696291769E0,-4.730115695E1
2.115690066E3,9.636406692E0,-4.685870627E1
2.116200052E3,9.673452093E0,-4.725574609E1
2.116710038E3,9.625943455E0,-4.699184682E1
2.117220024E3,9.564016101E0,-4.708450723E1
2.117730009E3,9.573714729E0,-4.737606543E1
2.118239995E3,9.666675512E0,-4.784038529E1
2.118749982E3,9.625496827E0,-4.752112031E1
2.119259968E3,9.634122358E0,-4.751545295E1
2.119769953E3,9.624566412E0,-4.741714607E1
2.120789925E3,9.594322847E0,-4.755926533E1
2.121299911E3,9.864602571E0,-4.890670923E1
2.121809898E3,9.742596600E0,-4.835962965E1
2.122319884E3,9.725580314E0,-4.766508827E1
2.122829869E3,9.635490446E0,-4.704337420E1
2.123339856E3,9.669036747E0,-4.772664536E1
2.123849842E3,9.727440968E0,-4.791701046E1
2.124359828E3,9.720263084E0,-4.795891849E1
2.124869814E3,9.777382218E0,-4.818974837E1
2.125379799E3,9.748780841E0,-4.782134046E1
2.125889785E3,9.773501880E0,-4.793824149E1
2.126399771E3,9.747025550E0,-4.818205147E1
2.126909757E3,9.757651775E0,-4.726498338E1
2.127419743E3,9.841370089E0,-4.891589872E1
2.127929729E3,9.845233337E0,-4.815954033E1
2.128439716E3,9.356885738E0,-4.455370738E1
2.128949702E3,9.292600823E0,-3.524543863E1
2.129459687E3,9.546393923E0,-3.814862428E1
2.129969673E3,1.016871381E1,-5.018392538E1
2.130479660E3,1.020073714E1,-4.836443100E1
2.130989646E3,9.830134138E0,-4.400406418E1
2.131499632E3,9.855674580E0,-4.565659207E1
2.132009618E3,9.971718421E0,-4.584960987E1
2.132519604E3,9.474454394E0,-3.903445461E1
2.133029590E3,9.340004261E0,-4.294063619E1
2.133539575E3,9.738593506E0,-4.835060518E1
2.134049561E3,9.683682866E0,-4.642190657E1
2.134559548E3,9.595977061E0,-4.613377780E1
2.135069534E3,9.508542272E0,-4.444010948E1
2.135579519E3,9.497137028E0,-4.513303045E1
2.136089505E3,9.528879122E0,-4.506403402E1
2.136599492E3,9.520705812E0,-4.505287374E1
2.137109478E3,9.548919327E0,-4.536123764E1
2.137619464E3,9.598860171E0,-4.573295830E1
2.138129450E3,9.563212915E0,-4.543319548E1
2.138639436E3,9.602623385E0,-4.551816233E1
2.139149422E3,9.715600165E0,-4.670159342E1
2.139659407E3,9.462827233E0,-4.290090543E1
2.140169393E3,9.305457314E0,-4.243331513E1
2.140679380E3,8.281466654E0,-3.220110865E1
2.141699352E3,8.452641108E0,-3.610696634E1
2.142209338E3,9.019688379E0,-3.728775379E1
2.142719323E3,9.581555358E0,-3.828990112E1
2.143229309E3,9.948088851E0,-4.488491841E1
2.143739296E3,9.760346405E0,-5.207419291E1
2.144249282E3,8.237136172E0,-5.146536756E1
2.144759268E3,8.655261073E0,-5.241740139E1
2.145269254E3,7.657454695E0,-3.543335208E1
2.145779240E3,8.406748943E0,-3.820638632E1
2.146289226E3,9.080183145E0,-4.146374103E1
2.146799211E3,8.584273387E0,-4.274677514E1
2.147309197E3,8.736218415E0,-4.553036689E1
2.147819184E3,9.102527509E0,-4.652212305E1
2.148329170E3,8.945561089E0,-4.546139200E1
2.148839156E3,9.355522877E0,-4.809748090E1
2.149349142E3,9.671818806E0,-4.607129050E1
2.149859128E3,9.760918928E0,-4.607844396E1
2.150369113E3,9.793795341E0,-4.649027595E1
2.150879099E3,9.749884324E0,-4.608619376E1
2.151389086E3,9.865565578E0,-4.637103966E1
2.151899072E3,9.802086670E0,-4.645692222E1
2.152409057E3,9.814351230E0,-4.612156258E1
2.152919043E3,9.752935268E0,-4.624555440E1
2.153429030E3,9.816179727E0,-4.639187704E1
2.153939016E3,9.825863876E0,-4.609323569E1
2.154449002E3,9.823913748E0,-4.627222055E1
2.154958988E3,9.816875944E0,-4.611538015E1
2.155468974E3,9.833350199E0,-4.586076030E1
2.155978960E3,9.844618657E0,-4.597131093E1
2.156488945E3,9.832168153E0,-4.564002157E1
2.156998931E3,9.835163856E0,-4.576742135E1
2.157508917E3,9.846233022E0,-4.561541292E1
2.158018903E3,9.831475749E0,-4.570989957E1
2.158528889E3,9.837080465E0,-4.573354752E1
2.159038875E3,9.834881543E0,-4.552186056E1
2.159548863E3,9.843032500E0,-4.564944737E1
2.160058849E3,9.861403433E0,-4.557977024E1
2.160568835E3,9.861747058E0,-4.562257677E1
2.161078821E3,9.855865459E0,-4.556430508E1
2.161588806E3,9.843154636E0,-4.539579695E1
2.162098792E3,9.880241806E0,-4.558162457E1
2.162608779E3,9.831474962E0,-4.566791722E1
2.163118765E3,9.835087012E0,-4.551143559E1
2.163628752E3,9.852695727E0,-4.531975196E1
2.164648724E3,9.812003960E0,-4.516841836E1
2.165158711E3,9.798371670E0,-4.532971204E1
2.165668697E3,9.808192807E0,-4.517399727E1
2.166178683E3,9.783661494E0,-4.539545484E1
2.166688669E3,9.820802899E0,-4.503037824E1
2.167198655E3,9.844110890E0,-4.565361821E1
2.167708642E3,9.810029909E0,-4.531342779E1
2.168218629E3,9.901408074E0,-4.558929346E1
2.168728615E3,9.885366562E0,-4.564647659E1
2.169238601E3,9.941771158E0,-4.584998320E1
2.169748588E3,9.906486446E0,-4.584660917E1
2.170258574E3,9.915706071E0,-4.565695570E1
2.170768559E3,9.904406293E0,-4.572550092E1
2.171278546E3,9.841935215E0,-4.549888823E1
2.171788533E3,9.876309228E0,-4.534982876E1
2.172298520E3,9.832633509E0,-4.550497615E1
2.172808505E3,9.882627081E0,-4.543129494E1
2.173318492E3,9.863339429E0,-4.556357731E1
2.173828479E3,9.854321829E0,-4.548486172E1
2.174338465E3,9.855913809E0,-4.551672104E1
2.174848452E3,9.823026053E0,-4.539866254E1
2.175358438E3,9.837441581E0,-4.547342530E1
2.175868425E3,9.821428937E0,-4.544850515E1
2.176378411E3,9.813586612E0,-4.525457585E1
2.176888397E3,9.860143247E0,-4.563860005E1
2.177398384E3,9.828613147E0,-4.553334868E1
2.177908370E3,9.857031472E0,-4.553349603E1
2.178418356E3,9.829286694E0,-4.539006461E1
2.178928342E3,9.841429513E0,-4.528000575E1
2.179438329E3,9.769873644E0,-4.530650780E1
2.179948316E3,9.864894774E0,-4.522010152E1
2.180458302E3,9.820142121E0,-4.514700304E1
2.180968289E3,9.859020930E0,-4.567116316E1
2.181478275E3,9.889241999E0,-4.553790224E1
2.181988261E3,9.854812857E0,-4.521795587E1
2.182498246E3,9.819520889E0,-4.537989326E1
2.183008233E3,9.822635176E0,-4.504406715E1
2.183518220E3,9.760828104E0,-4.500738906E1
2.184028206E3,9.801350605E0,-4.503071833E1
2.184538193E3,9.838683119E0,-4.512113314E1
2.185048179E3,9.777521373E0,-4.543891477E1
2.185558165E3,9.820137134E0,-4.511167817E1
2.186068151E3,9.804278803E0,-4.505554321E1
2.186578137E3,9.794097344E0,-4.504943527E1
2.187088123E3,9.774615792E0,-4.490157191E1
2.187598110E3,9.800794715E0,-4.502406297E1
2.188108096E3,9.764550088E0,-4.488280909E1
2.188618083E3,9.812375770E0,-4.520922259E1
2.189128069E3,9.777228965E0,-4.492238963E1
2.189638055E3,9.760111529E0,-4.497470598E1
2.190148041E3,9.741798924E0,-4.488629615E1
2.190658027E3,9.768117835E0,-4.491544138E1
2.191168014E3,9.750472275E0,-4.486058029E1
2.191677999E3,9.779092777E0,-4.494382254E1
2.192187985E3,9.770036975E0,-4.498665569E1
2.192697971E3,9.771818950E0,-4.487663019E1
2.193207957E3,9.783522035E0,-4.500191400E1
2.193717943E3,9.758570961E0,-4.484895093E1
2.194227929E3,9.820644456E0,-4.511145073E1
2.195247902E3,9.828566816E0,-4.519914135E1
2.195757889E3,9.785489700E0,-4.499666853E1
2.196267875E3,9.802838728E0,-4.501337210E1
2.196777860E3,9.807346745E0,-4.511169829E1
2.197287846E3,9.849209490E0,-4.498197511E1
2.197797833E3,9.974765318E0,-4.483510020E1
2.198307819E3,9.694739583E0,-4.360713210E1
2.198817805E3,1.028079580E1,-4.551377071E1
2.199327792E3,1.006045483E1,-4.399056709E1
2.199837777E3,1.008591341E1,-4.440375318E1
2.200347763E3,1.001843810E1,-4.502610469E1
2.200857749E3,1.009266945E1,-4.480236368E1
2.201367735E3,1.000304844E1,-4.550900133E1
2.201877721E3,9.865212866E0,-4.404986764E1
2.202387707E3,9.933655937E0,-4.503912023E1
2.202897693E3,9.935852999E0,-4.473718101E1
2.203407679E3,9.866094693E0,-4.472786418E1
2.203917665E3,9.884345693E0,-4.445287491E1
2.204427651E3,9.920308756E0,-4.490788704E1
2.204937637E3,9.932741098E0,-4.490027413E1
2.205447623E3,9.953310357E0,-4.484509039E1
2.205957609E3,9.869946648E0,-4.484201675E1
2.206467595E3,9.900959062E0,-4.481155192E1
2.206977580E3,9.910663002E0,-4.470113756E1
2.207487566E3,1.007956157E1,-4.555280454E1
2.207997552E3,1.006868133E1,-4.591514881E1
2.208507539E3,1.006836791E1,-4.576261564E1
2.209017525E3,9.999233599E0,-4.518815015E1
2.209527511E3,1.001305273E1,-4.553975851E1
2.210037497E3,9.988764943E0,-4.527964186E1
2.210547482E3,9.978872043E0,-4.547290009E1
2.211057468E3,1.005711001E1,-4.549904901E1
2.211567455E3,1.007556067E1,-4.512655958E1
2.212077441E3,1.011280316E1,-4.596609586E1
2.212587427E3,1.002796553E1,-4.553005086E1
2.213097413E3,9.991685352E0,-4.560273894E1
2.213607398E3,9.993355254E0,-4.560276235E1
2.214117384E3,9.985677272E0,-4.554403605E1
2.214627369E3,1.002956060E1,-4.591325141E1
2.215137355E3,1.002621355E1,-4.660682404E1
2.215647341E3,1.002004235E1,-4.618954963E1
2.216157327E3,1.000514510E1,-4.710393218E1
2.216667314E3,9.919441053E0,-4.617236946E1
2.217177299E3,9.969252687E0,-4.713816596E1
2.217687284E3,1.003099686E1,-4.620430821E1
2.218197270E3,1.006032356E1,-4.607424671E1
2.218707256E3,1.009628562E1,-4.629590307E1
2.219217242E3,1.015013348E1,-4.659143642E1
2.219727229E3,1.015472413E1,-4.655000413E1
2.220237214E3,1.011411090E1,-4.656871976E1
2.220747199E3,1.012525094E1,-4.612078182E1
2.221257185E3,1.007800070E1,-4.658131480E1
2.221767171E3,9.996997073E0,-4.463771719E1
2.222277157E3,1.012085461E1,-4.598472621E1
2.222787144E3,1.020470320E1,-4.675682899E1
2.223297129E3,1.020031258E1,-4.658039996E1
2.223807115E3,1.019567209E1,-4.630825356E1
2.224317101E3,1.017634823E1,-4.614323058E1
2.224827087E3,1.016448158E1,-4.635750401E1
2.225337073E3,1.025469842E1,-4.615423884E1
2.226357043E3,1.020754434E1,-4.623536688E1
2.226867029E3,1.014641163E1,-4.617577238E1
2.227377015E3,1.017324535E1,-4.602245156E1
2.227887002E3,1.023281688E1,-4.642772351E1
2.228396988E3,1.020960857E1,-4.630325453E1
2.228906972E3,1.026036049E1,-4.679370506E1
2.229416958E3,1.021468514E1,-4.618531607E1
2.229926944E3,1.025429966E1,-4.639643820E1
2.230436930E3,1.024845630E1,-4.695440497E1
2.230946915E3,1.023987225E1,-4.611261679E1
2.231456901E3,1.018227961E1,-4.647083736E1
2.231966887E3,1.021912773E1,-4.645746426E1
2.232476874E3,1.017951412E1,-4.628592454E1
2.232986859E3,1.018274674E1,-4.628197186E1
2.233496844E3,1.016206463E1,-4.625469082E1
2.234006830E3,1.018602660E1,-4.610569676E1
2.234516816E3,1.018067632E1,-4.646891950E1
2.235026801E3,1.024231751E1,-4.646804323E1
2.235536788E3,1.018586750E1,-4.638431469E1
2.236046774E3,1.017168269E1,-4.619228718E1
2.236556759E3,1.008654907E1,-4.574630270E1
2.237066744E3,1.023558930E1,-4.584557895E1
2.237576730E3,1.023869345E1,-4.727043893E1
2.238086716E3,1.034831508E1,-4.700579975E1
2.238596702E3,1.023925713E1,-4.689546870E1
2.239106688E3,1.027510770E1,-4.686700294E1
2.239616673E3,1.025188927E1,-4.667297082E1
2.240126659E3,1.026697172E1,-4.693005447E1
2.240636645E3,1.024082820E1,-4.642640594E1
2.241146631E3,1.019226960E1,-4.606089152E1
2.241656616E3,1.027575794E1,-4.699595037E1
2.242166602E3,1.024827009E1,-4.663864263E1
2.242676588E3,1.020769793E1,-4.639616631E1
2.243186574E3,1.024553291E1,-4.661382882E1
2.243696560E3,1.021519998E1,-4.637903822E1
2.244206546E3,1.025512945E1,-4.673596288E1
2.244716531E3,1.024340819E1,-4.656330499E1
2.245226517E3,1.023430986E1,-4.628350904E1
2.245736503E3,1.028126909E1,-4.675135172E1
2.246246489E3,1.018219360E1,-4.628872641E1
2.246756474E3,1.021485007E1,-4.615658517E1
2.247266459E3,1.026837546E1,-4.677054221E1
2.247776445E3,1.024154924E1,-4.680581445E1
2.248286431E3,1.027115272E1,-4.659293179E1
2.248796417E3,1.027513855E1,-4.670748725E1
2.249306403E3,1.025763322E1,-4.633551016E1
2.249816389E3,1.023311229E1,-4.629529759E1
2.250326374E3,1.026657365E1,-4.681240257E1
2.250836361E3,1.030544135E1,-4.675518004E1
2.251346347E3,1.024936394E1,-4.639669900E1
2.251856333E3,1.022176626E1,-4.618268588E1
2.252366319E3,1.026291905E1,-4.651189002E1
2.252876305E3,1.036424673E1,-4.640089487E1
2.253386291E3,1.038886182E1,-4.806107794E1
2.253896277E3,1.032360520E1,-4.662604645E1
2.254406263E3,1.038335796E1,-4.737535606E1
2.254916249E3,1.042797931E1,-4.721513962E1
2.255426236E3,1.021628090E1,-4.582137618E1
2.255936221E3,1.037571017E1,-4.645328790E1
2.256446207E3,1.033003439E1,-4.592336270E1
2.256956194E3,1.032808301E1,-4.640774733E1
2.257976166E3,1.032473354E1,-4.582243466E1
2.258486152E3,1.028539847E1,-4.611886822E1
2.258996138E3,1.027969014E1,-4.586410314E1
2.259506124E3,1.036322216E1,-4.645668937E1
2.260016111E3,1.035711096E1,-4.649276397E1
2.260526098E3,1.028339230E1,-4.672836691E1
2.261036084E3,1.032478304E1,-4.648173415E1
2.261546069E3,1.031278798E1,-4.642651357E1
2.262056056E3,1.029806809E1,-4.638618849E1
2.262566043E3,1.032777046E1,-4.648991355E1
2.263076030E3,1.028949002E1,-4.642236426E1
2.263586015E3,1.029605438E1,-4.643361691E1
2.264096001E3,1.044238854E1,-4.745025806E1
2.264605989E3,1.031238033E1,-4.660801181E1
2.265115975E3,1.021170487E1,-4.594895175E1
2.265625960E3,1.015981360E1,-4.681538010E1
2.266135947E3,9.520806167E0,-3.441558854E1
2.266645933E3,9.554834790E0,-3.859455591E1
2.267155919E3,1.141399565E1,-5.837694048E1
2.267665907E3,9.878465965E0,-4.676184533E1
2.268175893E3,1.016231045E1,-3.709466623E1
2.268685879E3,9.033762374E0,-3.210765436E1
2.269195866E3,8.259431828E0,-2.471962719E1
2.269705851E3,8.470629881E0,-1.876181660E1
2.270215837E3,8.694462596E0,-1.621460012E1
2.270725824E3,8.880026456E0,-1.131224956E1
2.271235810E3,9.248874387E0,-8.022572599E0
2.271745796E3,1.044228381E1,-1.396182536E1
2.272255783E3,1.160707844E1,-2.686863160E1
2.272765770E3,1.219388257E1,-3.110876237E1
2.273275757E3,1.229447765E1,-3.709074862E1
2.273785742E3,1.162926042E1,-3.521365032E1
2.274295728E3,1.276936929E1,-4.112561929E1
2.274805716E3,1.267196044E1,-4.819025224E1
2.275315702E3,1.202800552E1,-4.861375195E1
2.275825688E3,1.079521560E1,-4.047657474E1
2.276335675E3,9.595945963E0,-2.986277284E1
2.276845660E3,9.019750983E0,-2.690644151E1
2.277355646E3,9.311234977E0,-3.174000311E1
2.277865633E3,1.126574370E1,-3.738790712E1
2.278375619E3,1.231099909E1,-4.634117428E1
2.278885606E3,1.149765507E1,-4.465437585E1
2.279395593E3,1.114910330E1,-5.675477023E1
2.279905579E3,1.113295430E1,-4.837061339E1
2.280415566E3,1.039591036E1,-4.413631062E1
2.280925551E3,1.050682954E1,-4.322812439E1
2.281435537E3,1.093734588E1,-4.770159756E1
2.282455511E3,1.108585551E1,-4.836460593E1
2.282965498E3,1.118156541E1,-4.801643237E1
2.283475484E3,1.117607614E1,-4.900871340E1
2.283985470E3,1.126561720E1,-4.915365790E1
2.284495457E3,1.115903457E1,-4.874890242E1
2.285005443E3,1.120672770E1,-4.894257995E1
2.285515429E3,1.133337549E1,-4.936180060E1
2.286025415E3,1.104000812E1,-4.859874996E1
2.286535403E3,1.128020329E1,-4.951973754E1
2.287045389E3,1.126281095E1,-4.878234383E1
2.287555376E3,1.121257880E1,-4.971925678E1
2.288065362E3,1.118616472E1,-4.874451876E1
2.288575348E3,1.120727516E1,-4.939232610E1
2.289085334E3,1.129065744E1,-4.970183027E1
2.289595320E3,1.129492449E1,-5.032203478E1
2.290105307E3,1.130086322E1,-4.975253506E1
2.290615293E3,1.129212527E1,-5.000655564E1
2.291125280E3,1.131150258E1,-4.999299539E1
2.291635267E3,1.126918923E1,-4.950796152E1
2.292145254E3,1.127465809E1,-4.941711934E1
2.292655240E3,1.128754934E1,-4.928621628E1
2.293165227E3,1.134072274E1,-4.959601179E1
2.293675214E3,1.151938753E1,-4.963116613E1
2.294185200E3,1.149979937E1,-4.984136744E1
2.294695186E3,1.148425519E1,-4.913315980E1
2.295205172E3,1.146272672E1,-4.986587422E1
2.295715160E3,1.148293376E1,-4.962413935E1
2.296225147E3,1.140526702E1,-4.945917690E1
2.296735133E3,1.139417525E1,-4.897154362E1
2.297245120E3,1.138565267E1,-4.912000017E1
2.297755106E3,1.140201435E1,-4.919801184E1
2.298265093E3,1.138500300E1,-4.917106171E1
2.298775080E3,1.138352837E1,-4.919114837E1
2.299285067E3,1.141141725E1,-4.911253292E1
2.299795054E3,1.137615967E1,-4.907390363E1
2.300305041E3,1.138546256E1,-4.910668605E1
2.300815027E3,1.138336930E1,-4.889521972E1
2.301325014E3,1.135382338E1,-4.918658936E1
2.301835000E3,1.144740893E1,-4.923149592E1
2.302344987E3,1.140824396E1,-4.918854896E1
2.302854975E3,1.144343835E1,-4.916267871E1
2.303364962E3,1.144674954E1,-4.927972623E1
2.304384936E3,1.151312665E1,-5.052087392E1
2.304894922E3,1.156292535E1,-4.993370894E1
2.305404909E3,1.154128802E1,-4.978815018E1
2.305914897E3,1.149463082E1,-4.959647561E1
2.306424884E3,1.154709691E1,-4.982054350E1
2.306934870E3,1.154680553E1,-4.993453062E1
2.307444857E3,1.154533323E1,-4.974261944E1
2.307954844E3,1.157497121E1,-4.999382759E1
2.308464831E3,1.157347377E1,-4.994615581E1
2.308974818E3,1.157630480E1,-4.997878299E1
2.309484805E3,1.154051426E1,-4.972769360E1
2.309994793E3,1.153517303E1,-4.982626103E1
2.310504780E3,1.149301034E1,-4.975715988E1
2.311014767E3,1.158344088E1,-4.976061279E1
2.311524753E3,1.155678057E1,-5.004078623E1
2.312034740E3,1.155360427E1,-4.984528856E1
2.312544728E3,1.154002101E1,-4.964468294E1
2.313054715E3,1.151616291E1,-4.980446834E1
2.313564701E3,1.153717389E1,-4.961951772E1
2.314074688E3,1.150327700E1,-4.967695371E1
2.314584677E3,1.157135708E1,-4.980848198E1
2.315094664E3,1.154428885E1,-4.976844121E1
2.315604650E3,1.153314126E1,-4.979057216E1
2.316114637E3,1.150234899E1,-4.959706385E1
2.316624625E3,1.150669627E1,-4.980183523E1
2.317134612E3,1.150363744E1,-4.975540002E1
2.317644598E3,1.153697095E1,-4.971817607E1
2.318154585E3,1.153290043E1,-4.998189564E1
2.318664572E3,1.153545809E1,-4.971643787E1
2.319174560E3,1.149082157E1,-4.972085461E1
2.319684548E3,1.150844472E1,-4.952873184E1
2.320194535E3,1.150245500E1,-4.960406798E1
2.320704521E3,1.149511580E1,-4.980599683E1
2.321214509E3,1.152151563E1,-4.971570536E1
2.321724497E3,1.150242109E1,-4.987275030E1
2.322234485E3,1.149010952E1,-4.960057790E1
2.322744472E3,1.147017368E1,-4.948646079E1
2.323254460E3,1.145638612E1,-4.947728118E1
