"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)","Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute Linear acceleration (m/s^2)","Time (s)","Attitude x (m/s^2)","Attitude y (m/s^2)","Attitude z (m/s^2)","Absolute Attitude (m/s^2)","Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.901522498E2,-1.582341856E0,1.328372928E0,9.648791118E0,9.867499705E0,9.901522498E2,-4.224781846E-2,1.665688297E-2,4.973757432E-2,6.735099267E-2,9.901522498E2,-1.582341856E0,1.328372928E0,9.648791118E0,9.867499705E0,9.901522498E2,3.064434163E-4,-1.540855737E-3,-1.177999492E-3,1.963625925E-3
9.906622295E2,-1.576389528E0,1.329444230E0,9.651464969E0,9.869306053E0,9.906622295E2,-4.423197651E-2,1.961945504E-2,5.097259798E-2,7.028226310E-2,9.906622295E2,-1.576389528E0,1.329444230E0,9.651464969E0,9.869306053E0,9.906622295E2,-5.817336222E-4,-1.579093400E-3,-8.723302379E-4,1.895497301E-3
9.911722075E2,-1.571945828E0,1.328648825E0,9.652530401E0,9.869532133E0,9.911722075E2,-4.226441997E-2,1.903766855E-2,5.139568417E-2,6.921149016E-2,9.911722075E2,-1.571945828E0,1.328648825E0,9.652530401E0,9.869532133E0,9.911722075E2,2.558823291E-4,-2.292238139E-4,-7.994697594E-4,8.701558592E-4
9.916821860E2,-1.573527832E0,1.327815265E0,9.651696840E0,9.868856829E0,9.916821860E2,-4.289681927E-2,1.902090366E-2,5.058325368E-2,6.899708278E-2,9.916821860E2,-1.573527832E0,1.327815265E0,9.651696840E0,9.868856829E0,9.916821860E2,-1.450861179E-3,-2.447649261E-4,7.882977325E-4,1.669227769E-3
9.921921660E2,-1.574425964E0,1.326309572E0,9.650317356E0,9.867448468E0,9.921921660E2,-4.317080719E-2,2.118915155E-2,4.889918678E-2,6.858446766E-2,9.921921660E2,-1.574425964E0,1.326309572E0,9.650317356E0,9.867448468E0,9.921921660E2,1.138657806E-5,7.234561011E-4,1.565443913E-3,1.724567491E-3
9.927021450E2,-1.580005538E0,1.325164894E0,9.649630549E0,9.867514845E0,9.927021450E2,-4.385377917E-2,1.838153356E-2,4.901637186E-2,6.829084444E-2,9.927021450E2,-1.580005538E0,1.325164894E0,9.649630549E0,9.867514845E0,9.927021450E2,-1.329622441E-4,3.670247308E-5,9.049165483E-4,9.153687723E-4
9.932121230E2,-1.582535571E0,1.324102397E0,9.651720321E0,9.869821232E0,9.932121230E2,-4.795802296E-2,1.459197889E-2,5.098803005E-2,7.150298611E-2,9.932121230E2,-1.582535571E0,1.324102397E0,9.651720321E0,9.869821232E0,9.932121230E2,1.226430896E-3,-6.759771027E-4,-1.059546263E-3,1.756051272E-3
9.937221010E2,-1.579635719E0,1.331102546E0,9.650895565E0,9.869491791E0,9.937221010E2,-4.665181231E-2,2.127856235E-2,5.047436935E-2,7.195019645E-2,9.937221010E2,-1.579635719E0,1.331102546E0,9.650895565E0,9.869491791E0,9.937221010E2,-7.449179687E-4,-1.841437619E-3,-6.548956073E-4,2.091574417E-3
9.942320810E2,-1.569867796E0,1.323072187E0,9.651464969E0,9.867410043E0,9.942320810E2,-4.520354011E-2,1.530052098E-2,4.925697905E-2,6.858364212E-2,9.942320810E2,-1.569867796E0,1.323072187E0,9.651464969E0,9.867410043E0,9.942320810E2,-3.233768375E-5,-1.384700872E-3,-1.734184672E-3,2.219423057E-3
9.947420600E2,-1.571176839E0,1.327923862E0,9.653733781E0,9.870489064E0,9.947420600E2,-4.779440698E-2,2.099280835E-2,5.085745370E-2,7.287992822E-2,9.947420600E2,-1.571176839E0,1.327923862E0,9.653733781E0,9.870489064E0,9.947420600E2,-5.172093344E-4,4.089965951E-4,4.257691714E-4,7.848968707E-4
9.952520386E2,-1.574073756E0,1.323380369E0,9.651978607E0,9.868623755E0,9.952520386E2,-4.623677465E-2,1.956876197E-2,4.953136251E-2,7.052752404E-2,9.952520386E2,-1.574073756E0,1.323380369E0,9.651978607E0,9.868623755E0,9.952520386E2,-8.114196141E-4,1.181373962E-3,1.813596064E-3,2.311531292E-3
9.957620176E2,-1.583281079E0,1.319884697E0,9.652066659E0,9.869714555E0,9.957620176E2,-4.768692426E-2,1.511865538E-2,5.100473474E-2,7.144298042E-2,9.957620176E2,-1.583281079E0,1.319884697E0,9.652066659E0,9.869714555E0,9.957620176E2,-1.017618468E-4,1.273773939E-3,1.392553035E-3,1.889989280E-3
9.962719957E2,-1.585679034E0,1.325291102E0,9.649055275E0,9.867879316E0,9.962719957E2,-5.017590339E-2,2.024603006E-2,4.815964012E-2,7.243530872E-2,9.962719957E2,-1.585679034E0,1.325291102E0,9.649055275E0,9.867879316E0,9.962719957E2,2.437615767E-4,-1.782512521E-3,-7.030762020E-4,1.931602117E-3
9.967819747E2,-1.577005893E0,1.325775389E0,9.652527466E0,9.869950073E0,9.967819747E2,-4.759326276E-2,1.884296486E-2,5.080918550E-2,7.212315382E-2,9.967819747E2,-1.577005893E0,1.325775389E0,9.652527466E0,9.869950073E0,9.967819747E2,4.815032806E-4,-1.508474601E-3,-1.603004582E-3,2.253212090E-3
9.972919533E2,-1.573607079E0,1.327107912E0,9.651479645E0,9.868561900E0,9.972919533E2,-5.069750082E-2,2.134196738E-2,4.925059298E-2,7.383317052E-2,9.972919533E2,-1.573607079E0,1.327107912E0,9.651479645E0,9.868561900E0,9.972919533E2,-3.731688895E-4,-1.611164451E-3,-9.288094189E-4,1.896784871E-3
9.978019323E2,-1.572576868E0,1.325737233E0,9.653452014E0,9.870142502E0,9.978019323E2,-5.196008952E-2,1.958929029E-2,5.038734902E-2,7.498317237E-2,9.978019323E2,-1.572576868E0,1.325737233E0,9.653452014E0,9.870142502E0,9.978019323E2,-3.498722571E-4,3.551358777E-4,-2.901387109E-5,4.993735001E-4
9.983119120E2,-1.577002958E0,1.321522468E0,9.652548011E0,9.869399327E0,9.983119120E2,-5.178251761E-2,1.782532864E-2,4.999981621E-2,7.415627480E-2,9.983119120E2,-1.577002958E0,1.321522468E0,9.652548011E0,9.869399327E0,9.983119120E2,-5.925667801E-4,7.346299586E-4,2.319330957E-3,2.504019299E-3
9.988218910E2,-1.581707880E0,1.324448736E0,9.649844809E0,9.867900948E0,9.988218910E2,-5.249846617E-2,1.790990689E-2,4.845244804E-2,7.365116045E-2,9.988218910E2,-1.581707880E0,1.324448736E0,9.649844809E0,9.867900948E0,9.988218910E2,3.150211665E-4,2.742213215E-4,7.400062556E-4,8.497322678E-4
9.993318695E2,-1.589614967E0,1.323855851E0,9.649381068E0,9.868638460E0,9.993318695E2,-5.963127817E-2,1.386148108E-2,4.845225313E-2,7.807464907E-2,9.993318695E2,-1.589614967E0,1.323855851E0,9.649381068E0,9.868638460E0,9.993318695E2,8.114595194E-4,-8.153464992E-4,-7.717387075E-4,1.385220956E-3
9.998418485E2,-1.577346362E0,1.331751197E0,9.650097225E0,9.868432462E0,9.998418485E2,-4.811221748E-2,1.665470173E-2,4.938427638E-2,7.092934029E-2,9.998418485E2,-1.577346362E0,1.331751197E0,9.650097225E0,9.868432462E0,9.998418485E2,-1.211628893E-4,-2.788119429E-4,3.219838085E-3,3.234157362E-3
1.000351827E3,-1.579289380E0,1.329100826E0,9.652289725E0,9.870529919E0,1.000351827E3,-5.410128830E-2,1.436298588E-2,5.117433839E-2,7.584232109E-2,1.000351827E3,-1.579289380E0,1.329100826E0,9.652289725E0,9.870529919E0,1.000351827E3,-2.196429790E-5,-1.462251729E-3,-1.264197446E-3,1.933095375E-3
1.000861806E3,-1.574807524E0,1.336855289E0,9.650205823E0,9.868823295E0,1.000861806E3,-5.369016885E-2,2.317165001E-2,4.826408744E-2,7.582203988E-2,1.000861806E3,-1.574807524E0,1.336855289E0,9.650205823E0,9.868823295E0,1.000861806E3,-6.172218743E-4,4.399466127E-4,-1.219605717E-4,7.677175557E-4
1.001371784E3,-1.583659704E0,1.329420749E0,9.647963427E0,9.867042915E0,1.001371784E3,-5.739946188E-2,1.909147153E-2,4.698954347E-2,7.659764817E-2,1.001371784E3,-1.583659704E0,1.329420749E0,9.647963427E0,9.867042915E0,1.001371784E3,-1.498183719E-3,-3.577883392E-5,1.317777297E-3,1.995588030E-3
1.001881763E3,-1.585649683E0,1.326071831E0,9.650431824E0,9.869325499E0,1.001881763E3,-5.512786160E-2,1.583938777E-2,4.946006088E-2,7.573813406E-2,1.001881763E3,-1.585649683E0,1.326071831E0,9.650431824E0,9.869325499E0,1.001881763E3,1.020931013E-3,1.038092937E-3,1.204754409E-4,1.460976185E-3
1.002391743E3,-1.588467353E0,1.334618764E0,9.648298026E0,9.868844439E0,1.002391743E3,-5.408903208E-2,2.009428335E-2,4.873877816E-2,7.553060381E-2,1.002391743E3,-1.588467353E0,1.334618764E0,9.648298026E0,9.868844439E0,1.002391743E3,1.316693401E-4,-6.674887914E-4,9.270278993E-5,6.866381209E-4
1.002901722E3,-1.591866168E0,1.330632935E0,9.648620884E0,9.869169512E0,1.002901722E3,-6.238112624E-2,1.409798376E-2,4.855800748E-2,8.029967713E-2,1.002901722E3,-1.591866168E0,1.330632935E0,9.648620884E0,9.869169512E0,1.002901722E3,6.701019958E-4,-1.263901372E-3,-1.677422396E-3,2.204592765E-3
1.003411701E3,-1.581473075E0,1.338108565E0,9.648365532E0,9.868259678E0,1.003411701E3,-5.823269011E-2,2.179198515E-2,4.688412161E-2,7.787205965E-2,1.003411701E3,-1.581473075E0,1.338108565E0,9.648365532E0,9.868259678E0,1.003411701E3,-7.253661843E-4,-2.521855063E-3,-3.599552666E-4,2.648674546E-3
1.003921680E3,-1.574977758E0,1.331950782E0,9.649187353E0,9.867191312E0,1.003921680E3,-5.819499850E-2,1.678731028E-2,4.701695660E-2,7.667506664E-2,1.003921680E3,-1.574977758E0,1.331950782E0,9.649187353E0,9.867191312E0,1.003921680E3,2.650791852E-4,-6.722653531E-4,-1.348939647E-3,1.530309070E-3
1.004431659E3,-1.579917486E0,1.331475301E0,9.651723256E0,9.870396524E0,1.004431659E3,-6.141293625E-2,1.835097039E-2,4.947486236E-2,8.096955513E-2,1.004431659E3,-1.579917486E0,1.331475301E0,9.651723256E0,9.870396524E0,1.004431659E3,-9.076468847E-4,9.880777375E-5,7.173963001E-4,1.161138792E-3
1.004941638E3,-1.580513306E0,1.330298336E0,9.650616733E0,9.869251203E0,1.004941638E3,-6.067213415E-2,2.110015062E-2,4.810292212E-2,8.025095224E-2,1.004941638E3,-1.580513306E0,1.330298336E0,9.650616733E0,9.869251203E0,1.004941638E3,-4.949190599E-4,-9.252291228E-5,1.029169196E-4,5.139039380E-4
1.005451616E3,-1.584546096E0,1.327809394E0,9.650358447E0,9.869310121E0,1.005451616E3,-6.330172735E-2,1.945238232E-2,4.746249150E-2,8.147510026E-2,1.005451616E3,-1.584546096E0,1.327809394E0,9.650358447E0,9.869310121E0,1.005451616E3,-2.920034561E-5,-3.630038871E-4,-3.400129750E-4,4.982301731E-4
1.005961594E3,-1.586503790E0,1.331126027E0,9.647470335E0,9.867247572E0,1.005961594E3,-6.759166036E-2,2.223923695E-2,4.458208428E-2,8.396891359E-2,1.005961594E3,-1.586503790E0,1.331126027E0,9.647470335E0,9.867247572E0,1.005961594E3,1.490282936E-4,-1.295017914E-3,1.490733121E-4,1.312060853E-3
1.006471574E3,-1.582972897E0,1.331921432E0,9.651511931E0,9.870739609E0,1.006471574E3,-6.490249722E-2,2.134278714E-2,4.875244460E-2,8.393241068E-2,1.006471574E3,-1.582972897E0,1.331921432E0,9.651511931E0,9.870739609E0,1.006471574E3,-2.165020617E-4,-9.574347093E-4,-6.592267869E-4,1.182427301E-3
1.006981553E3,-1.576639009E0,1.332156237E0,9.648661975E0,9.866970594E0,1.006981553E3,-6.461827668E-2,2.362780449E-2,4.456947264E-2,8.197702555E-2,1.006981553E3,-1.576639009E0,1.332156237E0,9.648661975E0,9.866970594E0,1.006981553E3,-5.346685420E-4,-1.797888999E-3,-1.492417312E-3,2.396994939E-3
1.007491532E3,-1.577777818E0,1.330782623E0,9.651318216E0,9.869564759E0,1.007491532E3,-6.874151246E-2,2.408749310E-2,4.672121360E-2,8.653597321E-2,1.007491532E3,-1.577777818E0,1.330782623E0,9.651318216E0,9.869564759E0,1.007491532E3,-3.105691159E-4,-1.002302841E-3,-1.494901981E-3,1.826416188E-3
1.008001511E3,-1.579849979E0,1.326250871E0,9.651667489E0,9.869627787E0,1.008001511E3,-6.940249433E-2,2.317699276E-2,4.651831522E-2,8.670543733E-2,1.008001511E3,-1.579849979E0,1.326250871E0,9.651667489E0,9.869627787E0,1.008001511E3,-5.875963024E-4,8.536705145E-4,1.387085455E-4,1.045592092E-3
1.008511489E3,-1.584942331E0,1.329227035E0,9.648283350E0,9.867535574E0,1.008511489E3,-6.697813840E-2,2.409636424E-2,4.509791188E-2,8.426462751E-2,1.008511489E3,-1.584942331E0,1.329227035E0,9.648283350E0,9.867535574E0,1.008511489E3,3.227345125E-4,1.066662819E-3,8.479684281E-4,1.400349095E-3
1.009021468E3,-1.602033261E0,1.332502576E0,9.647347062E0,9.869821631E0,1.009021468E3,-6.910557329E-2,2.354251540E-2,4.624797895E-2,8.642167464E-2,1.009021468E3,-1.602033261E0,1.332502576E0,9.647347062E0,9.869821631E0,1.009021468E3,1.865726453E-3,3.718812626E-3,3.159884729E-4,4.172571300E-3
1.009531447E3,-1.647074890E0,1.367632464E0,9.637188775E0,9.872116375E0,1.009531447E3,-9.847900952E-2,2.833292135E-2,4.373549917E-2,1.114166219E-1,1.009531447E3,-1.647074890E0,1.367632464E0,9.637188775E0,9.872116375E0,1.009531447E3,8.419374871E-3,1.449993273E-3,1.164670350E-2,1.444417031E-2
1.010041426E3,-1.573947547E0,1.420361050E0,9.632745074E0,9.863291239E0,1.010041426E3,-3.255111991E-2,3.344259673E-2,4.411520130E-2,6.421941817E-2,1.010041426E3,-1.573947547E0,1.420361050E0,9.632745074E0,9.863291239E0,1.010041426E3,3.001225957E-3,-9.879298079E-4,9.529460039E-3,1.003962007E-2
1.010551405E3,-1.588476159E0,1.389093718E0,9.638979169E0,9.867256827E0,1.010551405E3,-6.895489857E-2,6.823431236E-3,4.669874195E-2,8.355901956E-2,1.010551405E3,-1.588476159E0,1.389093718E0,9.638979169E0,9.867256827E0,1.010551405E3,-3.124969413E-3,-3.576409670E-3,-3.181302308E-3,5.716364608E-3
1.011061383E3,-1.605966258E0,1.393666561E0,9.642234165E0,9.873910765E0,1.011061383E3,-6.729330332E-2,3.389318776E-2,4.925069616E-2,9.001537602E-2,1.011061383E3,-1.605966258E0,1.393666561E0,9.642234165E0,9.873910765E0,1.011061383E3,-5.134940440E-3,1.056706907E-2,9.324417271E-3,1.499917729E-2
1.011571362E3,-1.606732312E0,1.384045392E0,9.639639560E0,9.870147984E0,1.011571362E3,-4.457092297E-2,3.008727235E-2,5.058936459E-2,7.383153081E-2,1.011571362E3,-1.606732312E0,1.384045392E0,9.639639560E0,9.870147984E0,1.011571362E3,-6.350015377E-3,1.474868556E-3,1.997254942E-2,2.100953743E-2
1.012081341E3,-1.603882357E0,1.364668041E0,9.638497817E0,9.865870344E0,1.012081341E3,-3.419512765E-2,3.032485848E-2,4.728940245E-2,6.576618722E-2,1.012081341E3,-1.603882357E0,1.364668041E0,9.638497817E0,9.865870344E0,1.012081341E3,3.494330577E-3,-3.120816103E-3,-3.045424400E-2,3.081251072E-2
1.012591320E3,-1.676073411E0,1.366478981E0,9.627558800E0,9.867440161E0,1.012591320E3,-9.866689432E-2,2.516941717E-2,3.861680073E-2,1.089032272E-1,1.012591320E3,-1.676073411E0,1.366478981E0,9.627558800E0,9.867440161E0,1.012591320E3,5.724413435E-3,-1.364093338E-4,-8.214627027E-3,1.001337175E-2
1.013101299E3,-1.645877380E0,1.386478568E0,9.630126989E0,9.867653267E0,1.013101299E3,-5.966149165E-2,2.432085433E-2,4.547516048E-2,7.886055898E-2,1.013101299E3,-1.645877380E0,1.386478568E0,9.630126989E0,9.867653267E0,1.013101299E3,3.514739854E-3,1.255261497E-3,-9.219921879E-3,9.946659596E-3
1.013611278E3,-1.664083638E0,1.388345274E0,9.628242672E0,9.869130352E0,1.013611278E3,-6.977194377E-2,2.495326509E-2,4.507210388E-2,8.673110240E-2,1.013611278E3,-1.664083638E0,1.388345274E0,9.628242672E0,9.869130352E0,1.013611278E3,-2.256510049E-4,-1.113612198E-3,-9.829466035E-3,9.894920567E-3
1.014121257E3,-1.643497036E0,1.394467836E0,9.629231792E0,9.867508700E0,1.014121257E3,-6.215360649E-2,3.647597457E-2,4.307875367E-2,8.396038672E-2,1.014121257E3,-1.643497036E0,1.394467836E0,9.629231792E0,9.867508700E0,1.014121257E3,-1.989042998E-3,-3.409823248E-3,2.571683318E-3,4.711341817E-3
1.014631237E3,-1.639291077E0,1.378820962E0,9.634629391E0,9.869878722E0,1.014631237E3,-5.926274594E-2,2.779680619E-2,4.778329727E-2,8.104306873E-2,1.014631237E3,-1.639291077E0,1.378820962E0,9.634629391E0,9.869878722E0,1.014631237E3,-4.648210609E-4,1.032040496E-3,2.351284086E-3,2.609540775E-3
1.015141216E3,-1.652287580E0,1.375067004E0,9.629531169E0,9.866546207E0,1.015141216E3,-6.468981049E-2,2.484367566E-2,4.372516909E-2,8.193820973E-2,1.015141216E3,-1.652287580E0,1.375067004E0,9.629531169E0,9.866546207E0,1.015141216E3,-1.622568108E-3,-3.086970297E-4,5.662607066E-4,1.746044762E-3
1.015651193E3,-1.652349216E0,1.376919035E0,9.633701908E0,9.870885290E0,1.015651193E3,-6.146522870E-2,2.658259174E-2,4.781339323E-2,8.228444017E-2,1.015651193E3,-1.652349216E0,1.376919035E0,9.633701908E0,9.870885290E0,1.015651193E3,1.260059721E-3,-2.793554564E-6,-1.616834101E-3,2.049856292E-3
1.016161172E3,-1.665248862E0,1.381532970E0,9.622428293E0,9.862698077E0,1.016161172E3,-7.442078690E-2,2.886915688E-2,3.744929521E-2,8.817216938E-2,1.016161172E3,-1.665248862E0,1.381532970E0,9.622428293E0,9.862698077E0,1.016161172E3,-2.012709977E-5,-1.633933197E-3,3.479772348E-3,3.844341086E-3
1.016671152E3,-1.629226711E0,1.387681948E0,9.639064286E0,9.873783529E0,1.016671152E3,-4.925984247E-2,3.104602654E-2,5.221346887E-2,7.820891366E-2,1.016671152E3,-1.629226711E0,1.387681948E0,9.639064286E0,9.873783529E0,1.016671152E3,-8.338221586E-4,-1.265515272E-3,-4.260392357E-3,4.521916777E-3
1.017181131E3,-1.640585444E0,1.385903293E0,9.631098498E0,9.867639374E0,1.017181131E3,-6.179238901E-2,3.372898991E-2,4.490667354E-2,8.350181692E-2,1.017181131E3,-1.640585444E0,1.385903293E0,9.631098498E0,9.867639374E0,1.017181131E3,3.473203465E-4,-3.342920293E-4,-9.178605533E-4,1.036750008E-3
1.017691110E3,-1.653564336E0,1.378057843E0,9.632369385E0,9.869947234E0,1.017691110E3,-6.520274028E-2,2.818138101E-2,4.592082150E-2,8.458315094E-2,1.017691110E3,-1.653564336E0,1.378057843E0,9.632369385E0,9.869947234E0,1.017691110E3,-1.062892738E-3,-6.095748212E-5,3.431866995E-3,3.593211358E-3
1.018201089E3,-1.645346132E0,1.377597037E0,9.633258712E0,9.869377432E0,1.018201089E3,-6.171587934E-2,3.201187192E-2,4.616663386E-2,8.345638255E-2,1.018201089E3,-1.645346132E0,1.377597037E0,9.633258712E0,9.869377432E0,1.018201089E3,-4.448529114E-4,9.213089532E-4,-1.950854577E-3,2.202847675E-3
1.018711066E3,-1.639919182E0,1.378926625E0,9.635380770E0,9.870731287E0,1.018711066E3,-5.070337383E-2,3.023274477E-2,4.912541670E-2,7.679946315E-2,1.018711066E3,-1.639919182E0,1.378926625E0,9.635380770E0,9.870731287E0,1.018711066E3,9.803007832E-4,-5.679202138E-4,1.808254331E-3,2.133847867E-3
1.019221046E3,-1.647336112E0,1.384054197E0,9.629798261E0,9.867235521E0,1.019221046E3,-6.061801874E-2,3.157869069E-2,4.405714189E-2,8.131906083E-2,1.019221046E3,-1.647336112E0,1.384054197E0,9.629798261E0,9.867235521E0,1.019221046E3,9.365663316E-4,-2.269000956E-3,-6.147064282E-3,6.619057420E-3
1.019731025E3,-1.650274120E0,1.380778656E0,9.630303093E0,9.867760234E0,1.019731025E3,-6.854546735E-2,2.921247443E-2,4.315382733E-2,8.610518318E-2,1.019731025E3,-1.650274120E0,1.380778656E0,9.630303093E0,9.867760234E0,1.019731025E3,-8.039914446E-4,-2.462388548E-3,5.764420939E-4,2.653685191E-3
1.020241004E3,-1.609940347E0,1.391471127E0,9.638838286E0,9.870932241E0,1.020241004E3,-4.942253551E-2,3.642562832E-2,4.890611172E-2,7.849344672E-2,1.020241004E3,-1.609940347E0,1.391471127E0,9.638838286E0,9.870932241E0,1.020241004E3,9.554764028E-4,-5.148578043E-3,1.370520107E-3,5.412865820E-3
1.020750983E3,-1.626288703E0,1.382847882E0,9.635756459E0,9.869391357E0,1.020750983E3,-6.005806759E-2,2.832137309E-2,4.676593907E-2,8.121652980E-2,1.020750983E3,-1.626288703E0,1.382847882E0,9.635756459E0,9.869391357E0,1.020750983E3,-1.326919355E-3,7.274799186E-3,3.348294116E-4,7.402400212E-3
1.021260961E3,-1.638522088E0,1.390308838E0,9.630109379E0,9.866950894E0,1.021260961E3,-4.863047569E-2,3.700670397E-2,4.491430931E-2,7.584005858E-2,1.021260961E3,-1.638522088E0,1.390308838E0,9.630109379E0,9.866950894E0,1.021260961E3,6.414732448E-4,-4.055770160E-4,-3.728254808E-3,3.804716093E-3
1.021770939E3,-1.654844028E0,1.388333534E0,9.627946230E0,9.867285714E0,1.021770939E3,-6.121236815E-2,2.706431058E-2,4.439203830E-2,8.031241490E-2,1.021770939E3,-1.654844028E0,1.388333534E0,9.627946230E0,9.867285714E0,1.021770939E3,1.302475283E-3,3.142296839E-4,4.068881401E-4,1.400264302E-3
1.022280919E3,-1.654961431E0,1.390024136E0,9.629827612E0,9.869379123E0,1.022280919E3,-6.841683148E-2,3.122026210E-2,4.507580712E-2,8.767779640E-2,1.022280919E3,-1.654961431E0,1.390024136E0,9.629827612E0,9.869379123E0,1.022280919E3,-9.426756022E-4,-2.477277979E-3,7.357803931E-4,2.750802840E-3
1.022790898E3,-1.633106878E0,1.387450077E0,9.633969000E0,9.869418143E0,1.022790898E3,-4.942412916E-2,2.816375337E-2,4.869648330E-2,7.488183380E-2,1.022790898E3,-1.633106878E0,1.387450077E0,9.633969000E0,9.869418143E0,1.022790898E3,-2.448782827E-4,-8.304007466E-4,-1.789257483E-3,1.987705489E-3
1.023300877E3,-1.639837000E0,1.390411565E0,9.632228501E0,9.869252029E0,1.023300877E3,-5.488496425E-2,3.475107748E-2,4.706214067E-2,8.021746549E-2,1.023300877E3,-1.639837000E0,1.390411565E0,9.632228501E0,9.869252029E0,1.023300877E3,-9.278439250E-4,1.505373142E-3,1.561744403E-3,2.359255863E-3
1.023810856E3,-1.647741152E0,1.385873943E0,9.632114033E0,9.869818552E0,1.023810856E3,-5.209274106E-2,2.722344084E-2,4.814403608E-2,7.597774419E-2,1.023810856E3,-1.647741152E0,1.385873943E0,9.632114033E0,9.869818552E0,1.023810856E3,6.073632542E-4,1.781114621E-3,1.117485671E-3,2.188614549E-3
1.024320835E3,-1.653229738E0,1.399704006E0,9.629225922E0,9.869869894E0,1.024320835E3,-4.986481432E-2,3.538093726E-2,4.790449514E-2,7.767336147E-2,1.024320835E3,-1.653229738E0,1.399704006E0,9.629225922E0,9.869869894E0,1.024320835E3,1.899111564E-3,3.426589948E-4,-5.595820362E-3,5.919226761E-3
1.024830813E3,-1.692222182E0,1.397200389E0,9.619044154E0,9.866194569E0,1.024830813E3,-5.185668553E-2,3.897577391E-2,4.304604366E-2,7.785363614E-2,1.024830813E3,-1.692222182E0,1.397200389E0,9.619044154E0,9.866194569E0,1.024830813E3,3.354491479E-3,5.914305821E-3,-2.516438038E-2,2.606679240E-2
1.025340791E3,-1.714235229E0,1.398321587E0,9.617197993E0,9.868353607E0,1.025340791E3,-6.053605167E-2,1.634039383E-2,4.692911078E-2,7.831962373E-2,1.025340791E3,-1.714235229E0,1.398321587E0,9.617197993E0,9.868353607E0,1.025340791E3,3.156171714E-3,-1.790929157E-3,4.964273578E-3,6.149216153E-3
1.025850770E3,-1.688180587E0,1.416566001E0,9.620652574E0,9.869831248E0,1.025850770E3,-5.446421695E-2,3.122406566E-2,4.789414213E-2,7.896291569E-2,1.025850770E3,-1.688180587E0,1.416566001E0,9.620652574E0,9.869831248E0,1.025850770E3,1.507515722E-3,-3.371189472E-3,-4.696442828E-3,5.974453727E-3
1.026360750E3,-1.702697458E0,1.418062888E0,9.617359422E0,9.869330435E0,1.026360750E3,-6.356565461E-2,3.099768096E-2,4.517658560E-2,8.391884507E-2,1.026360750E3,-1.702697458E0,1.418062888E0,9.617359422E0,9.869330435E0,1.026360750E3,-5.710383320E-4,2.743207388E-3,5.568207967E-3,6.233475076E-3
1.026870729E3,-1.699260487E0,1.419101904E0,9.618386697E0,9.869888504E0,1.026870729E3,-4.912132938E-2,2.704911642E-2,4.866214524E-2,7.424664355E-2,1.026870729E3,-1.699260487E0,1.419101904E0,9.618386697E0,9.869888504E0,1.026870729E3,-4.620165153E-4,2.381220309E-3,6.047110603E-3,6.515459774E-3
1.027380707E3,-1.703589720E0,1.425796805E0,9.614198348E0,9.867518652E0,1.027380707E3,-5.302793728E-2,3.159848810E-2,4.504766022E-2,7.641804940E-2,1.027380707E3,-1.703589720E0,1.425796805E0,9.614198348E0,9.867518652E0,1.027380707E3,9.538000450E-5,-2.819102677E-3,1.234617815E-4,2.823416381E-3
1.027890685E3,-1.688248094E0,1.421943054E0,9.621037068E0,9.870990727E0,1.027890685E3,-5.242449603E-2,3.275179693E-2,4.890271804E-2,7.881931120E-2,1.027890685E3,-1.688248094E0,1.421943054E0,9.621037068E0,9.870990727E0,1.027890685E3,-1.442603712E-3,-2.573977206E-3,-1.604774382E-3,3.358833867E-3
1.028400665E3,-1.676475516E0,1.416818417E0,9.622516345E0,9.869689225E0,1.028400665E3,-5.071925017E-2,3.149905964E-2,4.794784479E-2,7.657433588E-2,1.028400665E3,-1.676475516E0,1.416818417E0,9.622516345E0,9.869689225E0,1.028400665E3,-2.958182743E-3,-2.592509380E-3,2.208344962E-3,4.510957492E-3
1.028910644E3,-1.668157519E0,1.401332972E0,9.625695029E0,9.869168577E0,1.028910644E3,-5.076280619E-2,3.060473087E-2,4.754371047E-2,7.598629119E-2,1.028910644E3,-1.668157519E0,1.401332972E0,9.625695029E0,9.869168577E0,1.028910644E3,-2.124075897E-3,-2.961973258E-3,-1.083892136E-3,3.802605180E-3
1.029420623E3,-1.651591967E0,1.393059001E0,9.630485068E0,9.869884095E0,1.029420623E3,-5.307548317E-2,3.003101870E-2,4.808433715E-2,7.765933606E-2,1.029420623E3,-1.651591967E0,1.393059001E0,9.630485068E0,9.869884095E0,1.029420623E3,-4.000451000E-3,-1.941956685E-3,1.169801090E-2,1.251472185E-2
1.029930602E3,-1.648460245E0,1.387411921E0,9.632028916E0,9.870071634E0,1.029930602E3,-5.174900790E-2,3.038739216E-2,4.824705026E-2,7.700085246E-2,1.029930602E3,-1.648460245E0,1.387411921E0,9.632028916E0,9.870071634E0,1.029930602E3,-6.494048033E-4,6.954297286E-4,1.096786502E-3,1.451995089E-3
