"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)","Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute Linear acceleration (m/s^2)","Time (s)","Attitude x (m/s^2)","Attitude y (m/s^2)","Attitude z (m/s^2)","Absolute Attitude (m/s^2)","Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.684930089E3,-3.757151018E0,-2.085454624E0,9.061977140E0,1.002919411E1,1.692949707E3,-8.641228676E-2,-5.660504500E-2,1.964231650E-1,2.219307869E-1,1.684942174E3,-3.756464235E0,-2.086103257E0,9.062196534E0,1.002926998E1,1.684940220E3,1.570310154E-4,1.909837787E-5,-2.448835024E-3,2.453938969E-3
1.685431767E3,-3.753335560E0,-2.082850546E0,9.064533484E0,1.002953446E1,1.693453095E3,-8.326695859E-2,-6.097332016E-2,1.968525797E-1,2.222657650E-1,1.685443791E3,-3.753402331E0,-2.082306837E0,9.064380866E0,1.002930862E1,1.685441838E3,7.342260991E-4,1.379326487E-4,2.902951743E-3,2.997539358E-3
1.685931798E3,-3.753773003E0,-2.079239635E0,9.065635174E0,1.002994468E1,1.693957123E3,-8.047140591E-2,-6.151470305E-2,1.975694838E-1,2.220211855E-1,1.685945805E3,-3.753984188E0,-2.079721839E0,9.066126455E0,1.003056774E1,1.685943822E3,5.984154912E-4,9.336979295E-5,1.576676276E-3,1.689001806E-3
1.686433293E3,-3.759316290E0,-2.080141544E0,9.064428573E0,1.003111724E1,1.694458832E3,-7.816148171E-2,-5.860590568E-2,1.994071814E-1,2.220520060E-1,1.686447240E3,-3.758276577E0,-2.079664606E0,9.064209182E0,1.003043049E1,1.686445286E3,6.578326322E-4,-5.241440631E-4,3.204281531E-4,9.000805365E-4
1.686933293E3,-3.750162562E0,-2.077305135E0,9.064016689E0,1.002673000E1,1.694964478E3,-7.945070267E-2,-5.544613325E-2,2.008173576E-1,2.229670356E-1,1.686947270E3,-3.751254317E0,-2.078052131E0,9.063499542E0,1.002682570E1,1.686945286E3,-4.133226071E-4,1.857821211E-3,-1.380582735E-3,2.351243058E-3
1.687434849E3,-3.758028583E0,-2.084443509E0,9.062721157E0,1.002998496E1,1.695467530E3,-8.020989857E-2,-5.624573571E-2,1.996441039E-1,2.223847540E-1,1.687448826E3,-3.757704269E0,-2.084042885E0,9.062807003E0,1.002985777E1,1.687446873E3,7.130056916E-4,-1.438743620E-3,-3.698717022E-3,4.032228655E-3
1.687936187E3,-3.751551834E0,-2.086999891E0,9.062921478E0,1.002827280E1,1.695970978E3,-7.750997543E-2,-6.008530458E-2,1.996060212E-1,2.223974007E-1,1.687950322E3,-3.751370600E0,-2.087162049E0,9.062940560E0,1.002825600E1,1.687948320E3,4.817032500E-4,8.339620125E-4,2.701357868E-3,2.867902542E-3
1.688436558E3,-3.752920668E0,-2.080724055E0,9.063978378E0,1.002843608E1,1.696475464E3,-7.991009758E-2,-5.821608728E-2,1.985848796E-1,2.218348280E-1,1.688450566E3,-3.753227125E0,-2.079957905E0,9.064131607E0,1.002853033E1,1.688448613E3,1.832254864E-4,7.030745391E-4,5.106877789E-3,5.158302641E-3
1.688937474E3,-3.756492851E0,-2.078901499E0,9.064714743E0,1.003006098E1,1.696978882E3,-7.869347065E-2,-5.669418843E-2,1.994340497E-1,2.217675213E-1,1.688951604E3,-3.756244847E0,-2.079111349E0,9.064619353E0,1.002992539E1,1.688949620E3,3.183061123E-5,2.928416234E-4,8.382060958E-4,8.884587009E-4
1.689438528E3,-3.756922090E0,-2.078596266E0,9.063283932E0,1.002886542E1,1.697482056E3,-8.294831003E-2,-5.166152924E-2,1.982710399E-1,2.210446584E-1,1.689452364E3,-3.756769472E0,-2.079111360E0,9.063589164E0,1.002919087E1,1.689450505E3,-9.973591520E-5,9.124775220E-4,-1.850419533E-3,2.065578594E-3
1.689940282E3,-3.757809184E0,-2.081658198E0,9.063531902E0,1.003005689E1,1.697986206E3,-8.320112962E-2,-5.441124989E-2,1.982320786E-1,2.217633176E-1,1.689954167E3,-3.758295655E0,-2.081658197E0,9.063226669E0,1.002996335E1,1.689952214E3,9.761387445E-5,-3.204281531E-4,-1.616995051E-3,1.651325426E-3
1.690440556E3,-3.755611748E0,-2.085062370E0,9.062714245E0,1.002920207E1,1.698489624E3,-8.400115275E-2,-5.538702396E-2,1.981911505E-1,2.222693147E-1,1.690454442E3,-3.755697939E0,-2.085244330E0,9.062503555E0,1.002908179E1,1.690452489E3,3.515372705E-4,-2.684466429E-4,-1.195226720E-3,1.274444571E-3
1.690941516E3,-3.755834685E0,-2.084061963E0,9.063818092E0,1.003007512E1,1.698993317E3,-7.989899189E-2,-5.883272617E-2,2.000595523E-1,2.233135980E-1,1.690955449E3,-3.755319598E0,-2.083079476E0,9.063884864E0,1.002973849E1,1.690953465E3,3.331603976E-4,-6.875412027E-4,2.680137466E-3,2.786906097E-3
1.691443150E3,-3.758677200E0,-2.080599409E0,9.063388840E0,1.003003317E1,1.699497345E3,-7.903113288E-2,-5.765984520E-2,1.994589067E-1,2.221585767E-1,1.691457097E3,-3.759192287E0,-2.081162192E0,9.063541458E0,1.003048087E1,1.691455144E3,-1.973497897E-4,5.941714097E-5,2.035037078E-3,2.045446955E-3
1.691943425E3,-3.760716181E0,-2.078703334E0,9.062809994E0,1.002988129E1,1.699997559E3,-7.920930635E-2,-5.815576795E-2,1.979576509E-1,2.210055183E-1,1.691957367E3,-3.760438454E0,-2.078655448E0,9.062982376E0,1.002992300E1,1.691955479E3,1.278317347E-5,9.118663743E-4,1.024784407E-3,1.371804204E-3
1.692443516E3,-3.758954050E0,-2.080388858E0,9.061507561E0,1.002839332E1,1.700505494E3,-8.087234425E-2,-5.418772408E-2,2.077271866E-1,2.294062544E-1,1.692457616E3,-3.759164740E0,-2.080408012E0,9.061335178E0,1.002832051E1,1.692455662E3,6.753776651E-4,-1.071656043E-3,-7.392935324E-4,1.466675353E-3
1.692943726E3,-3.759116856E0,-2.082830976E0,9.060808468E0,1.002832960E1,1.701008942E3,-5.173686194E-2,-6.550278172E-2,1.839612476E-1,2.020125192E-1,1.692957734E3,-3.759212624E0,-2.082620285E0,9.060703125E0,1.002822656E1,1.692955780E3,8.671252672E-4,-3.110572211E-4,-2.920955138E-3,3.062783333E-3
1.693445099E3,-3.755548526E0,-2.086389420E0,9.061528810E0,1.002838322E1,1.701513367E3,-1.456322927E-1,-2.750082933E-2,1.742955428E-1,2.287881040E-1,1.693459107E3,-3.755329137E0,-2.086751893E0,9.061967584E0,1.002877295E1,1.693457154E3,4.986795760E-4,5.517305947E-5,2.709846036E-3,2.755901110E-3
1.693945130E3,-3.757814411E0,-2.081988197E0,9.061526718E0,1.002831544E1,1.702016816E3,-5.040688669E-2,-7.586967753E-2,2.234059764E-1,2.412618754E-1,1.693959107E3,-3.758149599E0,-2.081921158E0,9.061086185E0,1.002802907E1,1.693957184E3,-1.704423130E-5,4.708468895E-4,3.666640254E-3,3.696787531E-3
1.694446930E3,-3.758963360E0,-2.079750462E0,9.061013731E0,1.002781818E1,1.702520356E3,-1.122102987E-1,-6.049208143E-2,1.826845995E-1,2.227646873E-1,1.694460816E3,-3.758619969E0,-2.079702768E0,9.061185426E0,1.002783471E1,1.694458863E3,1.145902004E-4,1.339007714E-3,-6.175138579E-4,1.478984766E-3
1.694948517E3,-3.760966475E0,-2.078357787E0,9.062301434E0,1.002944401E1,1.703024567E3,-1.267492175E-1,-4.689345509E-2,1.757493168E-1,2.217029152E-1,1.694962494E3,-3.761271711E0,-2.078300555E0,9.062139279E0,1.002940010E1,1.694960541E3,7.278599769E-4,-2.313024416E-4,-2.270583601E-3,2.395585702E-3
1.695449524E3,-3.760451388E0,-2.083394251E0,9.061185426E0,1.002928749E1,1.703528931E3,-1.090617257E-1,-5.236724500E-2,1.846389463E-1,2.207449407E-1,1.695463593E3,-3.759602449E0,-2.083413327E0,9.061366655E0,1.002913692E1,1.695461609E3,6.472224284E-4,1.336885672E-4,-2.805337870E-3,2.882132903E-3
1.695950898E3,-3.753993727E0,-2.087887008E0,9.062787922E0,1.002925052E1,1.704032502E3,-1.024986953E-1,-5.075294524E-2,1.858777106E-1,2.182484073E-1,1.695964966E3,-3.754012804E0,-2.087543615E0,9.062396840E0,1.002883278E1,1.695962983E3,9.464301740E-4,1.464208117E-4,1.958643609E-3,2.180241711E-3
1.696451355E3,-3.758523094E0,-2.079938753E0,9.060252960E0,1.002700478E1,1.704536408E3,-9.913038485E-2,-4.834655198E-2,1.856331536E-1,2.159256585E-1,1.696465455E3,-3.758781668E0,-2.080139867E0,9.060616879E0,1.002747225E1,1.696463501E3,5.113269389E-5,-5.539375171E-5,2.017610880E-3,2.019018742E-3
1.696953034E3,-3.759096901E0,-2.081524656E0,9.060994642E0,1.002821910E1,1.705039856E3,-9.305773841E-2,-5.469851267E-2,1.862923607E-1,2.153056284E-1,1.696966919E3,-3.759068285E0,-2.081496041E0,9.060660792E0,1.002790078E1,1.696964966E3,-4.456285573E-4,6.684428359E-4,2.015938712E-4,8.282757541E-4
1.697453980E3,-3.762263730E0,-2.078090706E0,9.060822954E0,1.002853937E1,1.705543824E3,-1.028360501E-1,-5.400221422E-2,1.873797178E-1,2.204600893E-1,1.697468018E3,-3.762597583E0,-2.078291018E0,9.060994654E0,1.002886126E1,1.697466095E3,1.379326487E-4,-8.551824218E-4,-7.108836509E-4,1.120588218E-3
1.697954438E3,-3.760122419E0,-2.083491768E0,9.060099777E0,1.002820355E1,1.706047486E3,-8.944985906E-2,-5.458766906E-2,1.909756426E-1,2.178366061E-1,1.697968323E3,-3.759672310E0,-2.083673730E0,9.060090195E0,1.002806394E1,1.697966401E3,6.562029049E-4,1.470064949E-4,-3.234142888E-3,3.303315514E-3
1.698455811E3,-3.756378388E0,-2.085979261E0,9.061690984E0,1.002875523E1,1.706551514E3,-7.910479269E-2,-5.772473351E-2,1.941093476E-1,2.174124005E-1,1.698469696E3,-3.757151018E0,-2.085120778E0,9.061624223E0,1.002880581E1,1.698467743E3,7.724228326E-4,-7.851550771E-5,1.687022390E-3,1.857106960E-3
1.698957489E3,-3.760012611E0,-2.081305259E0,9.061462068E0,1.002893919E1,1.707063019E3,-7.072133867E-2,-4.223330816E-2,1.970423895E-1,2.135669996E-1,1.698971405E3,-3.759497524E0,-2.081820346E0,9.061576524E0,1.002895641E1,1.698969422E3,-3.183061123E-5,7.512024251E-4,2.716212159E-3,2.818355329E-3
1.699459443E3,-3.760976014E0,-2.080666175E0,9.060670370E0,1.002845252E1,1.707567353E3,-6.102620786E-2,-7.146300039E-2,1.934279934E-1,2.150477787E-1,1.699471405E3,-3.761530210E0,-2.080647441E0,9.060597801E0,1.002859092E1,1.699469422E3,3.195793368E-5,6.008091532E-4,1.904692847E-3,1.997460335E-3
1.699961396E3,-3.760279693E0,-2.078939669E0,9.059802325E0,1.002704900E1,1.708071442E3,-3.639495745E-2,-8.556184173E-2,2.205012888E-1,2.393036565E-1,1.699971467E3,-3.760045805E0,-2.079143876E0,9.059822048E0,1.002702145E1,1.699969513E3,8.522115648E-4,-3.792341463E-4,-1.086569745E-3,1.432032437E-3
1.700461548E3,-3.791122581E0,-2.094821165E0,9.059678402E0,1.004184539E1,1.708575287E3,-1.800760844E-1,-6.633861103E-2,1.651221684E-1,2.531670160E-1,1.700471528E3,-3.791017238E0,-2.096181071E0,9.058988876E0,1.004146734E1,1.700469574E3,-1.639655052E-2,4.343509287E-2,1.414671214E-3,4.644841715E-2
1.700963013E3,-3.943250162E0,-2.109568325E0,8.939329166E0,9.995554327E0,1.709078583E3,7.412866751E-2,-1.765306610E-2,2.745048928E-1,2.848852861E-1,1.700972931E3,-3.943517246E0,-2.109472939E0,8.947150865E0,1.000263530E1,1.700970978E3,3.668796259E-2,-2.850537337E-2,-2.010421400E-2,5.062353534E-2
1.701463227E3,-3.764891730E0,-1.986631956E0,9.076792164E0,1.002543128E1,1.709581208E3,-1.063364077E-1,-4.849289635E-2,1.405299235E-1,1.827776026E-1,1.701473237E3,-3.766768784E0,-1.984304790E0,9.075355637E0,1.002437492E1,1.701471283E3,6.487460591E-3,-1.748525073E-2,-1.397200861E-2,2.330317924E-2
1.701964783E3,-3.872139538E0,-2.143506851E0,9.035774451E0,1.006147634E1,1.710084321E3,-6.894123365E-2,-1.147314707E-1,1.956141336E-1,2.370255120E-1,1.701974854E3,-3.866702507E0,-2.150527301E0,9.028048147E0,1.005394496E1,1.701972901E3,-8.991511070E-2,5.040695582E-2,1.155260204E-1,1.548284525E-1
1.702466431E3,-4.068654865E0,-2.266297902E0,8.865929235E0,1.001472715E1,1.710587342E3,-1.899519960E-1,-5.374091069E-2,1.577038288E-1,2.526664677E-1,1.702476410E3,-4.080721263E0,-2.264208934E0,8.861074052E0,1.001486702E1,1.702474457E3,-2.638333262E-2,2.824436236E-2,2.164693767E-2,4.429914396E-2
1.702968415E3,-4.222484765E0,-2.244597442E0,8.808630472E0,1.002295196E1,1.711091431E3,6.916831789E-2,9.055879381E-3,2.571018461E-1,2.663974933E-1,1.702976471E3,-4.224884993E0,-2.244066063E0,8.810125904E0,1.002515856E1,1.702974488E3,1.128967268E-2,9.419068333E-3,-1.544633456E-3,1.478382393E-2
1.703468903E3,-4.264657557E0,-2.244602364E0,8.787457497E0,1.002222296E1,1.711595215E3,-2.758276160E-1,-1.716697689E-1,1.172227254E-1,3.453875369E-1,1.703476899E3,-4.263326382E0,-2.244880091E0,8.787783108E0,1.002200431E1,1.703474946E3,-5.690642713E-3,2.021871952E-3,4.708468895E-4,6.057481116E-3
1.703970429E3,-4.263357974E0,-2.254899176E0,8.789018905E0,1.002535011E1,1.712099060E3,2.390758097E-1,3.494714759E-2,3.445645720E-1,4.208364174E-1,1.703978516E3,-4.263253049E0,-2.254460398E0,8.787902885E0,1.002422842E1,1.703976532E3,-5.262661076E-4,8.063754772E-4,4.023389258E-3,4.137010823E-3
1.704472352E3,-4.265542323E0,-2.253954852E0,8.789009311E0,1.002605847E1,1.712600953E3,-1.073417850E-1,-2.017503567E-1,2.021960318E-1,3.051371831E-1,1.704480286E3,-4.265609093E0,-2.254136086E0,8.790068098E0,1.002705578E1,1.704478333E3,1.364472200E-3,-1.370838313E-3,-1.122559562E-3,2.236318858E-3
1.704973786E3,-4.250919583E0,-2.226006627E0,8.795991670E0,1.001972516E1,1.713106598E3,-2.440867342E-2,6.031865293E-2,2.028650744E-1,2.130454450E-1,1.704981842E3,-4.251091279E0,-2.225195842E0,8.796096597E0,1.001971002E1,1.704979920E3,1.714821130E-2,-2.970857054E-3,-7.420776484E-3,1.891970047E-2
1.705475647E3,-4.242210802E0,-2.203152038E0,8.815469677E0,1.002809738E1,1.713610627E3,-1.358836684E-1,-1.548349200E-1,1.834176327E-1,2.758264885E-1,1.705483704E3,-4.241934182E0,-2.203199731E0,8.815736759E0,1.002822563E1,1.705481751E3,4.456285536E-4,-5.262661039E-4,-4.129491305E-3,4.186674009E-3
1.705977295E3,-4.232986935E0,-2.211670046E0,8.813714506E0,1.002453122E1,1.714114747E3,7.462882227E-3,1.252052861E-2,2.340684706E-1,2.345218693E-1,1.705985230E3,-4.232672159E0,-2.211774971E0,8.812865565E0,1.002367505E1,1.705983307E3,-1.659435856E-3,-2.822314140E-4,-2.896585604E-3,3.350162696E-3
1.706477631E3,-4.224463737E0,-2.225716919E0,8.811188908E0,1.002182417E1,1.714618619E3,-8.102403581E-2,-1.276368797E-1,1.755043566E-1,2.316416341E-1,1.706485566E3,-4.224176434E0,-2.225630728E0,8.811859283E0,1.002227333E1,1.706483643E3,-3.067961626E-3,1.474326011E-3,8.375109119E-3,9.040380439E-3
1.706979126E3,-4.211047934E0,-2.215132575E0,8.819247018E0,1.002092087E1,1.715122467E3,-5.712450561E-2,-9.426870589E-2,2.027674206E-1,2.307908684E-1,1.706987092E3,-4.210065447E0,-2.215533198E0,8.819504571E0,1.002082328E1,1.706985108E3,-7.072761827E-3,-1.150570493E-2,-9.827170723E-3,1.670264920E-2
1.707479157E3,-4.080571918E0,-2.375574802E0,8.837544430E0,1.001981109E1,1.715626801E3,-8.605688016E-2,-7.461259365E-2,2.035613219E-1,2.332595926E-1,1.707487214E3,-4.079528048E0,-2.379146952E0,8.836079174E0,1.001894129E1,1.707485260E3,-2.891553836E-2,-1.631345988E-2,-5.054040679E-2,6.046957955E-2
1.707979493E3,-3.904808851E0,-2.642815567E0,8.854112263E0,1.003131648E1,1.716130219E3,-5.476621331E-2,-2.921932252E-2,2.036540860E-1,2.129039541E-1,1.707987427E3,-3.900020450E0,-2.647297512E0,8.854849674E0,1.003128638E1,1.707985474E3,-4.785594051E-2,-3.258430913E-2,-1.992257586E-2,6.122774921E-2
1.708479493E3,-3.784792329E0,-2.755170688E0,8.922864124E0,1.007636456E1,1.716633790E3,-4.478257318E-2,-3.691599446E-2,2.067396564E-1,2.147313555E-1,1.708487458E3,-3.794847977E0,-2.750880279E0,8.921360569E0,1.007764297E1,1.708485505E3,1.303500197E-1,4.473258509E-2,-8.944812611E-2,1.642957671E-1
1.708980957E3,-4.140261541E0,-2.223793683E0,8.841090556E0,1.001258739E1,1.717138306E3,-4.320064668E-2,-7.050941067E-2,2.069253460E-1,2.228361992E-1,1.708988923E3,-4.128605308E0,-2.216210454E0,8.842483194E0,1.000732130E1,1.708986969E3,-3.827949270E-2,8.696971801E-2,1.185562949E-1,1.519363238E-1
1.709481659E3,-4.374597584E0,-2.182453169E0,8.629523234E0,9.918108544E0,1.717642060E3,-6.361167015E-2,-5.620231326E-2,2.038157024E-1,2.207849296E-1,1.709489594E3,-4.383602072E0,-2.183931662E0,8.628016128E0,9.921098071E0,1.709487641E3,-1.413066943E-2,1.578161698E-2,-1.774450471E-2,2.763336209E-2
1.709982544E3,-4.382247589E0,-2.561290287E0,8.710229779E0,1.008128983E1,1.718146088E3,-7.002488283E-2,-6.638678404E-2,2.016417723E-1,2.235399151E-1,1.709990540E3,-4.378909058E0,-2.570180310E0,8.714293252E0,1.008561244E1,1.709988617E3,-2.983164874E-2,-4.996132732E-2,-6.406441045E-3,5.854147232E-2
1.710483521E3,-4.132029679E0,-2.480135427E0,8.810729012E0,1.004259362E1,1.718650269E3,-4.382751065E-2,-6.154369923E-2,2.039971198E-1,2.175391976E-1,1.710491578E3,-4.139574753E0,-2.482014539E0,8.806188606E0,1.004218268E1,1.710489594E3,-1.850419403E-3,-1.933179122E-2,4.955177354E-2,5.322142863E-2
1.710983674E3,-4.269139334E0,-2.413106316E0,8.742829765E0,1.002425584E1,1.719153809E3,-5.752951758E-2,-6.405758101E-2,2.021718555E-1,2.197418445E-1,1.710991639E3,-4.254946508E0,-2.402035527E0,8.748930195E0,1.002088439E1,1.710989716E3,-1.497335747E-2,1.674169626E-2,4.832891818E-2,5.329324686E-2
1.711485108E3,-3.984466729E0,-2.435284684E0,8.865709863E0,1.002034920E1,1.719658143E3,-4.739768164E-2,-5.954956630E-2,2.031465561E-1,2.169359682E-1,1.711493195E3,-4.000176886E0,-2.449716666E0,8.861112234E0,1.002605789E1,1.711491211E3,1.394817381E-2,-1.529142540E-2,-4.400900294E-2,4.863302976E-2
1.711985321E3,-4.360473372E0,-2.489318531E0,8.708860806E0,1.005259625E1,1.720161927E3,-5.328735938E-2,-6.252716505E-2,2.052477176E-1,2.210787521E-1,1.711993287E3,-4.356374502E0,-2.473248649E0,8.709981289E0,1.004782224E1,1.711991333E3,-9.813216651E-3,9.380718548E-3,5.914135174E-2,6.067945770E-2
1.712486847E3,-3.995979862E0,-2.349341407E0,8.865757543E0,1.000444486E1,1.720666269E3,-4.700664058E-2,-5.856776610E-2,2.055532932E-1,2.188423264E-1,1.712494904E3,-3.989159725E0,-2.360587479E0,8.867188343E0,1.000563829E1,1.712492920E3,-1.005422885E-2,1.389724462E-2,-8.878618538E-3,1.931452285E-2
1.712988404E3,-4.325292310E0,-2.521046707E0,8.724022744E0,1.005844933E1,1.721170838E3,-5.548426840E-2,-6.352726997E-2,2.048108086E-1,2.214987255E-1,1.712996430E3,-4.337931027E0,-2.512977008E0,8.719701733E0,1.005812594E1,1.712994477E3,1.038526774E-2,-1.563944041E-2,2.767140187E-3,1.897637866E-2
1.713488495E3,-4.016560634E0,-2.369091300E0,8.856899101E0,1.000949622E1,1.721673802E3,-4.834658201E-2,-5.635728602E-2,2.070740872E-1,2.199845750E-1,1.713496552E3,-4.004129935E0,-2.374827806E0,8.861122475E0,1.000961314E1,1.713494599E3,-6.289321624E-3,2.509763215E-3,-1.547190027E-2,1.688887728E-2
1.713988831E3,-4.118668541E0,-2.513950085E0,8.800472588E0,1.003651799E1,1.722176941E3,-6.014500803E-2,-5.247375503E-2,2.057398469E-1,2.206803153E-1,1.713996766E3,-4.123418640E0,-2.508931839E0,8.800032055E0,1.003682641E1,1.713994812E3,1.103613964E-2,-2.522759304E-2,-1.170725653E-2,2.992135833E-2
1.714490509E3,-3.765506950E0,-2.487661408E0,8.929876388E0,1.000550819E1,1.722680665E3,-8.468939627E-2,-3.642181439E-2,1.991603515E-1,2.194622701E-1,1.714498505E3,-3.752381762E0,-2.495397255E0,8.931936739E0,1.000434257E1,1.714496552E3,-1.898589860E-2,-1.333066008E-2,-1.167461940E-1,1.190287556E-1
1.714992341E3,-3.572072636E0,-2.950581732E0,8.906563918E0,1.003954761E1,1.723184021E3,-8.511659232E-2,-3.263466647E-2,2.023408919E-1,2.219272229E-1,1.715000397E3,-3.573198196E0,-2.954387654E0,8.905867592E0,1.004044966E1,1.714998475E3,-1.169244449E-2,-2.170423276E-2,-7.032443037E-2,7.452055075E-2
1.715492707E3,-3.550802237E0,-2.867085270E0,8.928504990E0,1.002729155E1,1.723686571E3,-6.257112180E-2,-2.220917133E-2,1.994696740E-1,2.102297396E-1,1.715500672E3,-3.550840544E0,-2.866165897E0,8.928983833E0,1.002746866E1,1.715498749E3,1.690148590E-2,-8.788431726E-3,7.077617047E-3,2.032214115E-2
1.715994263E3,-3.420016979E0,-2.846133512E0,8.988195712E0,1.002919011E1,1.724190447E3,-1.061016821E-1,-4.837564115E-2,1.913355550E-1,2.240693291E-1,1.716002228E3,-3.419482815E0,-2.845790121E0,8.988310176E0,1.002901311E1,1.716000245E3,6.189992865E-3,-9.336979327E-3,6.344901858E-3,1.287450870E-2
1.716495667E3,-3.428410990E0,-2.780612450E0,9.003533850E0,1.002743383E1,1.724693804E3,-7.754156590E-2,-6.198861996E-2,2.010482788E-1,2.242224205E-1,1.716503663E3,-3.427113734E0,-2.778361326E0,9.004001241E0,1.002678605E1,1.716501709E3,5.198999826E-3,-7.811231984E-3,9.247853564E-3,1.317451099E-2
1.716996216E3,-3.390706793E0,-2.785586622E0,9.010817558E0,1.002253553E1,1.725198107E3,-1.033688954E-1,-9.152056679E-3,1.903456582E-1,2.167956602E-1,1.717004246E3,-3.389270269E0,-2.786754992E0,9.010530254E0,1.002211613E1,1.717002320E3,-8.117315197E-3,5.434979266E-3,9.431851475E-3,1.357901425E-2
1.717496277E3,-3.423172118E0,-2.781554739E0,9.006057930E0,1.002817199E1,1.725701433E3,-1.054323489E-1,-4.721513871E-2,1.912883020E-1,2.234646818E-1,1.717504273E3,-3.425786588E0,-2.780204411E0,9.005559937E0,1.002824312E1,1.717502320E3,-3.600593861E-4,3.543069571E-3,1.607910160E-2,1.646877327E-2
1.717998139E3,-3.420989926E0,-2.764883196E0,9.001502151E0,1.001872208E1,1.726204943E3,-8.945821271E-2,-3.834049991E-2,1.920445038E-1,2.152994593E-1,1.718006134E3,-3.420913616E0,-2.765617672E0,9.001778770E0,1.001914727E1,1.718004171E3,-7.151277331E-3,7.915211958E-3,1.051046783E-2,1.497535581E-2
1.718498270E3,-3.474580398E0,-2.788248940E0,8.981177391E0,1.002539717E1,1.726708178E3,-8.520650107E-2,-5.032802763E-2,1.955417603E-1,2.191566522E-1,1.718506318E3,-3.475854112E0,-2.789139582E0,8.980995438E0,1.002592342E1,1.718504364E3,-7.759386264E-3,9.653426550E-3,9.218798617E-3,1.543965567E-2
1.718999922E3,-3.516509946E0,-2.798917105E0,8.963128192E0,1.002683630E1,1.727211565E3,-9.471861393E-2,-2.790681393E-2,1.929679994E-1,2.167649761E-1,1.719007966E3,-3.517473353E0,-2.798659562E0,8.962412792E0,1.002646285E1,1.719006012E3,-3.804819059E-3,7.234036880E-3,1.077147876E-2,1.352156397E-2
1.719500336E3,-3.528804263E0,-2.792960697E0,8.957666359E0,1.002461349E1,1.727715319E3,-8.502328964E-2,-3.387160528E-2,2.007008507E-1,2.205834919E-1,1.719508355E3,-3.527655044E0,-2.793142656E0,8.958126045E0,1.002467048E1,1.719506409E3,-8.692557923E-4,2.563026261E-3,1.183082704E-2,1.213644007E-2
1.720002076E3,-3.537695304E0,-2.777417004E0,8.959341353E0,1.002492547E1,1.728218584E3,-1.028850540E-1,-2.175727198E-2,1.870684778E-1,2.146003928E-1,1.720010132E3,-3.538267624E0,-2.776501295E0,8.959770590E0,1.002525742E1,1.720008149E3,-2.885975344E-4,1.703998707E-3,1.567763708E-2,1.577260931E-2
1.720502198E3,-3.536322071E0,-2.740518145E0,8.968698849E0,1.002265297E1,1.728721972E3,-9.448149165E-2,-2.459210646E-2,1.946919551E-1,2.177991766E-1,1.720510163E3,-3.535010049E0,-2.740221264E0,8.968631813E0,1.002204895E1,1.720508210E3,1.883387551E-3,-1.700162057E-3,1.018179766E-2,1.049317413E-2
1.721002594E3,-3.549643460E0,-2.714430948E0,8.974023510E0,1.002502878E1,1.729225664E3,-9.104296418E-2,-3.016712236E-2,1.964382265E-1,2.186020436E-1,1.721010651E3,-3.550878867E0,-2.713980839E0,8.973812824E0,1.002515583E1,1.721008698E3,8.010788709E-4,4.393150615E-3,1.332432786E-2,1.405272972E-2
1.721504238E3,-3.559576997E0,-2.701441682E0,8.976339188E0,1.002711528E1,1.729729937E3,-8.998404011E-2,-3.885624101E-2,1.925787618E-1,2.160868215E-1,1.721512219E3,-3.560082549E0,-2.701374912E0,8.976739811E0,1.002763540E1,1.721510300E3,-6.578326303E-4,1.627605258E-3,1.038738949E-2,1.053469046E-2
1.722005066E3,-3.555370448E0,-2.680895445E0,8.979639581E0,1.002306273E1,1.730233507E3,-9.580967918E-2,-4.541314216E-2,1.892833407E-1,2.169562886E-1,1.722013091E3,-3.554578736E0,-2.680265895E0,8.979448805E0,1.002244262E1,1.722011170E3,2.992077456E-4,1.230783690E-4,4.373525971E-3,4.385476368E-3
1.722506470E3,-3.592294624E0,-2.648645294E0,8.977674602E0,1.002589367E1,1.730738207E3,-9.593552840E-2,-5.204575961E-2,1.903998735E-1,2.194641167E-1,1.722514428E3,-3.593944813E0,-2.648349596E0,8.977378906E0,1.002614218E1,1.722512543E3,5.538526355E-4,6.809628730E-3,5.523672073E-3,8.785712797E-3
1.723008428E3,-3.616923422E0,-2.631313577E0,8.974879812E0,1.002768238E1,1.731241442E3,-9.236955643E-2,-5.298134312E-2,1.892411113E-1,2.171436296E-1,1.723014557E3,-3.616738602E0,-2.630911695E0,8.974827995E0,1.002746389E1,1.723012574E3,-7.137271855E-4,-5.305016950E-3,-2.548112581E-3,5.928363101E-3
1.723508989E3,-3.566931303E0,-2.641386366E0,8.993365675E0,1.002898534E1,1.731744829E3,-9.036061021E-2,-5.244411015E-2,1.902813833E-1,2.170770126E-1,1.723514940E3,-3.565805740E0,-2.642092226E0,8.993060439E0,1.002849729E1,1.723512987E3,-1.381448526E-3,-9.859001262E-3,-5.574601047E-3,1.140984149E-2
